step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.996974,0.077732,0.995469,-0.095084,0.063937,-0.051350,-1.000000,-0.984937
1,0.995766,0.091929,0.992563,-0.121733,0.074771,-0.209770,-1.000000,-0.966761
2,0.994394,0.105742,0.984682,-0.174357,0.059511,-0.311012,-1.000000,-0.934223
3,0.993502,0.113814,0.971022,-0.238991,0.018000,-0.337174,-1.000000,-0.897080
4,0.993738,0.111740,0.953780,-0.300507,-0.040313,-0.291479,-1.000000,-0.873518
5,0.995212,0.097742,0.937827,-0.347104,-0.098856,-0.195355,1.000000,-1.008944
6,0.998852,0.047897,0.950764,-0.309916,-0.389612,0.575424,1.000000,-1.180153
7,0.998716,-0.050664,0.990798,-0.135348,-0.571876,1.174107,-1.000000,-1.053837
8,0.989927,-0.141576,0.998045,0.062500,-0.316975,0.760034,-1.000000,-0.986303
9,0.985538,-0.169456,0.988230,0.152975,0.042452,0.131951,-1.000000,-1.066825
10,0.992146,-0.125082,0.993515,0.113703,0.395680,-0.514389,-1.000000,-1.059231
11,0.999807,-0.019630,0.999183,-0.040425,0.635576,-0.985690,-1.000000,-0.852251
12,0.993319,0.115400,0.966944,-0.254988,0.682530,-1.128021,-1.000000,-0.624196
13,0.971514,0.236984,0.892835,-0.450384,0.523409,-0.914300,1.000000,-0.810200
14,0.958211,0.286063,0.856706,-0.515805,-0.024400,0.179616,1.000000,-1.331301
15,0.973735,0.227685,0.922285,-0.386510,-0.566939,1.247008,1.000000,-1.374189
16,0.997279,0.073718,0.998036,-0.062649,-0.951138,2.015636,1.000000,-0.664730
17,0.991738,-0.128279,0.933754,0.357916,-1.013855,2.155184,1.000000,0.091081
18,0.952645,-0.304085,0.727902,0.685681,-0.746620,1.660661,1.000000,0.108068
19,0.915156,-0.403099,0.532656,0.846332,-0.295019,0.845678,-1.000000,-0.854082
20,0.920108,-0.391664,0.514254,0.857638,0.415046,-0.627806,-1.000000,-2.128553
21,0.968084,-0.250625,0.724256,0.689531,1.055798,-2.048485,-1.000000,-2.296875
22,0.999983,0.005769,0.973089,0.230430,1.475671,-3.125351,-1.000000,-0.763181
23,0.954923,0.296854,0.913598,-0.406619,1.384374,-3.193572,-1.000000,0.843676
24,0.864875,0.501987,0.557303,-0.830309,0.810169,-2.324484,-1.000000,0.930515
25,0.816706,0.577054,0.236626,-0.971601,0.075626,-1.184361,1.000000,-0.391830
26,0.857418,0.514621,0.169349,-0.985556,-0.798120,0.489504,1.000000,-2.176367
27,0.953053,0.302802,0.419151,-0.907917,-1.497506,2.123287,1.000000,-2.938769
28,0.999106,-0.042270,0.845541,-0.533911,-1.945738,3.546727,1.000000,-1.610707
29,0.907157,-0.420792,0.977757,0.209739,-1.854758,3.953810,1.000000,0.583649
30,0.741321,-0.671151,0.604228,0.796811,-1.083169,3.014793,1.000000,1.094570
31,0.658285,-0.752769,0.174874,0.984591,-0.071735,1.700894,1.000000,0.222945
32,0.719702,-0.694283,-0.029736,0.999558,0.896889,0.351633,-1.000000,-1.345426
33,0.881256,-0.472639,0.084676,0.996409,1.800360,-1.492970,-1.000000,-2.629145
34,0.997448,-0.071394,0.533250,0.845957,2.346962,-3.245204,-1.000000,-2.233873
35,0.914150,0.405377,0.974161,0.225857,2.438749,-4.357685,-1.000000,-0.215104
36,0.661362,0.750067,0.815950,-0.578123,1.746622,-3.837835,-1.000000,0.817907
37,0.467258,0.884121,0.310931,-0.950432,0.584619,-2.507936,-1.000000,0.213246
38,0.473116,0.881000,-0.045813,-0.998950,-0.644453,-1.101687,1.000000,-1.331936
39,0.681877,0.731467,-0.068783,-0.997632,-1.881516,0.890863,1.000000,-2.946680
40,0.939015,0.343877,0.312822,-0.949812,-2.741732,2.979669,1.000000,-2.674983
41,0.970168,-0.242434,0.892626,-0.450799,-3.116759,4.703923,1.000000,0.115632
42,0.672299,-0.740280,0.880317,0.474385,-2.604826,4.554991,1.000000,1.912526
43,0.324388,-0.945924,0.300052,0.953923,-1.418051,3.119407,1.000000,1.113998
44,0.175663,-0.984450,-0.179308,0.983793,-0.114470,1.749674,-1.000000,-0.795963
45,0.293990,-0.955808,-0.341005,0.940061,1.312225,-0.093330,-1.000000,-3.294477
46,0.635293,-0.772271,-0.125534,0.992089,2.540635,-2.181899,-1.000000,-4.740762
47,0.961119,-0.276135,0.518758,0.854921,3.423026,-4.540534,-1.000000,-2.323999
48,0.901464,0.432855,0.998051,-0.062400,3.665458,-5.917246,-1.000000,2.698182
49,0.458918,0.888479,0.429059,-0.903277,2.666518,-4.471088,-1.000000,3.478917
50,0.071551,0.997437,-0.276074,-0.961136,1.378946,-2.834741,-1.000000,1.824857
51,-0.074383,0.997230,-0.654859,-0.755751,0.083214,-1.533157,-1.000000,-0.079396
52,0.036713,0.999326,-0.778052,-0.628200,-1.187771,-0.219619,1.000000,-2.649610
53,0.395879,0.918303,-0.679283,-0.733876,-2.481012,1.714903,1.000000,-5.176045
54,0.844640,0.535335,-0.180749,-0.983529,-3.436393,4.003244,1.000000,-5.000629
55,0.982940,-0.183925,0.766761,-0.641933,-3.994633,6.470617,1.000000,-0.108102
56,0.575583,-0.817743,0.794717,0.606981,-3.471427,6.398405,1.000000,3.913168
57,0.062287,-0.998058,-0.157646,0.987496,-2.016496,4.409817,1.000000,3.642407
58,-0.196637,-0.980476,-0.776560,0.630043,-0.602757,2.966495,-1.000000,2.293933
59,-0.174642,-0.984632,-0.967192,0.254046,0.802500,1.280341,-1.000000,-0.301134
60,0.117893,-0.993026,-0.984756,0.173942,2.126817,-0.473950,-1.000000,-3.305428
61,0.618248,-0.785983,-0.899714,0.436481,3.297063,-2.313983,-1.000000,-4.015903
62,0.984226,-0.176914,-0.443152,0.896447,3.836387,-4.315973,-1.000000,-2.449237
63,0.831347,0.555753,0.572462,0.819931,3.786403,-6.306456,-1.000000,-1.226613
64,0.269630,0.962964,0.930041,-0.367456,3.105661,-6.574368,-1.000000,-0.077975
65,-0.189847,0.981814,0.046649,-0.998911,1.480629,-4.874428,-1.000000,1.011290
66,-0.312269,0.949994,-0.706122,-0.708090,-0.199828,-3.467688,-1.000000,2.560325
67,-0.125296,0.992119,-0.973178,-0.230053,-1.670939,-2.065735,-1.000000,1.635468
