step,position,velocity,action,reward
0,-0.417468,0.000000,0,-1.016605
1,-0.419251,-0.001783,0,-1.032279
2,-0.422803,-0.003552,0,-1.046116
3,-0.428100,-0.005297,0,-1.057252
4,-0.435104,-0.007003,0,-1.064898
5,-0.443763,-0.008659,0,-1.068358
6,-0.454015,-0.010252,0,-1.067065
7,-0.465786,-0.011771,0,-1.060606
8,-0.478988,-0.013202,0,-1.048746
9,-0.493524,-0.014536,0,-1.031456
10,-0.509284,-0.015761,0,-1.008926
11,-0.526153,-0.016868,0,-0.981567
12,-0.544002,-0.017849,0,-0.950013
13,-0.562698,-0.018696,0,-0.915095
14,-0.582101,-0.019404,0,-0.877811
15,-0.602068,-0.019967,0,-0.839282
16,-0.622452,-0.020384,0,-0.800698
17,-0.643105,-0.020653,0,-0.763256
18,-0.663881,-0.020776,0,-0.728106
19,-0.684636,-0.020755,0,-0.696296
20,-0.705230,-0.020593,0,-0.668722
21,-0.725527,-0.020298,0,-0.646101
22,-0.745401,-0.019874,0,-0.628946
23,-0.764732,-0.019331,0,-0.617567
24,-0.783408,-0.018676,0,-0.612073
25,-0.801326,-0.017919,0,-0.612393
26,-0.818395,-0.017068,0,-0.618307
27,-0.834529,-0.016135,0,-0.629470
28,-0.849656,-0.015126,0,-0.645449
29,-0.863708,-0.014053,0,-0.665758
30,-0.876630,-0.012922,0,-0.689880
31,-0.888373,-0.011742,0,-0.717297
32,-0.898893,-0.010521,0,-0.747505
33,-0.908157,-0.009264,0,-0.780031
34,-0.916136,-0.007978,0,-0.814438
35,-0.922805,-0.006669,0,-0.850330
36,-0.928146,-0.005341,0,-0.887352
37,-0.932145,-0.003999,0,-0.925184
38,-0.934791,-0.002646,0,-0.963533
39,-0.936079,-0.001287,0,-1.002130
40,-0.936004,0.000075,2,-1.097260
41,-0.932566,0.003437,2,-1.191087
42,-0.925775,0.006791,2,-1.282185
43,-0.915648,0.010127,2,-1.368838
44,-0.902214,0.013435,2,-1.448927
45,-0.885512,0.016702,2,-1.519863
46,-0.865598,0.019914,2,-1.578577
47,-0.842546,0.023052,2,-1.621588
48,-0.816451,0.026095,2,-1.645178
49,-0.787432,0.029020,2,-1.645662
50,-0.755634,0.031798,2,-1.619774
51,-0.721232,0.034401,2,-1.565115
52,-0.684434,0.036798,2,-1.480632
53,-0.645476,0.038958,2,-1.367042
54,-0.604624,0.040852,2,-1.227102
55,-0.562170,0.042454,2,-1.065671
56,-0.518428,0.043742,2,-0.889475
57,-0.473724,0.044704,2,-0.706608
58,-0.428393,0.045331,2,-0.525801
59,-0.382767,0.045627,2,-0.355581
60,-0.337165,0.045601,2,-0.203468
61,-0.291890,0.045275,2,-0.075317
62,-0.247216,0.044674,2,0.025079
63,-0.203386,0.043830,2,0.096100
64,-0.160604,0.042781,2,0.138141
65,-0.119038,0.041566,2,0.153261
66,-0.078815,0.040224,2,0.144715
67,-0.040021,0.038793,2,0.116460
68,-0.002710,0.037311,2,0.072712
69,0.033102,0.035811,2,0.017579
70,0.067426,0.034324,2,-0.045193
71,0.100300,0.032875,2,-0.112383
72,0.131787,0.031487,2,-0.181363
73,0.161967,0.030180,2,-0.250106
74,0.190937,0.028969,2,-0.317148
75,0.218805,0.027868,2,-0.381531
76,0.245693,0.026888,2,-0.442725
77,0.271730,0.026037,2,-0.500561
78,0.297052,0.025322,2,-0.555168
79,0.321803,0.024751,2,-0.606914
80,0.346132,0.024328,2,-0.656371
81,0.370191,0.024059,2,-0.704281
82,0.394140,0.023949,2,-0.751539
83,0.418143,0.024002,2,-0.799184
84,0.442367,0.024225,2,-0.848397
85,0.466989,0.024621,2,-0.900502
86,0.492188,0.025199,2,-0.956969
