step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,1.000000,0.000044,0.996970,0.077784,0.065640,0.012116,1.000000,-0.972411
1,1.000000,0.000828,0.994297,0.106648,-0.056846,0.272507,1.000000,-0.925948
2,0.999778,-0.021055,0.983425,0.181317,-0.154976,0.465437,1.000000,-0.858670
3,0.998353,-0.057365,0.959794,0.280704,-0.197846,0.533438,1.000000,-0.809125
4,0.995429,-0.095500,0.926436,0.376453,-0.174199,0.458762,1.000000,-0.826593
5,0.992412,-0.122954,0.896039,0.443975,-0.094895,0.266809,1.000000,-0.921498
6,0.991355,-0.131205,0.883115,0.469157,0.013773,0.011253,-1.000000,-1.208813
7,0.995716,-0.092467,0.921619,0.388096,0.367383,-0.892307,-1.000000,-1.389077
8,0.999963,0.008555,0.989490,0.144601,0.617622,-1.587403,1.000000,-1.050928
9,0.993563,0.113281,0.990547,-0.137174,0.400637,-1.172280,1.000000,-0.838385
10,0.987360,0.158494,0.954608,-0.297865,0.043211,-0.444746,1.000000,-0.983230
11,0.991636,0.129063,0.952432,-0.304752,-0.334070,0.368362,1.000000,-1.154077
12,0.999503,0.031539,0.986705,-0.162523,-0.621217,1.057998,1.000000,-1.033884
13,0.994344,-0.106209,0.995829,0.091235,-0.721639,1.420529,1.000000,-0.679546
14,0.971091,-0.238710,0.930655,0.365897,-0.588166,1.341877,-1.000000,-0.646016
15,0.954124,-0.299411,0.858511,0.512795,-0.029808,0.271300,-1.000000,-1.156237
16,0.968286,-0.249845,0.886763,0.462224,0.534527,-0.837793,-1.000000,-1.458037
17,0.995088,-0.098995,0.976661,0.214787,0.963603,-1.742808,-1.000000,-1.031352
18,0.993626,0.112726,0.983762,-0.179480,1.098945,-2.115849,1.000000,-0.413203
19,0.958215,0.286049,0.869495,-0.493941,0.631665,-1.173560,1.000000,-0.665360
20,0.937575,0.347784,0.806188,-0.591660,0.008100,0.024829,1.000000,-1.354404
21,0.957361,0.288895,0.874390,-0.485224,-0.617693,1.221324,1.000000,-1.574337
22,0.993018,0.117965,0.986979,-0.160852,-1.088404,2.152853,1.000000,-0.828854
23,0.993030,-0.117865,0.952789,0.303632,-1.206626,2.414133,1.000000,0.158699
24,0.943799,-0.330521,0.730728,0.682668,-0.927493,1.918681,1.000000,0.310889
25,0.889867,-0.456220,0.496985,0.867759,-0.418888,1.040821,1.000000,-0.388214
