step,position,velocity,action,reward
0,-0.462903,0.000000,0,-1.007798
1,-0.464356,-0.001453,0,-1.014982
2,-0.467250,-0.002895,0,-1.020954
3,-0.471566,-0.004315,0,-1.025156
4,-0.477269,-0.005704,0,-1.027085
5,-0.484320,-0.007050,0,-1.026315
6,-0.492664,-0.008344,0,-1.022510
7,-0.502240,-0.009576,0,-1.015444
8,-0.512976,-0.010736,0,-1.005014
9,-0.524792,-0.011816,0,-0.991246
10,-0.537598,-0.012807,0,-0.974307
11,-0.551300,-0.013702,0,-0.954498
12,-0.565794,-0.014494,0,-0.932249
13,-0.580973,-0.015179,0,-0.908105
14,-0.596723,-0.015750,0,-0.882704
15,-0.612930,-0.016206,0,-0.856752
16,-0.629474,-0.016544,0,-0.830991
17,-0.646238,-0.016764,0,-0.806168
18,-0.663102,-0.016864,0,-0.783003
19,-0.679950,-0.016848,0,-0.762156
20,-0.696669,-0.016718,0,-0.744208
21,-0.713147,-0.016478,0,-0.729635
22,-0.729278,-0.016132,0,-0.718801
23,-0.744963,-0.015685,0,-0.711949
24,-0.760107,-0.015144,0,-0.709203
25,-0.774623,-0.014515,0,-0.710578
26,-0.788429,-0.013806,0,-0.715986
27,-0.801451,-0.013022,0,-0.725259
28,-0.813622,-0.012171,0,-0.738159
29,-0.824882,-0.011260,0,-0.754397
30,-0.835178,-0.010296,0,-0.773650
31,-0.844463,-0.009285,0,-0.795574
32,-0.852696,-0.008233,0,-0.819818
33,-0.859843,-0.007147,0,-0.846029
34,-0.865875,-0.006031,0,-0.873863
35,-0.870767,-0.004892,0,-0.902983
36,-0.874501,-0.003734,0,-0.933069
37,-0.877064,-0.002562,0,-0.963806
38,-0.878445,-0.001381,0,-0.994891
39,-0.878639,-0.000195,0,-1.026025
40,-0.877647,0.000992,2,-1.109033
41,-0.873471,0.004176,2,-1.189845
42,-0.866127,0.007344,2,-1.266649
43,-0.855643,0.010484,2,-1.337420
44,-0.842060,0.013583,2,-1.399875
45,-0.825436,0.016624,2,-1.451463
46,-0.805846,0.019591,2,-1.489423
47,-0.783382,0.022464,2,-1.510905
48,-0.758161,0.025221,2,-1.513166
49,-0.730323,0.027838,2,-1.493831
50,-0.700032,0.030291,2,-1.451203
51,-0.667478,0.032553,2,-1.384585
52,-0.632879,0.034599,2,-1.294562
53,-0.596475,0.036404,2,-1.183188
54,-0.558528,0.037947,2,-1.054029
55,-0.519320,0.039208,2,-0.912025
56,-0.479144,0.040176,2,-0.763170
57,-0.438300,0.040844,2,-0.614027
58,-0.397090,0.041211,2,-0.471167
59,-0.355805,0.041285,2,-0.340594
60,-0.314726,0.041079,2,-0.227253
61,-0.274114,0.040613,2,-0.134685
62,-0.234202,0.039911,2,-0.064873
63,-0.195199,0.039003,2,-0.018263
64,-0.157279,0.037920,2,0.006048
65,-0.120586,0.036693,2,0.010030
66,-0.085231,0.035355,2,-0.003617
67,-0.051295,0.033936,2,-0.031792
68,-0.018829,0.032466,2,-0.071288
69,0.012141,0.030970,2,-0.119017
70,0.041612,0.029471,2,-0.172175
71,0.069603,0.027991,2,-0.228336
72,0.096148,0.026545,2,-0.285492
73,0.121297,0.025148,2,-0.342057
74,0.145109,0.023812,2,-0.396832
75,0.167654,0.022545,2,-0.448963
76,0.189009,0.021355,2,-0.497889
77,0.209256,0.020246,2,-0.543287
78,0.228478,0.019223,2,-0.585023
79,0.246766,0.018287,2,-0.623106
80,0.264208,0.017442,2,-0.657654
81,0.280894,0.016687,2,-0.688860
82,0.296918,0.016023,2,-0.716974
83,0.312369,0.015451,2,-0.742279
84,0.327340,0.014971,2,-0.765085
85,0.341922,0.014582,2,-0.785720
86,0.356208,0.014286,2,-0.804525
87,0.370292,0.014083,2,-0.821853
88,0.384265,0.013973,2,-0.838074
89,0.398223,0.013959,2,-0.853578
90,0.412264,0.014040,2,-0.868780
91,0.426484,0.014221,2,-0.884133
92,0.440987,0.014503,2,-0.900133
93,0.455876,0.014889,2,-0.917336
94,0.471261,0.015385,2,-0.936367
95,0.487255,0.015994,2,-0.957940
