step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.998329,0.057790,0.995098,-0.098891,-0.035674,-0.021241,-1.000000,-0.987623
1,0.998468,0.055327,0.992554,-0.121804,0.010664,-0.205463,-1.000000,-0.950575
2,0.998117,0.061336,0.984161,-0.177276,0.046422,-0.344814,-1.000000,-0.895114
3,0.997391,0.072190,0.967762,-0.251866,0.057731,-0.404275,-1.000000,-0.844162
4,0.996598,0.082410,0.944853,-0.327495,0.040448,-0.371556,-1.000000,-0.830553
5,0.996224,0.086824,0.921902,-0.387424,0.001419,-0.259641,-1.000000,-0.871045
6,0.996595,0.082456,0.907190,-0.420722,-0.045046,-0.099798,-1.000000,-0.953846
7,0.997586,0.069443,0.905974,-0.423332,-0.082751,0.069219,1.000000,-1.192208
8,0.999679,0.025340,0.942119,-0.335278,-0.348583,0.863690,1.000000,-1.338084
9,0.998009,-0.063076,0.994423,-0.105462,-0.511870,1.446986,1.000000,-1.013917
10,0.986103,-0.166133,0.978112,0.208079,-0.492439,1.630767,1.000000,-0.484447
11,0.969732,-0.244172,0.869718,0.493548,-0.279245,1.372171,1.000000,-0.224144
12,0.963399,-0.268072,0.739147,0.673544,0.039125,0.826043,1.000000,-0.377826
13,0.973303,-0.229525,0.667428,0.744675,0.349348,0.181446,-1.000000,-1.027246
14,0.993383,-0.114852,0.729438,0.684047,0.791516,-1.027391,-1.000000,-1.701390
15,0.997334,0.072974,0.903107,0.429415,1.052529,-2.007630,-1.000000,-1.556426
16,0.959303,0.282379,0.999908,-0.013534,1.021622,-2.450217,-1.000000,-0.750411
17,0.897771,0.440463,0.885118,-0.465366,0.623778,-2.144451,-1.000000,-0.202352
18,0.867647,0.497180,0.668946,-0.743311,0.001027,-1.346336,-1.000000,-0.296227
19,0.897767,0.440470,0.530220,-0.847860,-0.628591,-0.384623,-1.000000,-0.695690
20,0.961096,0.276213,0.545418,-0.838164,-1.096510,0.544648,1.000000,-1.252572
21,0.999905,0.013817,0.732829,-0.680413,-1.512309,1.860272,1.000000,-1.473360
22,0.954929,-0.296834,0.960432,-0.278515,-1.571895,2.683673,1.000000,-0.948821
23,0.834671,-0.550749,0.965234,0.261387,-1.171251,2.634415,1.000000,-0.511742
24,0.735704,-0.677303,0.750574,0.660787,-0.397184,1.862330,1.000000,-0.741819
25,0.742411,-0.669945,0.547975,0.836494,0.497011,0.801788,-1.000000,-1.541293
26,0.862296,-0.506405,0.558145,0.829743,1.495176,-0.921168,-1.000000,-2.140454
27,0.987637,-0.156759,0.807749,0.589526,2.172877,-2.499141,-1.000000,-1.220322
28,0.954711,0.297536,0.999529,0.030673,2.311263,-3.298336,-1.000000,0.543967
29,0.753075,0.657935,0.828429,-0.560094,1.750953,-2.776567,-1.000000,0.874125
30,0.560120,0.828411,0.505501,-0.862826,0.796313,-1.653597,-1.000000,-0.322101
31,0.515005,0.857187,0.312696,-0.949853,-0.265212,-0.460240,-1.000000,-1.926633
32,0.642623,0.766183,0.343456,-0.939169,-1.284677,0.801122,1.000000,-3.258585
33,0.873506,0.486813,0.644647,-0.764480,-2.312974,2.697009,1.000000,-2.726011
34,0.999720,-0.023653,0.985885,-0.167423,-2.893331,4.125716,1.000000,0.492422
35,0.834186,-0.551484,0.797104,0.603842,-2.562343,3.741108,1.000000,2.300453
36,0.533807,-0.845606,0.305565,0.952171,-1.621678,2.340059,1.000000,1.276032
37,0.341813,-0.939768,-0.020216,0.999796,-0.506686,0.991404,1.000000,-0.791265
38,0.354832,-0.934930,-0.090972,0.995853,0.643125,-0.287084,-1.000000,-3.198283
39,0.579989,-0.814624,0.152280,0.988337,1.896891,-2.195494,-1.000000,-4.765176
40,0.895785,-0.444487,0.721703,0.692203,2.972422,-4.337695,-1.000000,-2.296542
41,0.981037,0.193819,0.969264,-0.246023,3.393751,-5.381956,-1.000000,2.673884
42,0.687524,0.726161,0.359289,-0.933227,2.662511,-3.948156,-1.000000,3.513374
43,0.325197,0.945646,-0.247600,-0.968862,1.580479,-2.279526,-1.000000,1.623525
44,0.132153,0.991229,-0.535482,-0.844547,0.397084,-0.901998,-1.000000,-0.785402
45,0.172593,0.984993,-0.577492,-0.816397,-0.802650,0.404129,1.000000,-3.572917
46,0.446597,0.894735,-0.342368,-0.939566,-2.070712,2.308665,1.000000,-5.958489
47,0.835995,0.548737,0.330523,-0.943798,-3.169302,4.629645,1.000000,-4.372871
48,0.990398,-0.138244,0.997133,-0.075675,-3.863331,6.605214,1.000000,2.534403
49,0.657543,-0.753417,0.409181,0.912453,-3.090488,5.232680,1.000000,4.983068
50,0.218011,-0.975946,-0.414586,0.910010,-1.875813,3.345375,1.000000,3.393560
51,-0.030589,-0.999532,-0.812911,0.582387,-0.626860,1.917770,1.000000,1.176781
52,-0.032392,-0.999475,-0.932531,0.361089,0.603697,0.602546,-1.000000,-1.629769
53,0.218517,-0.975833,-0.911083,0.412223,1.909494,-1.176351,-1.000000,-4.699895
54,0.658245,-0.752804,-0.658239,0.752809,3.012298,-3.147356,-1.000000,-6.037931
55,0.984412,-0.175878,0.139059,0.990284,3.684880,-5.499194,-1.000000,-3.918087
56,0.824732,0.565524,0.994753,0.102303,3.930477,-7.393171,-1.000000,1.981657
57,0.289589,0.957151,0.318890,-0.947792,2.647491,-5.724530,-1.000000,4.158195
58,-0.077511,0.996991,-0.589843,-0.807518,1.081937,-3.942518,-1.000000,3.947089
59,-0.148832,0.988863,-0.957598,-0.288107,-0.328024,-2.556298,-1.000000,2.625385
60,0.039934,0.999202,-0.996452,0.084159,-1.541746,-1.217880,1.000000,-0.427118
61,0.455981,0.889989,-0.986162,0.165787,-2.774360,0.344084,1.000000,-2.521919
62,0.904546,0.426377,-0.999687,-0.025025,-3.699355,1.486861,1.000000,-0.395453
