step,position,velocity,action,reward
0,-0.471374,0.000000,2,-0.997128
1,-0.470764,0.000610,2,-0.994180
2,-0.469549,0.001215,2,-0.991080
3,-0.467737,0.001812,2,-0.987762
4,-0.465343,0.002395,2,-0.984171
5,-0.462383,0.002960,2,-0.980263
6,-0.458879,0.003503,2,-0.976011
7,-0.454858,0.004021,2,-0.971406
8,-0.450349,0.004509,2,-0.966455
9,-0.445385,0.004964,2,-0.961188
10,-0.440002,0.005383,2,-0.955651
11,-0.434239,0.005763,2,-0.949912
12,-0.428139,0.006100,2,-0.944051
13,-0.421744,0.006394,2,-0.938166
14,-0.415102,0.006642,2,-0.932365
15,-0.408260,0.006843,2,-0.926765
16,-0.401265,0.006995,2,-0.921486
17,-0.394167,0.007098,2,-0.916651
18,-0.387016,0.007151,2,-0.912378
19,-0.379861,0.007155,2,-0.908782
20,-0.372750,0.007110,2,-0.905965
21,-0.365733,0.007017,2,-0.904017
22,-0.358856,0.006877,2,-0.903015
23,-0.352165,0.006691,2,-0.903016
24,-0.345704,0.006461,2,-0.904062
25,-0.339514,0.006189,2,-0.906172
26,-0.333636,0.005878,2,-0.909351
27,-0.328107,0.005529,2,-0.913580
28,-0.322962,0.005146,2,-0.918826
29,-0.318232,0.004730,2,-0.925037
30,-0.313946,0.004285,2,-0.932148
31,-0.310132,0.003815,2,-0.940076
32,-0.306811,0.003321,2,-0.948729
33,-0.304004,0.002807,2,-0.958004
34,-0.301727,0.002277,2,-0.967790
35,-0.299994,0.001733,2,-0.977967
36,-0.298815,0.001179,2,-0.988413
37,-0.298197,0.000618,2,-0.999000
38,-0.298144,0.000053,2,-1.009599
39,-0.298656,-0.000512,2,-1.020081
40,-0.299729,-0.001074,2,-1.030319
41,-0.301358,-0.001629,2,-1.040188
42,-0.303534,-0.002175,2,-1.049568
43,-0.306242,-0.002708,2,-1.058346
44,-0.309468,-0.003225,2,-1.066419
45,-0.313191,-0.003723,2,-1.073689
46,-0.317389,-0.004199,2,-1.080076
47,-0.322038,-0.004648,2,-1.085508
48,-0.327107,-0.005070,2,-1.089932
49,-0.332567,-0.005459,2,-1.093310
50,-0.338382,-0.005815,2,-1.095622
51,-0.344516,-0.006134,2,-1.096867
52,-0.350929,-0.006413,2,-1.097063
53,-0.357580,-0.006651,2,-1.096246
54,-0.364425,-0.006845,2,-1.094471
55,-0.371420,-0.006994,2,-1.091811
56,-0.378516,-0.007096,2,-1.088354
57,-0.385667,-0.007151,2,-1.084201
58,-0.392822,-0.007156,2,-1.079463
59,-0.399934,-0.007112,2,-1.074258
60,-0.406952,-0.007018,2,-1.068709
61,-0.413827,-0.006875,2,-1.062936
62,-0.420511,-0.006684,2,-1.057059
63,-0.426955,-0.006444,2,-1.051186
64,-0.433114,-0.006159,2,-1.045417
65,-0.438944,-0.005829,2,-1.039837
66,-0.444401,-0.005458,2,-1.034515
67,-0.449447,-0.005046,2,-1.029501
68,-0.454045,-0.004598,2,-1.024829
69,-0.458160,-0.004115,2,-1.020511
70,-0.461763,-0.003603,2,-1.016540
71,-0.464828,-0.003064,2,-1.012892
72,-0.467330,-0.002503,2,-1.009527
73,-0.469253,-0.001923,2,-1.006391
74,-0.470582,-0.001329,2,-1.003419
75,-0.471306,-0.000724,2,-1.000539
76,-0.471421,-0.000115,2,-0.997673
77,-0.470926,0.000495,2,-0.994745
78,-0.469824,0.001102,2,-0.991679
79,-0.468124,0.001700,2,-0.988407
80,-0.465838,0.002286,2,-0.984871
81,-0.462983,0.002855,2,-0.981025
82,-0.459580,0.003403,2,-0.976840
83,-0.455654,0.003926,2,-0.972300
84,-0.451234,0.004420,2,-0.967413
85,-0.446353,0.004881,2,-0.962202
86,-0.441046,0.005307,2,-0.956712
87,-0.435352,0.005694,2,-0.951005
88,-0.429312,0.006040,2,-0.945160
89,-0.422970,0.006342,2,-0.939272
90,-0.416371,0.006599,2,-0.933447
91,-0.409562,0.006809,2,-0.927799
92,-0.402592,0.006970,2,-0.922450
93,-0.395510,0.007082,2,-0.917522
94,-0.388365,0.007145,2,-0.913135
95,-0.381207,0.007158,2,-0.909403
96,-0.374084,0.007123,2,-0.906432
97,-0.367046,0.007038,2,-0.904314
98,-0.360139,0.006907,2,-0.903129
99,-0.353410,0.006730,2,-0.902937
100,-0.346902,0.006508,2,-0.903784
101,-0.340658,0.006244,2,-0.905693
102,-0.334718,0.005940,2,-0.908671
103,-0.329121,0.005598,2,-0.912704
104,-0.323900,0.005220,2,-0.917762
105,-0.319090,0.004811,2,-0.923796
106,-0.314718,0.004371,2,-0.930743
107,-0.310813,0.003905,2,-0.938523
108,-0.307398,0.003415,2,-0.947048
109,-0.304493,0.002905,2,-0.956214
110,-0.302115,0.002378,2,-0.965912
111,-0.300278,0.001836,2,-0.976026
112,-0.298995,0.001284,2,-0.986430
113,-0.298271,0.000724,2,-0.997000
114,-0.298111,0.000160,2,-1.007607
115,-0.298516,-0.000405,2,-1.018121
116,-0.299484,-0.000968,2,-1.028414
117,-0.301009,-0.001525,2,-1.038362
118,-0.303083,-0.002073,2,-1.047843
119,-0.305692,-0.002609,2,-1.056743
120,-0.308821,-0.003129,2,-1.064956
121,-0.312452,-0.003631,2,-1.072385
122,-0.316563,-0.004111,2,-1.078943
123,-0.321129,-0.004566,2,-1.084560
124,-0.326121,-0.004993,2,-1.089178
125,-0.331510,-0.005389,2,-1.092755
126,-0.337261,-0.005751,2,-1.095269
127,-0.343337,-0.006077,2,-1.096714
128,-0.349701,-0.006364,2,-1.097105
129,-0.356310,-0.006610,2,-1.096475
130,-0.363123,-0.006812,2,-1.094876
131,-0.370092,-0.006970,2,-1.092376
132,-0.377173,-0.007081,2,-1.089062
133,-0.384317,-0.007144,2,-1.085032
134,-0.391476,-0.007159,2,-1.080395
135,-0.398600,-0.007124,2,-1.075269
136,-0.405639,-0.007039,2,-1.069775
137,-0.412545,-0.006906,2,-1.064036
138,-0.419268,-0.006723,2,-1.058169
139,-0.425761,-0.006493,2,-1.052287
140,-0.431977,-0.006216,2,-1.046492
141,-0.437872,-0.005895,2,-1.040870
142,-0.443403,-0.005531,2,-1.035495
143,-0.448530,-0.005126,2,-1.030421
144,-0.453214,-0.004685,2,-1.025683
145,-0.457423,-0.004209,2,-1.021298
146,-0.461125,-0.003702,2,-1.017262
147,-0.464293,-0.003168,2,-1.013556
148,-0.466903,-0.002610,2,-1.010141
149,-0.468936,-0.002033,2,-1.006967
150,-0.470377,-0.001441,2,-1.003970
151,-0.471216,-0.000839,2,-1.001078
152,-0.471446,-0.000230,2,-0.998216
153,-0.471066,0.000380,2,-0.995305
154,-0.470078,0.000988,2,-0.992270
155,-0.468489,0.001588,2,-0.989042
156,-0.466313,0.002177,2,-0.985560
157,-0.463563,0.002749,2,-0.981775
158,-0.460262,0.003301,2,-0.977655
159,-0.456432,0.003829,2,-0.973183
160,-0.452103,0.004329,2,-0.968360
161,-0.447307,0.004797,2,-0.963207
162,-0.442077,0.005230,2,-0.957766
163,-0.436453,0.005624,2,-0.952094
164,-0.430474,0.005978,2,-0.946268
165,-0.424186,0.006289,2,-0.940380
166,-0.417631,0.006554,2,-0.934534
167,-0.410859,0.006773,2,-0.928844
168,-0.403916,0.006943,2,-0.923430
169,-0.396851,0.007065,2,-0.918413
170,-0.389714,0.007137,2,-0.913915
171,-0.382554,0.007160,2,-0.910051
172,-0.375421,0.007133,2,-0.906929
173,-0.368364,0.007058,2,-0.904644
174,-0.361428,0.006935,2,-0.903278
175,-0.354662,0.006766,2,-0.902895
176,-0.348109,0.006553,2,-0.903543
177,-0.341812,0.006297,2,-0.905251
178,-0.335812,0.006000,2,-0.908028
179,-0.330148,0.005665,2,-0.911865
180,-0.324854,0.005294,2,-0.916733
181,-0.319963,0.004890,2,-0.922587
182,-0.315507,0.004456,2,-0.929367
183,-0.311512,0.003995,2,-0.936998
184,-0.308003,0.003509,2,-0.945389
185,-0.305000,0.003003,2,-0.954443
186,-0.302522,0.002478,2,-0.964050
187,-0.300582,0.001939,2,-0.974094
188,-0.299194,0.001389,2,-0.984453
189,-0.298364,0.000830,2,-0.995002
190,-0.298098,0.000266,2,-1.005612
191,-0.298397,-0.000299,2,-1.016153
192,-0.299259,-0.000862,2,-1.026497
193,-0.300680,-0.001421,2,-1.036520
194,-0.302651,-0.001971,2,-1.046098
195,-0.305160,-0.002509,2,-1.055116
196,-0.308192,-0.003033,2,-1.063466
197,-0.311731,-0.003538,2,-1.071049
198,-0.315753,-0.004022,2,-1.077778
199,-0.320235,-0.004482,2,-1.083577
