step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999345,0.036180,0.999926,-0.012151,0.042349,0.091917,-1.000000,-0.991088
1,0.998592,0.053046,0.999716,-0.023850,0.122552,-0.203995,-1.000000,-0.983963
2,0.996584,0.082586,0.996009,-0.089254,0.165363,-0.435048,-1.000000,-0.940357
3,0.993356,0.115083,0.982073,-0.188499,0.151330,-0.545040,-1.000000,-0.871755
4,0.990318,0.138819,0.955975,-0.293450,0.079844,-0.515057,1.000000,-0.948879
5,0.992937,0.118641,0.949034,-0.315175,-0.278913,0.286311,1.000000,-1.144852
6,0.999466,0.032673,0.982040,-0.188675,-0.562873,0.988611,1.000000,-1.075551
7,0.995507,-0.094684,0.998506,0.054637,-0.678184,1.392721,1.000000,-0.739095
8,0.975169,-0.221462,0.943451,0.331512,-0.570997,1.369656,1.000000,-0.482206
9,0.952188,-0.305513,0.838001,0.545669,-0.278240,0.976448,1.000000,-0.558787
10,0.946399,-0.323000,0.754966,0.655764,0.098346,0.385860,-1.000000,-1.106223
11,0.969163,-0.246422,0.786096,0.618104,0.684292,-0.861323,-1.000000,-1.646057
12,0.997846,-0.065607,0.927578,0.373630,1.111057,-1.915543,1.000000,-1.294418
13,0.989086,0.147341,0.999986,0.005281,0.966921,-1.754507,1.000000,-0.777852
14,0.955374,0.295400,0.961212,-0.275810,0.514965,-1.023014,-1.000000,-0.738950
15,0.932508,0.361150,0.899327,-0.437276,0.163682,-0.673105,1.000000,-1.055118
16,0.943935,0.330131,0.890025,-0.455912,-0.487110,0.462692,1.000000,-1.444503
17,0.983393,0.181490,0.962144,-0.272541,-1.018855,1.464037,1.000000,-1.192021
18,0.998659,-0.051768,0.996697,0.081205,-1.264186,2.005303,1.000000,-0.418892
19,0.956521,-0.291663,0.888209,0.459441,-1.115394,1.846045,1.000000,-0.014329
20,0.888523,-0.458832,0.707804,0.706409,-0.654890,1.168881,1.000000,-0.393100
21,0.853511,-0.521074,0.596509,0.802606,-0.048016,0.288238,-1.000000,-1.435053
22,0.890206,-0.455559,0.669017,0.743247,0.787714,-1.218934,-1.000000,-2.244053
23,0.970793,-0.239920,0.899332,0.437266,1.478163,-2.577414,-1.000000,-1.456012
24,0.995869,0.090806,0.989401,-0.145208,1.760289,-3.225758,-1.000000,0.368132
25,0.913326,0.407229,0.728292,-0.685267,1.439925,-2.710630,-1.000000,1.046066
26,0.800163,0.599783,0.369123,-0.929380,0.764774,-1.628140,-1.000000,0.240853
27,0.753123,0.657880,0.169070,-0.985604,-0.022715,-0.450588,1.000000,-1.494144
28,0.815457,0.578818,0.247777,-0.968817,-0.969246,1.257774,1.000000,-3.136123
29,0.943030,0.332706,0.624625,-0.780925,-1.780307,2.972603,1.000000,-2.786974
30,0.997307,-0.073340,0.987499,-0.157623,-2.248938,4.227069,1.000000,0.095180
31,0.876244,-0.481867,0.779317,0.626629,-1.911310,3.860740,1.000000,1.983559
