step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.996430,0.084428,0.998934,0.046170,0.041216,-0.064021,-1.000000,-1.025767
1,0.995376,0.096059,0.999996,0.002834,0.071794,-0.360079,-1.000000,-1.031697
2,0.993830,0.110918,0.995778,-0.091796,0.071415,-0.568522,-1.000000,-0.945502
3,0.992566,0.121706,0.976861,-0.213877,0.030785,-0.644198,-1.000000,-0.806067
4,0.992670,0.120859,0.942729,-0.333560,-0.043029,-0.580232,-1.000000,-0.697692
5,0.994586,0.103921,0.904582,-0.426300,-0.126366,-0.410037,1.000000,-0.859955
6,0.998903,0.046818,0.906935,-0.421271,-0.433515,0.455090,1.000000,-1.195793
7,0.998101,-0.061605,0.964211,-0.265138,-0.626341,1.169511,1.000000,-1.212935
8,0.981773,-0.190060,0.999948,0.010237,-0.634577,1.547784,1.000000,-0.895878
9,0.955215,-0.295911,0.949294,0.314390,-0.424028,1.476151,1.000000,-0.590788
10,0.939443,-0.342707,0.838985,0.544155,-0.053620,1.034518,-1.000000,-0.775021
11,0.956651,-0.291238,0.791108,0.611676,0.583048,-0.206354,-1.000000,-1.315519
12,0.992032,-0.125985,0.877763,0.479095,1.074190,-1.341050,-1.000000,-1.356848
13,0.993322,0.115375,0.989109,0.147183,1.288326,-2.083562,-1.000000,-0.733849
14,0.935185,0.354161,0.959628,-0.281272,1.109775,-2.122796,-1.000000,-0.200814
15,0.859766,0.510689,0.791115,-0.611667,0.589184,-1.534454,-1.000000,-0.374745
16,0.832348,0.554253,0.636940,-0.770913,-0.083649,-0.662517,1.000000,-1.261542
17,0.886205,0.463293,0.653337,-0.757067,-0.953394,0.871251,1.000000,-2.092231
18,0.976108,0.217286,0.857911,-0.513799,-1.626254,2.269714,1.000000,-1.559231
19,0.990036,-0.140812,0.999973,0.007386,-1.885969,3.036256,1.000000,0.052463
20,0.880958,-0.473195,0.828634,0.559791,-1.539647,2.664614,-1.000000,0.500483
21,0.759961,-0.649969,0.565538,0.824722,-0.579146,1.065443,-1.000000,-0.817045
22,0.751822,-0.659366,0.524361,0.851496,0.454244,-0.573992,-1.000000,-2.333208
23,0.862780,-0.505579,0.738451,0.674307,1.421136,-2.201756,-1.000000,-2.447980
24,0.985672,-0.168670,0.987429,0.158062,2.105409,-3.477771,-1.000000,-0.365664
25,0.965208,0.261484,0.847802,-0.530314,2.110480,-3.454660,-1.000000,1.459678
26,0.806033,0.591870,0.409759,-0.912194,1.513716,-2.355476,-1.000000,1.151137
27,0.657069,0.753831,0.080085,-0.996788,0.666929,-1.064492,-1.000000,-0.411335
28,0.625846,0.779946,-0.005668,-0.999984,-0.262904,0.203773,1.000000,-2.525312
29,0.742897,0.669406,0.212307,-0.977203,-1.334716,2.008791,1.000000,-4.003958
30,0.932553,0.361033,0.721115,-0.692816,-2.268354,3.890093,1.000000,-2.349115
31,0.990087,-0.140456,0.989292,0.145949,-2.683664,4.920973,1.000000,1.692729
32,0.807388,-0.590021,0.497315,0.867570,-2.096583,3.889404,-1.000000,2.559547
33,0.591992,-0.805944,-0.053919,0.998545,-0.952678,1.891521,-1.000000,0.438283
34,0.531807,-0.846866,-0.247081,0.968995,0.223311,0.081640,-1.000000,-2.310883
35,0.658844,-0.752280,-0.085408,0.996346,1.345099,-1.741715,-1.000000,-4.423396
36,0.886319,-0.463076,0.443499,0.896275,2.326682,-3.734349,-1.000000,-3.760233
37,0.998267,0.058855,0.984296,0.176526,2.958858,-5.380878,-1.000000,0.873469
38,0.813284,0.581867,0.646917,-0.762560,2.485894,-4.700815,-1.000000,3.462321
39,0.527446,0.849589,-0.071941,-0.997409,1.423118,-3.057844,-1.000000,2.551754
40,0.376521,0.926408,-0.509628,-0.860395,0.267598,-1.597463,-1.000000,0.523511
41,0.432412,0.901676,-0.655949,-0.754805,-0.865151,-0.208369,1.000000,-2.016239
42,0.670169,0.742209,-0.541729,-0.840553,-1.962560,1.653215,1.000000,-4.157950
43,0.935074,0.354453,-0.045325,-0.998972,-2.717416,3.642153,1.000000,-4.379633
44,0.973818,-0.227328,0.774903,-0.632080,-3.136845,5.590463,1.000000,-1.289563
45,0.672203,-0.740367,0.882397,0.470505,-2.696638,5.686462,-1.000000,1.889435
46,0.341879,-0.939744,0.162867,0.986648,-1.153955,3.477926,-1.000000,1.339288
47,0.269125,-0.963105,-0.327749,0.944765,0.372206,1.529205,-1.000000,-0.715648
48,0.468404,-0.883514,-0.432537,0.901616,1.739402,-0.418207,-1.000000,-3.026643
49,0.811044,-0.584985,-0.152994,0.988227,2.774598,-2.550805,-1.000000,-3.866019
50,0.999990,-0.004394,0.547998,0.836479,3.358553,-4.750694,-1.000000,-1.657110
51,0.779144,0.626845,0.994932,-0.100553,3.284184,-5.754338,-1.000000,1.870547
