step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999169,0.040762,0.999512,0.031234,0.056160,0.034031,1.000000,-0.971355
1,0.999424,0.033947,0.997339,0.072907,-0.121390,0.374520,1.000000,-0.919576
2,0.999988,-0.004817,0.984858,0.173363,-0.254961,0.614091,1.000000,-0.826613
3,0.998066,-0.062167,0.953342,0.301892,-0.303132,0.678595,1.000000,-0.758823
4,0.992873,-0.119177,0.907837,0.419323,-0.254667,0.553105,1.000000,-0.793927
5,0.987410,-0.158183,0.868812,0.495142,-0.129813,0.282181,1.000000,-0.937781
6,0.985780,-0.168041,0.857279,0.514853,0.032059,-0.057962,-1.000000,-1.279524
7,0.992636,-0.121136,0.908871,0.417078,0.431957,-1.028946,-1.000000,-1.447603
8,0.999993,-0.003871,0.989554,0.144162,0.713090,-1.764579,-1.000000,-0.947119
9,0.989216,0.146467,0.971122,-0.238584,0.748595,-1.992972,-1.000000,-0.211933
10,0.962000,0.273049,0.818041,-0.575160,0.510145,-1.647575,-1.000000,0.038898
11,0.942571,0.334005,0.639480,-0.768808,0.117039,-0.960683,-1.000000,-0.316375
12,0.948515,0.316732,0.548687,-0.836028,-0.293175,-0.165366,1.000000,-1.228393
13,0.978676,0.205410,0.632251,-0.774764,-0.839185,1.185396,1.000000,-2.060870
14,0.999998,-0.002212,0.863795,-0.503843,-1.214188,2.340727,1.000000,-1.741813
15,0.967129,-0.254286,0.999946,0.010429,-1.264192,2.903742,1.000000,-0.480409
16,0.889149,-0.457619,0.843224,0.537562,-0.850222,2.530897,1.000000,0.289635
17,0.837515,-0.546414,0.553025,0.833165,-0.155740,1.592293,1.000000,0.055229
18,0.859545,-0.511061,0.367023,0.930212,0.558957,0.502442,1.000000,-0.643740
19,0.934112,-0.356981,0.374307,0.927305,1.117921,-0.565397,-1.000000,-1.516593
20,0.996231,-0.086745,0.603309,0.797507,1.613935,-2.035089,-1.000000,-1.914002
21,0.966917,0.255090,0.920854,0.389907,1.766611,-3.077637,-1.000000,-1.169730
22,0.833660,0.552278,0.971257,-0.238033,1.413441,-3.146788,-1.000000,-0.286678
23,0.703494,0.710702,0.700797,-0.713360,0.589388,-2.297117,-1.000000,-0.322770
24,0.689192,0.724579,0.418697,-0.908126,-0.393418,-1.121793,1.000000,-1.246603
25,0.814021,0.580835,0.379669,-0.925122,-1.473580,0.698672,1.000000,-2.245932
26,0.970796,0.239908,0.651163,-0.758938,-2.237096,2.462935,1.000000,-1.744982
27,0.970709,-0.240257,0.972878,-0.231318,-2.506875,3.638482,1.000000,0.235254
28,0.759790,-0.650168,0.882712,0.469914,-2.025612,3.353147,1.000000,1.118719
29,0.524579,-0.851362,0.498486,0.866898,-1.037692,2.192826,1.000000,0.140507
30,0.440771,-0.897620,0.206517,0.978443,0.087119,0.943058,1.000000,-1.488369
31,0.552693,-0.833385,0.148479,0.988915,1.188265,-0.373174,-1.000000,-3.164431
32,0.806551,-0.591164,0.408001,0.912981,2.294320,-2.362157,-1.000000,-3.454297
33,0.995837,-0.091154,0.886441,0.462842,3.029242,-4.217822,-1.000000,-0.419301
34,0.867603,0.497257,0.912502,-0.409073,2.912659,-4.436106,-1.000000,2.489571
35,0.526904,0.849925,0.382570,-0.923926,1.968905,-3.036572,-1.000000,2.004970
36,0.272127,0.962261,-0.069194,-0.997603,0.809605,-1.615804,-1.000000,0.025300
37,0.231847,0.972752,-0.260287,-0.965531,-0.393811,-0.328093,1.000000,-2.497923
38,0.431073,0.902317,-0.146478,-0.989214,-1.704321,1.530312,1.000000,-4.871216
39,0.786134,0.618056,0.363437,-0.931619,-2.849632,3.716450,1.000000,-4.266781
40,0.999978,0.006700,0.972807,-0.231616,-3.623171,5.707406,1.000000,1.219182
41,0.769757,-0.638337,0.637967,0.770064,-3.163918,4.972142,1.000000,4.148218
42,0.345874,-0.938281,-0.116273,0.993217,-2.056363,3.141518,1.000000,2.828305
43,0.061849,-0.998086,-0.559152,0.829065,-0.847683,1.681934,1.000000,0.543224
44,0.015506,-0.999880,-0.717914,0.696132,0.383172,0.396856,1.000000,-1.850441
45,0.211623,-0.977351,-0.678979,0.734158,1.581984,-0.970425,-1.000000,-4.580163
46,0.606299,-0.795237,-0.345061,0.938580,2.758152,-3.036625,-1.000000,-6.179683
47,0.962779,-0.270288,0.479290,0.877656,3.656904,-5.534327,-1.000000,-2.749396
48,0.874893,0.484316,0.974305,-0.225234,3.898723,-6.885390,-1.000000,3.844357
49,0.383998,0.923334,0.139828,-0.990176,2.699860,-4.949064,-1.000000,4.712859
50,-0.010614,0.999944,-0.619815,-0.784748,1.353468,-3.242632,-1.000000,3.165579
51,-0.150315,0.988638,-0.925118,-0.379680,0.062311,-1.907944,-1.000000,1.256422
52,-0.040538,0.999178,-0.990296,-0.138976,-1.157704,-0.583598,1.000000,-1.544832
53,0.316035,0.948747,-0.980432,-0.196857,-2.446950,1.176151,1.000000,-4.010833
54,0.795313,0.606198,-0.817643,-0.575726,-3.440040,2.998073,1.000000,-3.673198
55,0.997167,-0.075217,-0.162048,-0.986783,-3.716930,4.965535,1.000000,-2.334522
56,0.688769,-0.724981,0.851338,-0.524617,-3.581457,6.679057,1.000000,-1.127699
57,0.130767,-0.991413,0.725908,0.687792,-2.511744,5.994039,1.000000,0.091397
58,-0.201496,-0.979489,-0.212840,0.977087,-0.807067,4.320809,1.000000,1.521335
59,-0.191979,-0.981399,-0.803680,0.595062,0.877836,2.870689,1.000000,2.325494
60,0.130135,-0.991496,-0.977142,0.212587,2.309681,1.357721,1.000000,0.487431
61,0.652569,-0.757730,-0.996563,0.082837,3.430862,0.023252,-1.000000,-0.750143
