step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.997416,0.071844,0.995029,0.099588,-0.023992,0.091210,-1.000000,-1.028612
1,0.997282,0.073680,0.996850,0.079305,0.041317,-0.290877,-1.000000,-1.078254
2,0.996210,0.086977,0.999926,-0.012166,0.086444,-0.606666,-1.000000,-0.998931
3,0.994466,0.105063,0.988229,-0.152980,0.086599,-0.779466,-1.000000,-0.810679
4,0.993043,0.117752,0.951844,-0.306582,0.033163,-0.771274,-1.000000,-0.632806
5,0.993282,0.115715,0.899961,-0.435970,-0.056868,-0.602206,-1.000000,-0.579583
6,0.995478,0.094987,0.854677,-0.519160,-0.148677,-0.335635,-1.000000,-0.679765
7,0.998278,0.058665,0.834408,-0.551148,-0.208124,-0.044632,-1.000000,-0.884570
8,0.999880,0.015485,0.843953,-0.536417,-0.214531,0.210328,-1.000000,-1.114890
9,0.999731,-0.023209,0.875258,-0.483657,-0.163542,0.388505,-1.000000,-1.296400
10,0.998911,-0.046652,0.914162,-0.405350,-0.064715,0.469908,-1.000000,-1.378335
11,0.998886,-0.047186,0.948166,-0.317777,0.061561,0.455543,-1.000000,-1.345539
12,0.999757,-0.022058,0.971283,-0.237929,0.187012,0.366560,-1.000000,-1.222980
13,0.999676,0.025455,0.983954,-0.178423,0.280384,0.239072,-1.000000,-1.067385
14,0.996292,0.086041,0.989582,-0.143970,0.315406,0.113256,-1.000000,-0.945429
15,0.989246,0.146261,0.991323,-0.131445,0.279327,0.019965,-1.000000,-0.904211
16,0.981355,0.192205,0.991114,-0.133013,0.177709,-0.028861,-1.000000,-0.946938
17,0.976991,0.213280,0.990096,-0.140394,0.033183,-0.041473,-1.000000,-1.029789
18,0.978853,0.204565,0.988919,-0.148453,-0.120685,-0.039982,-1.000000,-1.085596
19,0.985846,0.167655,0.987598,-0.157006,-0.247798,-0.050530,-1.000000,-1.062478
20,0.993875,0.110506,0.985346,-0.170568,-0.318318,-0.092997,-1.000000,-0.954717
21,0.998940,0.046028,0.980579,-0.196125,-0.316454,-0.172118,-1.000000,-0.806163
22,0.999938,-0.011099,0.970903,-0.239474,-0.244904,-0.273208,-1.000000,-0.684518
23,0.998823,-0.048509,0.953496,-0.301407,-0.123729,-0.365461,-1.000000,-0.645937
24,0.998242,-0.059277,0.926816,-0.375515,0.016042,-0.411760,-1.000000,-0.712531
25,0.999071,-0.043090,0.893529,-0.449006,0.140997,-0.380630,-1.000000,-0.869576
