step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999365,-0.035623,0.997839,0.065714,0.012508,-0.019628,-1.000000,-1.009786
1,0.999895,-0.014468,0.999843,0.017735,0.193108,-0.448671,-1.000000,-0.971221
2,0.999304,0.037299,0.994490,-0.104834,0.309962,-0.749034,-1.000000,-0.841978
3,0.994766,0.102175,0.964514,-0.264033,0.321957,-0.834263,-1.000000,-0.714483
4,0.987440,0.157992,0.911789,-0.410660,0.225544,-0.692094,-1.000000,-0.708159
5,0.982470,0.186419,0.861425,-0.507885,0.055379,-0.383960,-1.000000,-0.844514
6,0.983952,0.178432,0.840903,-0.541186,-0.135193,-0.003663,1.000000,-1.219042
7,0.993870,0.110559,0.891294,-0.453427,-0.536504,0.995472,1.000000,-1.467362
8,0.999664,-0.025906,0.982109,-0.188311,-0.797126,1.753694,1.000000,-1.053516
9,0.981933,-0.189229,0.980862,0.194707,-0.798599,2.000810,1.000000,-0.357825
10,0.947492,-0.319779,0.841790,0.539805,-0.513852,1.660668,1.000000,-0.089795
11,0.926835,-0.375469,0.670224,0.742159,-0.067351,0.965071,-1.000000,-0.670176
12,0.946165,-0.323686,0.630111,0.776505,0.604899,-0.431711,-1.000000,-1.636921
13,0.988423,-0.151723,0.783823,0.620985,1.136335,-1.725518,-1.000000,-1.824430
14,0.994241,0.107172,0.975014,0.222142,1.401366,-2.630569,-1.000000,-0.883072
15,0.929613,0.368538,0.948242,-0.317548,1.220101,-2.685347,-1.000000,0.107394
16,0.843418,0.537258,0.699717,-0.714420,0.631722,-1.955903,-1.000000,0.102892
17,0.813903,0.581001,0.465741,-0.884921,-0.110286,-0.927449,1.000000,-0.923347
18,0.874712,0.484644,0.447328,-0.894370,-1.003904,0.715331,1.000000,-2.142933
19,0.973112,0.230334,0.693272,-0.720676,-1.687145,2.275060,1.000000,-2.073947
20,0.989516,-0.144422,0.974339,-0.225085,-2.003106,3.358308,1.000000,-0.417693
21,0.865506,-0.500899,0.899370,0.437188,-1.686298,3.225545,-1.000000,0.555036
22,0.723236,-0.690601,0.589363,0.807869,-0.657146,1.611357,-1.000000,-0.532062
23,0.708579,-0.705632,0.458651,0.888616,0.443236,-0.073655,-1.000000,-2.195010
24,0.830501,-0.557018,0.614052,0.789265,1.456287,-1.772794,-1.000000,-2.806951
25,0.976510,-0.215473,0.923128,0.384492,2.213013,-3.288364,-1.000000,-1.047726
26,0.968545,0.248839,0.946500,-0.322703,2.340963,-3.683041,-1.000000,1.290375
27,0.784934,0.619579,0.556529,-0.830828,1.742299,-2.703134,-1.000000,1.423215
28,0.599313,0.800515,0.179086,-0.983833,0.829164,-1.394633,-1.000000,-0.050891
29,0.545615,0.838036,0.029351,-0.999569,-0.178365,-0.116389,0.000000,-2.077586
30,0.659898,0.751355,0.159825,-0.987145,-1.241062,1.441147,0.000000,-3.668903
31,0.873845,0.486205,0.574732,-0.818342,-2.143983,3.072999,1.000000,-3.116603
32,0.999985,0.005546,0.984677,-0.174389,-2.769567,4.564949,1.000000,0.429939
33,0.861473,-0.507804,0.747091,0.664722,-2.455523,4.138971,-1.000000,2.286294
34,0.609601,-0.792709,0.213061,0.977039,-1.338225,2.149950,0.000000,0.845460
35,0.479229,-0.877690,-0.054599,0.998508,-0.210487,0.563257,0.000000,-1.454333
36,0.541045,-0.840994,-0.013102,0.999914,0.921064,-0.987178,-1.000000,-3.695273
37,0.764623,-0.644478,0.366331,0.930485,2.043286,-2.927134,-1.000000,-4.136037
38,0.980735,-0.195345,0.917037,0.398803,2.915850,-4.817507,-1.000000,-0.429157
39,0.920421,0.390928,0.825657,-0.564173,2.873777,-4.865486,-1.000000,3.110963
40,0.625780,0.779999,0.148044,-0.988981,1.991556,-3.291663,-1.000000,2.756713
