step,position,velocity,action,reward
0,-0.403039,0.000000,0,-1.019856
1,-0.404924,-0.001885,0,-1.038679
2,-0.408680,-0.003756,0,-1.055457
3,-0.414281,-0.005601,0,-1.069225
4,-0.421687,-0.007406,0,-1.079091
5,-0.430846,-0.009159,0,-1.084266
6,-0.441691,-0.010845,0,-1.084093
7,-0.454145,-0.012454,0,-1.078081
8,-0.468115,-0.013971,0,-1.065941
9,-0.483500,-0.015385,0,-1.047609
10,-0.500185,-0.016685,0,-1.023271
11,-0.518045,-0.017860,0,-0.993371
12,-0.536947,-0.018902,0,-0.958605
13,-0.556749,-0.019802,0,-0.919907
14,-0.577303,-0.020554,0,-0.878404
15,-0.598455,-0.021153,0,-0.835374
16,-0.620051,-0.021596,0,-0.792172
17,-0.641934,-0.021883,0,-0.750172
18,-0.663948,-0.022014,0,-0.710688
19,-0.685939,-0.021992,0,-0.674913
20,-0.707761,-0.021822,0,-0.643864
21,-0.729271,-0.021510,0,-0.618346
22,-0.750334,-0.021063,0,-0.598924
23,-0.770825,-0.020491,0,-0.585924
24,-0.790627,-0.019802,0,-0.579441
25,-0.809634,-0.019007,0,-0.579365
26,-0.827749,-0.018115,0,-0.585412
27,-0.844887,-0.017138,0,-0.597166
28,-0.860971,-0.016084,0,-0.614113
29,-0.875936,-0.014964,0,-0.635686
30,-0.889723,-0.013787,0,-0.661294
31,-0.902284,-0.012561,0,-0.690352
32,-0.913577,-0.011294,0,-0.722299
33,-0.923569,-0.009992,0,-0.756621
34,-0.932231,-0.008662,0,-0.792849
35,-0.939540,-0.007309,2,-0.887744
36,-0.943478,-0.003938,2,-0.984053
37,-0.944036,-0.000558,2,-1.080556
38,-0.941213,0.002823,2,-1.176061
39,-0.935016,0.006198,2,-1.269244
40,-0.925458,0.009557,2,-1.358506
41,-0.912566,0.012893,2,-1.441846
42,-0.896374,0.016191,2,-1.516778
43,-0.876934,0.019440,2,-1.580295
44,-0.854314,0.022621,2,-1.628922
45,-0.828600,0.025714,2,-1.658859
46,-0.799905,0.028695,2,-1.666238
47,-0.768367,0.031538,2,-1.647487
48,-0.734153,0.034213,2,-1.599793
49,-0.697464,0.036690,2,-1.521598
50,-0.658529,0.038935,2,-1.413071
51,-0.617609,0.040920,2,-1.276449
52,-0.574993,0.042616,2,-1.116167
53,-0.530994,0.043999,2,-0.938707
54,-0.485939,0.045055,2,-0.752139
55,-0.440166,0.045773,2,-0.565413
56,-0.394012,0.046154,2,-0.387495
57,-0.347806,0.046206,2,-0.226500
58,-0.301858,0.045948,2,-0.088954
59,-0.256453,0.045405,2,0.020694
60,-0.211844,0.044609,2,0.100255
61,-0.168247,0.043597,2,0.149700
62,-0.125838,0.042409,2,0.170823
63,-0.084753,0.041085,2,0.166775
64,-0.045087,0.039665,2,0.141540
65,-0.006899,0.038188,2,0.099458
66,0.029789,0.036689,2,0.044822
67,0.064988,0.035199,2,-0.018413
68,0.098734,0.033746,2,-0.086819
69,0.131089,0.032355,2,-0.157578
70,0.162135,0.031046,2,-0.228508
71,0.191971,0.029836,2,-0.298026
72,0.220710,0.028739,2,-0.365089
73,0.248477,0.027767,2,-0.429122
74,0.275407,0.026930,2,-0.489942
75,0.301643,0.026236,2,-0.547692
76,0.327335,0.025692,2,-0.602782
77,0.352639,0.025303,2,-0.655848
78,0.377715,0.025077,2,-0.707718
79,0.402732,0.025017,2,-0.759395
80,0.427863,0.025130,2,-0.812043
81,0.453285,0.025422,2,-0.866982
82,0.479184,0.025899,2,-0.925692
