step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.995198,0.097886,0.999463,-0.032755,0.064715,-0.074057,-1.000000,-0.998578
1,0.993831,0.110902,0.997651,-0.068506,0.062338,-0.275590,-1.000000,-0.995895
2,0.992661,0.120929,0.990447,-0.137895,0.034274,-0.408388,-1.000000,-0.946601
3,0.992426,0.122844,0.974642,-0.223769,-0.018230,-0.449578,1.000000,-0.966746
4,0.996219,0.086877,0.970274,-0.242009,-0.335913,0.258667,-1.000000,-1.003994
5,0.999778,0.021063,0.980555,-0.196246,-0.308565,0.192293,1.000000,-1.008379
6,0.998366,-0.057144,0.994390,-0.105775,-0.455209,0.695658,-1.000000,-0.988259
7,0.992154,-0.125024,0.999995,-0.003119,-0.209815,0.304856,-1.000000,-0.985771
8,0.990655,-0.136388,0.999960,0.008934,0.097460,-0.187437,-1.000000,-1.003940
9,0.996098,-0.088259,0.997236,-0.074303,0.374185,-0.623043,-1.000000,-0.926583
10,0.999987,0.005080,0.974426,-0.224709,0.536230,-0.857714,-1.000000,-0.779704
11,0.993389,0.114794,0.921682,-0.387945,0.536239,-0.814163,-1.000000,-0.719862
12,0.978222,0.207563,0.860141,-0.510057,0.382636,-0.521160,-1.000000,-0.848041
13,0.966096,0.258184,0.827161,-0.561965,0.127047,-0.079685,1.000000,-1.271874
14,0.973005,0.230786,0.877490,-0.479595,-0.404220,1.032124,1.000000,-1.527289
15,0.994372,0.105945,0.980597,-0.196034,-0.831837,1.934682,1.000000,-0.945504
16,0.996728,-0.080834,0.972345,0.233548,-0.981759,2.280115,1.000000,-0.005896
17,0.965773,-0.259388,0.786201,0.617971,-0.783980,1.927793,1.000000,0.309072
18,0.928718,-0.370786,0.557728,0.830024,-0.369420,1.162533,-1.000000,-0.495050
19,0.926857,-0.375415,0.483983,0.875078,0.314741,-0.297051,-1.000000,-1.857416
20,0.966839,-0.255387,0.650450,0.759549,0.933644,-1.717263,-1.000000,-2.421518
21,0.999747,-0.022506,0.923716,0.383078,1.377768,-2.898644,-1.000000,-1.333523
22,0.965482,0.260469,0.971371,-0.237566,1.391003,-3.246417,-1.000000,0.416744
23,0.879033,0.476760,0.673614,-0.739083,0.880372,-2.550600,-1.000000,0.925617
24,0.824690,0.565585,0.330363,-0.943854,0.149364,-1.448087,-1.000000,0.225038
25,0.848270,0.529563,0.162268,-0.986747,-0.563558,-0.290214,1.000000,-1.203141
26,0.932964,0.359969,0.266772,-0.963760,-1.297837,1.349101,1.000000,-2.518051
27,0.998464,0.055401,0.640558,-0.767910,-1.785420,2.862761,1.000000,-2.389374
28,0.948533,-0.316679,0.981746,-0.190198,-1.905110,3.813051,1.000000,-0.647619
29,0.789827,-0.613329,0.849952,0.526860,-1.369789,3.438673,1.000000,0.586386
30,0.667283,-0.744805,0.426808,0.904342,-0.395912,2.254344,1.000000,0.336586
31,0.685715,-0.727870,0.122300,0.992493,0.634618,0.919334,-1.000000,-0.938698
32,0.835950,-0.548805,0.126186,0.992007,1.656991,-0.957005,-1.000000,-2.267390
33,0.984376,-0.176079,0.481405,0.876498,2.317138,-2.770181,-1.000000,-2.126882
34,0.950357,0.311161,0.933125,0.359552,2.522787,-4.070562,-1.000000,-0.320485
35,0.710747,0.703448,0.899615,-0.436684,1.987392,-3.861502,-1.000000,0.808030
36,0.477106,0.878846,0.446912,-0.894578,0.898510,-2.633776,-1.000000,0.188019
37,0.424903,0.905239,0.070166,-0.997535,-0.316247,-1.289662,-1.000000,-1.097018
38,0.580587,0.814198,-0.045660,-0.998957,-1.462233,0.154533,1.000000,-2.602010
39,0.853077,0.521785,0.190247,-0.981736,-2.497309,2.233372,1.000000,-3.072104
40,0.999839,-0.017960,0.747058,-0.664758,-3.087730,4.203920,1.000000,-0.790879
41,0.804269,-0.594266,0.978443,0.206516,-2.930122,4.783042,1.000000,1.870381
42,0.429724,-0.902960,0.496468,0.868055,-1.888458,3.510545,1.000000,1.627017
43,0.190809,-0.981627,-0.039271,0.999229,-0.622228,2.105939,1.000000,0.036787
44,0.195560,-0.980692,-0.323024,0.946391,0.667626,0.781361,1.000000,-1.789376
45,0.438385,-0.898787,-0.333593,0.942717,1.873932,-0.709924,-1.000000,-3.729389
46,0.808892,-0.587958,0.019341,0.999813,2.945819,-2.929823,-1.000000,-4.090127
47,0.999461,0.032823,0.744259,0.667891,3.587219,-5.191825,-1.000000,-0.522655
48,0.733961,0.679191,0.921986,-0.387223,3.339223,-5.601727,-1.000000,3.064061
49,0.268982,0.963145,0.211949,-0.977281,2.115956,-3.918150,-1.000000,2.638840
50,-0.017684,0.999844,-0.405657,-0.914025,0.783269,-2.455831,-1.000000,1.056236
51,-0.041599,0.999134,-0.703498,-0.710698,-0.539384,-1.167609,1.000000,-1.130187
52,0.205303,0.978699,-0.740694,-0.671842,-1.922618,0.665879,1.000000,-3.988619
53,0.653521,0.756909,-0.474565,-0.880220,-3.070496,2.790637,-1.000000,-5.003858
54,0.983275,0.182127,0.254892,-0.966970,-3.603465,4.732208,1.000000,-2.785390
55,0.841983,-0.539504,0.987535,-0.157399,-3.777804,6.466813,1.000000,1.742312
56,0.332442,-0.943124,0.505139,0.863038,-2.679428,5.174562,1.000000,3.049761
57,-0.052282,-0.998632,-0.324256,0.945969,-1.233335,3.506318,1.000000,2.274560
58,-0.156746,-0.987639,-0.781549,0.623843,0.170715,2.181295,-1.000000,0.796093
59,0.021611,-0.999766,-0.916268,0.400565,1.599143,0.413969,-1.000000,-1.984343
60,0.455927,-0.890017,-0.868704,0.495332,2.877319,-1.503118,-1.000000,-3.938868
61,0.908873,-0.417072,-0.518198,0.855261,3.680468,-3.609657,-1.000000,-3.214585
62,0.946358,0.323121,0.388299,0.921534,3.843400,-5.798571,-1.000000,-1.400124
63,0.474447,0.880284,0.992023,-0.126054,3.456883,-6.719847,-1.000000,0.597012
64,-0.056863,0.998382,0.247538,-0.968878,1.963648,-5.078463,-1.000000,1.318243
65,-0.282592,0.959240,-0.575399,-0.817873,0.340986,-3.617557,-1.000000,2.259433
66,-0.200890,0.979614,-0.933203,-0.359349,-1.146806,-2.271458,-1.000000,1.845777
67,0.156904,0.987614,-0.998515,-0.054468,-2.421015,-0.865629,-1.000000,-0.507674
68,0.683738,0.729728,-0.999979,-0.006550,-3.475682,0.313321,1.000000,-1.202669
69,0.998699,0.050990,-0.984002,-0.178155,-4.050870,1.295026,1.000000,1.496802
70,0.742616,-0.669717,-0.888313,-0.459238,-3.642657,1.563354,1.000000,2.897969
71,0.208366,-0.978051,-0.727322,-0.686296,-2.570325,1.116471,1.000000,1.152721
72,-0.184227,-0.982884,-0.631808,-0.775125,-1.391151,0.121853,1.000000,-1.617891
73,-0.346624,-0.938004,-0.704683,-0.709522,-0.313187,-1.122693,0.000000,-4.574369
74,-0.303115,-0.952954,-0.914909,-0.403660,0.775610,-2.605516,-1.000000,-7.788827
75,-0.030140,-0.999546,-0.962956,0.269660,2.032408,-4.307699,-1.000000,-10.631120
76,0.494614,-0.869113,-0.223014,0.974815,3.479829,-6.628289,-1.000000,-8.479442
77,0.982412,-0.186725,0.993825,0.110959,5.002247,-9.875172,-1.000000,5.499374
78,0.735316,0.677725,-0.108152,-0.994134,4.027593,-7.358654,-1.000000,10.008619
79,0.140103,0.990137,-0.973836,-0.227253,2.837006,-5.220687,-1.000000,7.994256
80,-0.306310,0.951932,-0.774834,0.632165,1.717561,-3.981428,-1.000000,4.863924
