step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.996382,0.084993,0.997462,0.071201,0.078481,0.036950,-1.000000,-0.992051
1,0.994553,0.104232,0.998981,0.045136,0.109999,-0.290406,-1.000000,-1.048253
2,0.991999,0.126247,0.999218,-0.039532,0.104451,-0.538397,-1.000000,-1.014092
3,0.989789,0.142543,0.987024,-0.160572,0.052543,-0.654911,-1.000000,-0.891784
4,0.989526,0.144353,0.957828,-0.287343,-0.038935,-0.624083,-1.000000,-0.752917
5,0.992018,0.126096,0.919998,-0.391924,-0.144685,-0.473336,-1.000000,-0.676264
6,0.996097,0.088266,0.888605,-0.458674,-0.229453,-0.259503,-1.000000,-0.698799
7,0.999273,0.038129,0.874466,-0.485087,-0.262801,-0.044382,-1.000000,-0.812281
8,0.999925,-0.012256,0.878816,-0.477161,-0.230290,0.124721,-1.000000,-0.981223
9,0.998759,-0.049808,0.895472,-0.445117,-0.136981,0.224821,-1.000000,-1.156163
10,0.997929,-0.064327,0.916297,-0.400500,-0.004629,0.258181,-1.000000,-1.283141
11,0.998691,-0.051148,0.935486,-0.353363,0.134824,0.245715,-1.000000,-1.319949
12,0.999925,-0.012236,0.950811,-0.309772,0.247510,0.215794,-1.000000,-1.257753
13,0.999024,0.044164,0.962599,-0.270929,0.306202,0.192539,-1.000000,-1.132054
14,0.994424,0.105459,0.972127,-0.234456,0.297354,0.187323,-1.000000,-1.007832
15,0.987425,0.158089,0.980378,-0.197125,0.224390,0.195995,-1.000000,-0.943502
16,0.981564,0.191132,0.987485,-0.157714,0.106052,0.202129,-1.000000,-0.958102
17,0.980064,0.198681,0.992907,-0.118894,-0.029176,0.184005,-1.000000,-1.023541
18,0.983558,0.180593,0.996158,-0.087579,-0.150306,0.122632,-1.000000,-1.083157
19,0.989846,0.142141,0.997289,-0.073580,-0.231108,0.009613,-1.000000,-1.081990
20,0.995686,0.092786,0.996234,-0.086704,-0.256451,-0.146312,-1.000000,-0.993757
21,0.999039,0.043819,0.991133,-0.132870,-0.226203,-0.317232,-1.000000,-0.836491
22,0.999986,0.005267,0.977611,-0.210418,-0.154449,-0.462062,-1.000000,-0.671369
23,0.999862,-0.016632,0.951230,-0.308483,-0.063335,-0.540082,-1.000000,-0.578597
24,0.999795,-0.020246,0.912369,-0.409369,0.025205,-0.525280,-1.000000,-0.616273
25,0.999969,-0.007856,0.869258,-0.494359,0.094497,-0.412688,-1.000000,-0.788358
26,0.999880,0.015498,0.835865,-0.548935,0.133459,-0.215159,-1.000000,-1.042722
27,0.999073,0.043048,0.825842,-0.563902,0.136126,0.041955,-1.000000,-1.291913
28,0.997719,0.067508,0.845812,-0.533481,0.103894,0.321665,-1.000000,-1.441541
29,0.996552,0.082966,0.890547,-0.454891,0.049242,0.573131,-1.000000,-1.427944
30,0.996191,0.087198,0.942928,-0.332997,-0.004279,0.734516,-1.000000,-1.264596
31,0.996542,0.083088,0.982326,-0.187180,-0.031089,0.750655,-1.000000,-1.056019
32,0.996994,0.077481,0.998729,-0.050395,-0.019161,0.602734,-1.000000,-0.930080
33,0.996994,0.077481,0.999039,0.043831,0.022117,0.323725,-1.000000,-0.935524
34,0.996229,0.086762,0.997202,0.074749,0.069880,-0.017450,-1.000000,-1.012718
35,0.994563,0.104140,0.999280,0.037943,0.099995,-0.342056,-1.000000,-1.054820
36,0.992274,0.124065,0.998430,-0.056014,0.093468,-0.578405,-1.000000,-0.994418
37,0.990412,0.138142,0.983120,-0.182961,0.041264,-0.676356,-1.000000,-0.852554
38,0.990456,0.137832,0.950369,-0.311125,-0.048650,-0.624742,-1.000000,-0.714277
39,0.993008,0.118043,0.910650,-0.413179,-0.149682,-0.456513,-1.000000,-0.657978
40,0.996802,0.079912,0.879904,-0.475151,-0.226833,-0.231544,-1.000000,-0.710281
41,0.999515,0.031125,0.868360,-0.495935,-0.251769,-0.011314,-1.000000,-0.850699
42,0.999866,-0.016358,0.876098,-0.482132,-0.212795,0.159041,-1.000000,-1.034065
43,0.998745,-0.050085,0.895988,-0.444078,-0.116948,0.258546,-1.000000,-1.205730
44,0.998155,-0.060725,0.919371,-0.393392,0.013508,0.290026,-1.000000,-1.312790
45,0.999013,-0.044420,0.940258,-0.340464,0.147504,0.273457,-1.000000,-1.320984
46,0.999993,-0.003684,0.956406,-0.292039,0.252849,0.235794,-1.000000,-1.233729
47,0.998593,0.053020,0.968193,-0.250206,0.304117,0.200596,-1.000000,-1.097237
48,0.993570,0.113221,0.976965,-0.213402,0.289149,0.180319,-1.000000,-0.979730
49,0.986504,0.163735,0.983879,-0.178834,0.212077,0.173369,-1.000000,-0.933603
50,0.980981,0.194102,0.989411,-0.145140,0.091756,0.166394,-1.000000,-0.966256
51,0.980038,0.198812,0.993452,-0.114254,-0.043524,0.140252,-1.000000,-1.038728
52,0.984025,0.178033,0.995769,-0.091893,-0.163064,0.077517,-1.000000,-1.089728
53,0.990529,0.137305,0.996258,-0.086430,-0.240997,-0.029707,-1.000000,-1.068499
54,0.996269,0.086308,0.994342,-0.106226,-0.262667,-0.173264,-1.000000,-0.960589
55,0.999334,0.036479,0.987760,-0.155980,-0.228365,-0.327186,-1.000000,-0.797775
56,0.999998,-0.002083,0.972395,-0.233341,-0.152262,-0.453788,-1.000000,-0.648124
57,0.999734,-0.023072,0.944795,-0.327663,-0.056383,-0.516285,-1.000000,-0.586182
58,0.999692,-0.024808,0.906401,-0.422418,0.036951,-0.491176,-1.000000,-0.655375
59,0.999953,-0.009687,0.865808,-0.500377,0.109705,-0.373389,-1.000000,-0.845721
60,0.999859,0.016814,0.836491,-0.547981,0.149120,-0.174130,-1.000000,-1.098341
61,0.998884,0.047221,0.831058,-0.556186,0.148512,0.082184,-1.000000,-1.326396
62,0.997290,0.073576,0.854758,-0.519027,0.110312,0.357488,-1.000000,-1.442220
63,0.995972,0.089667,0.900875,-0.434078,0.049442,0.598490,-1.000000,-1.395450
64,0.995621,0.093482,0.951460,-0.307772,-0.008203,0.741960,-1.000000,-1.216695
65,0.996085,0.088402,0.986839,-0.161708,-0.036619,0.735306,-1.000000,-1.019613
66,0.996663,0.081630,0.999555,-0.029823,-0.025350,0.566106,-1.000000,-0.922282
