step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999010,0.044495,0.995910,0.090353,-0.074352,-0.007653,-1.000000,-1.053551
1,0.999210,0.039742,0.998796,0.049051,0.026372,-0.399809,-1.000000,-1.032438
2,0.998561,0.053621,0.997977,-0.063573,0.105903,-0.704892,-1.000000,-0.882078
3,0.996930,0.078294,0.975591,-0.219596,0.130751,-0.840964,-1.000000,-0.678109
4,0.994860,0.101257,0.926271,-0.376857,0.090098,-0.777922,-1.000000,-0.563352
5,0.993822,0.110985,0.867119,-0.498102,0.003055,-0.551032,-1.000000,-0.621223
6,0.994813,0.101716,0.824965,-0.565185,-0.094981,-0.233168,1.000000,-1.037483
7,0.998739,0.050207,0.852857,-0.522144,-0.410575,0.732818,1.000000,-1.525448
8,0.998453,-0.055605,0.949709,-0.313133,-0.624392,1.530683,1.000000,-1.420865
9,0.982645,-0.185496,0.999343,0.036242,-0.646071,1.933004,-1.000000,-0.891218
10,0.963562,-0.267486,0.939649,0.342140,-0.169949,1.132957,-1.000000,-0.833743
11,0.968913,-0.247400,0.889615,0.456712,0.373815,0.106150,-1.000000,-1.126061
12,0.991885,-0.127139,0.923221,0.384269,0.824883,-0.877607,-1.000000,-1.198447
13,0.997868,0.065258,0.989836,0.142212,1.057683,-1.569096,-1.000000,-0.833444
14,0.962656,0.270727,0.980716,-0.195439,0.976750,-1.728722,-1.000000,-0.441482
15,0.906714,0.421745,0.871941,-0.489611,0.595944,-1.349676,1.000000,-0.692635
16,0.888396,0.459077,0.794716,-0.606981,-0.185871,-0.042019,1.000000,-1.478361
17,0.934522,0.355906,0.863268,-0.504746,-0.923788,1.252736,1.000000,-1.705017
18,0.992569,0.121685,0.985556,-0.169348,-1.440369,2.249087,1.000000,-0.828939
19,0.983418,-0.181354,0.950022,0.312182,-1.520800,2.476105,-1.000000,0.012169
20,0.909077,-0.416627,0.765587,0.643332,-0.903835,1.264652,-1.000000,-0.506181
21,0.862141,-0.506669,0.689878,0.723926,-0.095947,-0.169399,-1.000000,-1.560469
22,0.893353,-0.449356,0.807337,0.590091,0.740050,-1.598530,-1.000000,-1.885178
23,0.970018,-0.243032,0.982693,0.185241,1.415125,-2.760522,-1.000000,-0.708723
24,0.997674,0.068159,0.916300,-0.400493,1.628436,-3.039591,-1.000000,0.761238
25,0.932461,0.361270,0.573256,-0.819376,1.320257,-2.331687,1.000000,0.548115
26,0.848503,0.529191,0.300492,-0.953784,0.539663,-0.713990,1.000000,-1.147596
27,0.836389,0.548136,0.319412,-0.947616,-0.320906,0.914362,1.000000,-2.782872
28,0.909198,0.416364,0.622887,-0.782312,-1.175005,2.553857,1.000000,-2.843761
29,0.992533,0.121979,0.971370,-0.237570,-1.827699,3.906675,1.000000,-0.331108
30,0.967911,-0.251293,0.842486,0.538718,-1.805035,3.916822,-1.000000,1.655209
31,0.859288,-0.511492,0.371223,0.928544,-0.987766,2.250264,-1.000000,0.751976
32,0.799561,-0.600585,0.101257,0.994860,-0.084325,0.548902,-1.000000,-1.301838
33,0.840397,-0.541971,0.157815,0.987469,0.787206,-1.119485,-1.000000,-3.110110
34,0.944033,-0.329850,0.523419,0.852076,1.555770,-2.800273,-1.000000,-3.221529
35,0.999422,0.033993,0.952815,0.303551,2.070322,-4.181654,-1.000000,-0.574861
36,0.904674,0.426105,0.853505,-0.521085,1.851087,-4.097924,-1.000000,1.860431
37,0.744366,0.667772,0.315369,-0.948969,1.008105,-2.845785,1.000000,1.423618
38,0.683395,0.730048,-0.060929,-0.998142,-0.124591,-0.995208,1.000000,-0.721490
39,0.771427,0.636318,-0.081693,-0.996658,-1.132456,0.785430,1.000000,-2.794399
40,0.928477,0.371389,0.252218,-0.967670,-1.918145,2.583971,1.000000,-3.505471
41,0.998254,-0.059072,0.810359,-0.585934,-2.416097,4.231607,1.000000,-1.527332
42,0.856827,-0.515604,0.958240,0.285967,-2.257757,4.608790,1.000000,1.265151
43,0.618270,-0.785966,0.451907,0.892065,-1.289492,3.381550,1.000000,1.645706
44,0.502134,-0.864790,-0.061812,0.998088,-0.108736,1.931246,1.000000,0.509639
