step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.996794,-0.080012,0.999326,-0.036710,-0.035954,-0.063761,1.000000,-0.998295
1,0.995836,-0.091164,0.999828,-0.018561,-0.073057,0.240254,1.000000,-1.030453
2,0.994225,-0.107319,0.998479,0.055127,-0.083612,0.481483,1.000000,-0.987348
3,0.992560,-0.121754,0.986229,0.165387,-0.054990,0.606665,1.000000,-0.873481
4,0.991958,-0.126568,0.958682,0.284478,0.011457,0.594605,1.000000,-0.754356
5,0.993266,-0.115853,0.922637,0.385668,0.097241,0.464353,1.000000,-0.700606
6,0.996073,-0.088536,0.891806,0.452417,0.173188,0.264495,1.000000,-0.741391
7,0.998782,-0.049335,0.877168,0.480184,0.211975,0.051609,1.000000,-0.860744
8,0.999972,-0.007441,0.881180,0.472781,0.198133,-0.127409,1.000000,-1.017933
9,0.999654,0.026316,0.898641,0.438685,0.131770,-0.244499,1.000000,-1.165513
10,0.999091,0.042636,0.921315,0.388816,0.027171,-0.292727,1.000000,-1.260613
11,0.999345,0.036201,0.942431,0.334401,-0.091448,-0.283393,1.000000,-1.276186
12,0.999975,0.007015,0.958713,0.284374,-0.195783,-0.239287,1.000000,-1.213162
13,0.999224,-0.039400,0.969926,0.243398,-0.260195,-0.185909,1.000000,-1.104772
14,0.995656,-0.093109,0.977348,0.211637,-0.268305,-0.142892,1.000000,-1.003694
15,0.989832,-0.142240,0.982487,0.186329,-0.217502,-0.118100,1.000000,-0.954653
16,0.984370,-0.176112,0.986406,0.164325,-0.119648,-0.106329,1.000000,-0.969404
17,0.982205,-0.187811,0.989510,0.144464,0.002243,-0.092775,1.000000,-1.021316
18,0.984481,-0.175491,0.991655,0.128918,0.119959,-0.059537,1.000000,-1.062266
19,0.989790,-0.142535,0.992395,0.123093,0.206997,0.006747,1.000000,-1.050076
20,0.995306,-0.096780,0.990985,0.133972,0.245072,0.107833,1.000000,-0.970988
21,0.998815,-0.048677,0.985917,0.167233,0.228754,0.229890,1.000000,-0.847242
22,0.999963,-0.008567,0.974581,0.224035,0.166408,0.345410,1.000000,-0.728194
23,0.999872,0.015999,0.954280,0.298915,0.076686,0.421382,1.000000,-0.669344
24,0.999763,0.021778,0.924918,0.380168,-0.017814,0.430103,1.000000,-0.707465
25,0.999950,0.009951,0.891529,0.452963,-0.096407,0.357306,1.000000,-0.843163
26,0.999893,-0.014661,0.864065,0.503380,-0.143700,0.204948,1.000000,-1.038920
27,0.998995,-0.044824,0.853653,0.520841,-0.151434,-0.009403,1.000000,-1.230747
28,0.997366,-0.072535,0.866982,0.498340,-0.120622,-0.253275,1.000000,-1.348100
29,0.995837,-0.091153,0.901485,0.432809,-0.063618,-0.479914,1.000000,-1.342863
30,0.995224,-0.097619,0.944536,0.328408,-0.002936,-0.633146,1.000000,-1.223707
31,0.995595,-0.093761,0.979520,0.201348,0.036621,-0.662507,1.000000,-1.066437
32,0.996340,-0.085476,0.996841,0.079421,0.040632,-0.546780,1.000000,-0.966701
33,0.996813,-0.079775,0.999971,-0.007587,0.012643,-0.308243,1.000000,-0.963959
34,0.996677,-0.081455,0.999229,-0.039259,-0.030007,-0.003696,1.000000,-1.013681
35,0.995826,-0.091267,0.999956,-0.009351,-0.065479,0.296009,1.000000,-1.031374
36,0.994396,-0.105719,0.997248,0.074140,-0.074045,0.522650,1.000000,-0.964496
37,0.993004,-0.118079,0.981753,0.190162,-0.043819,0.625959,1.000000,-0.835601
38,0.992693,-0.120671,0.950758,0.309934,0.022192,0.590453,1.000000,-0.721381
39,0.994134,-0.108153,0.913187,0.407542,0.103942,0.441279,1.000000,-0.689855
40,0.996780,-0.080181,0.883538,0.468360,0.172440,0.230181,1.000000,-0.759016
41,0.999118,-0.041984,0.872030,0.489453,0.202479,0.013314,1.000000,-0.901429
42,0.999996,-0.002752,0.879770,0.475400,0.181397,-0.164752,1.000000,-1.068431
43,0.999629,0.027226,0.900460,0.434938,0.111418,-0.278236,1.000000,-1.209284
44,0.999220,0.039485,0.925317,0.379195,0.007585,-0.321291,1.000000,-1.283545
45,0.999564,0.029543,0.947494,0.319773,-0.106409,-0.305101,1.000000,-1.272495
46,0.999998,-0.001950,0.963931,0.266151,-0.203567,-0.251946,1.000000,-1.188373
47,0.998794,-0.049100,0.974689,0.223567,-0.259830,-0.187346,1.000000,-1.073065
48,0.994793,-0.101921,0.981279,0.192593,-0.260308,-0.131886,1.000000,-0.980342
