step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.998572,0.053424,0.999930,0.011869,0.057399,0.002345,-1.000000,-0.995759
1,0.997448,0.071392,0.999840,-0.017910,0.117940,-0.291970,-1.000000,-0.991913
2,0.995208,0.097785,0.995068,-0.099196,0.138885,-0.504078,-1.000000,-0.933883
3,0.992401,0.123044,0.977898,-0.209082,0.106455,-0.585368,-1.000000,-0.846208
4,0.990603,0.136766,0.947986,-0.318313,0.025708,-0.526649,-1.000000,-0.786039
5,0.991308,0.131563,0.915557,-0.402189,-0.079363,-0.359618,-1.000000,-0.790936
6,0.994381,0.105857,0.894158,-0.447751,-0.175131,-0.140492,-1.000000,-0.856938
7,0.997914,0.064563,0.891276,-0.453461,-0.230743,0.070682,1.000000,-1.115619
8,0.999971,-0.007621,0.931007,-0.365002,-0.475484,0.875753,-1.000000,-1.247450
9,0.995903,-0.090431,0.979320,-0.202320,-0.332092,0.781562,1.000000,-1.204421
10,0.987328,-0.158691,0.999968,-0.007997,-0.336169,1.131775,1.000000,-1.032770
11,0.976707,-0.214576,0.974020,0.226461,-0.212571,1.181504,-1.000000,-0.872241
12,0.977670,-0.210144,0.929358,0.369180,0.259048,0.295324,-1.000000,-1.031387
13,0.993205,-0.116375,0.940705,0.339226,0.671142,-0.597034,-1.000000,-1.122772
14,0.998998,0.044755,0.988138,0.153568,0.905298,-1.266350,-1.000000,-0.903059
15,0.974233,0.225545,0.991433,-0.130615,0.875539,-1.504552,-1.000000,-0.596478
16,0.929954,0.367676,0.915257,-0.402871,0.576942,-1.264003,-1.000000,-0.585333
17,0.901910,0.431925,0.816745,-0.576999,0.107720,-0.705708,1.000000,-1.091452
18,0.923737,0.383027,0.810818,-0.585298,-0.631918,0.599246,1.000000,-1.661876
19,0.979391,0.201976,0.927112,-0.374784,-1.226711,1.761862,1.000000,-1.335972
20,0.997166,-0.075228,0.999013,0.044411,-1.489012,2.399074,1.000000,-0.272346
21,0.936059,-0.351842,0.870054,0.492956,-1.280083,2.179789,1.000000,0.270651
22,0.845469,-0.534025,0.639898,0.768459,-0.718976,1.372697,1.000000,-0.218649
23,0.803623,-0.595139,0.495422,0.868652,-0.011877,0.374940,1.000000,-1.217654
24,0.842739,-0.538323,0.519436,0.854509,0.689675,-0.650213,-1.000000,-2.248003
25,0.939977,-0.341239,0.740374,0.672195,1.479500,-2.199823,-1.000000,-2.196485
26,0.999997,0.002608,0.985389,0.170317,1.948863,-3.321881,-1.000000,-0.341093
27,0.926087,0.377309,0.874876,-0.484346,1.783150,-3.229986,-1.000000,1.114427
28,0.777600,0.628759,0.492073,-0.870554,1.094511,-2.200472,1.000000,0.420861
29,0.701575,0.712596,0.247267,-0.968947,0.033918,-0.454102,-1.000000,-1.274144
30,0.755309,0.655369,0.274672,-0.961538,-0.806451,0.739166,1.000000,-2.759786
31,0.896283,0.443482,0.565533,-0.824726,-1.714657,2.486132,1.000000,-2.947141
32,0.998863,0.047681,0.951120,-0.308821,-2.322528,3.940928,1.000000,-0.467275
33,0.914089,-0.405514,0.875658,0.482932,-2.187580,3.949896,1.000000,1.789844
34,0.709869,-0.704334,0.380597,0.924741,-1.390611,2.729333,1.000000,1.501788
35,0.572313,-0.820035,-0.019231,0.999815,-0.395942,1.374523,1.000000,-0.107659
36,0.590678,-0.806908,-0.161005,0.986954,0.612809,0.049110,1.000000,-1.923174
37,0.748774,-0.662825,-0.035923,0.999355,1.497540,-1.314718,-1.000000,-3.454023
38,0.942997,-0.332801,0.405602,0.914050,2.309509,-3.223260,-1.000000,-3.266595
39,0.984561,0.175039,0.944068,0.329750,2.746172,-4.776001,-1.000000,-0.091315
40,0.768179,0.640235,0.813222,-0.581954,2.280192,-4.456938,-1.000000,2.154475
41,0.502307,0.864690,0.200098,-0.979776,1.173597,-2.986682,-1.000000,1.611966
42,0.401001,0.916078,-0.248298,-0.968684,-0.038255,-1.550792,-1.000000,0.002232
43,0.512061,0.858949,-0.406599,-0.913607,-1.188092,-0.116375,-1.000000,-1.730920
44,0.765601,0.643316,-0.287453,-0.957795,-2.098906,1.397542,1.000000,-3.014568
45,0.978729,0.205160,0.186848,-0.982389,-2.750968,3.389877,1.000000,-2.894896
46,0.930929,-0.365200,0.864809,-0.502101,-2.968530,5.025222,1.000000,-0.618667
47,0.603789,-0.797145,0.879127,0.476587,-2.354111,4.842311,1.000000,1.177315
48,0.298245,-0.954489,0.246033,0.969261,-1.053100,3.366744,1.000000,0.936239
49,0.230796,-0.973002,-0.274342,0.961632,0.353441,1.902347,1.000000,-0.077539
50,0.424791,-0.905291,-0.484519,0.874781,1.673359,0.348933,-1.000000,-1.780135
51,0.779379,-0.626553,-0.354534,0.935043,2.791753,-1.804157,-1.000000,-2.803533
52,0.998445,-0.055739,0.216747,0.976228,3.328551,-3.982018,-1.000000,-1.864592
53,0.813517,0.581541,0.929734,0.368233,3.328558,-5.531854,-1.000000,0.290307
54,0.354947,0.934887,0.767471,-0.641083,2.392948,-4.859900,-1.000000,1.022268
55,0.024899,0.999690,0.054124,-0.998534,0.964113,-3.363969,-1.000000,0.493786
56,-0.019922,0.999802,-0.463778,-0.885952,-0.515938,-1.997747,-1.000000,-0.237165
57,0.225210,0.974310,-0.668912,-0.743341,-1.929544,-0.463285,1.000000,-1.949746
58,0.678050,0.735016,-0.571429,-0.820651,-3.166039,1.746262,1.000000,-2.968945
59,0.992456,0.122600,-0.024526,-0.999699,-3.746969,4.089444,1.000000,-1.734081
60,0.804593,-0.593827,0.843374,-0.537327,-3.750889,5.992988,1.000000,0.336073
61,0.255496,-0.966810,0.809011,0.587794,-2.841578,5.537146,1.000000,1.052009
