step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.995876,-0.090725,0.999958,-0.009216,0.096135,-0.038334,0.000000,-1.036168
1,0.998102,-0.061580,0.999726,-0.023397,0.189722,-0.096402,0.000000,-1.033980
2,0.999832,-0.018323,0.999031,-0.044022,0.233767,-0.099672,0.000000,-1.012416
3,0.999614,0.027768,0.998266,-0.058865,0.217404,-0.039348,0.000000,-0.987265
4,0.997892,0.064890,0.998407,-0.056427,0.146875,0.068870,0.000000,-0.971481
5,0.996452,0.084158,0.999537,-0.030434,0.043369,0.189568,1.000000,-0.953978
6,0.997636,0.068717,0.998670,0.051560,-0.192160,0.613456,1.000000,-0.862873
7,0.999926,0.012183,0.979303,0.202402,-0.356919,0.872700,1.000000,-0.710346
8,0.997838,-0.065722,0.927288,0.374348,-0.401356,0.883595,1.000000,-0.632290
9,0.990238,-0.139386,0.857334,0.514761,-0.321226,0.652691,1.000000,-0.737699
10,0.982361,-0.186996,0.805854,0.592114,-0.150777,0.258593,1.000000,-0.995609
11,0.980570,-0.196168,0.802168,0.597098,0.059067,-0.198246,-1.000000,-1.446905
12,0.990112,-0.140277,0.881283,0.472589,0.497269,-1.256608,-1.000000,-1.601503
13,0.999975,-0.007112,0.988080,0.153938,0.804192,-2.048463,-1.000000,-0.900817
14,0.987012,0.160646,0.959276,-0.282472,0.825909,-2.246404,-1.000000,0.023709
15,0.954786,0.297293,0.765286,-0.643690,0.540001,-1.800076,-1.000000,0.277602
16,0.933387,0.358872,0.553749,-0.832684,0.101406,-1.016271,-1.000000,-0.191641
17,0.941952,0.335748,0.453338,-0.891339,-0.338845,-0.145860,-1.000000,-0.950530
18,0.971815,0.235743,0.501688,-0.865049,-0.683576,0.679821,1.000000,-1.857279
19,0.998358,0.057287,0.711582,-0.702603,-1.094315,1.949504,1.000000,-2.239411
20,0.983005,-0.183578,0.958552,-0.284918,-1.272443,2.852470,1.000000,-1.319592
21,0.912061,-0.410055,0.954463,0.298331,-1.028434,2.905107,1.000000,-0.075401
22,0.843034,-0.537860,0.685279,0.728281,-0.382849,2.133517,1.000000,0.267145
23,0.842939,-0.538009,0.420870,0.907121,0.377708,1.051081,0.000000,-0.321674
24,0.915046,-0.403350,0.356245,0.934392,1.113442,-0.338302,-1.000000,-1.333868
25,0.991331,-0.131388,0.555538,0.831491,1.667140,-1.873074,-1.000000,-1.808519
