step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999565,-0.029506,0.998235,-0.059393,0.079844,0.027521,-1.000000,-1.009536
1,0.999999,0.001574,0.996436,-0.084357,0.223691,-0.268250,-1.000000,-0.964314
2,0.998455,0.055569,0.987208,-0.159437,0.303054,-0.466579,-1.000000,-0.898508
3,0.993211,0.116327,0.966215,-0.257738,0.291443,-0.512459,1.000000,-0.965616
4,0.990195,0.139694,0.959054,-0.283222,-0.060652,0.254154,1.000000,-1.138345
5,0.995622,0.093472,0.986813,-0.161867,-0.392208,0.964783,1.000000,-1.040656
6,0.999967,-0.008112,0.996719,0.080942,-0.595783,1.411672,-1.000000,-0.770502
7,0.994541,-0.104348,0.953612,0.301038,-0.343389,0.785423,-1.000000,-0.866499
8,0.990416,-0.138120,0.928043,0.372472,0.010552,-0.040719,-1.000000,-1.160567
9,0.994960,-0.100277,0.958272,0.285857,0.361239,-0.858280,-1.000000,-1.216017
10,0.999999,-0.001337,0.998599,0.052909,0.602711,-1.456265,-1.000000,-0.839686
11,0.992016,0.126114,0.965480,-0.260478,0.636906,-1.629116,1.000000,-0.535150
12,0.977421,0.211302,0.877007,-0.480477,0.207868,-0.705290,1.000000,-0.884106
13,0.978834,0.204653,0.859207,-0.511628,-0.273551,0.348154,1.000000,-1.360894
14,0.994181,0.107719,0.933187,-0.359391,-0.687023,1.312280,1.000000,-1.336560
15,0.998449,-0.055678,0.999376,-0.035322,-0.906055,1.928190,-1.000000,-0.804856
16,0.978597,-0.205786,0.956943,0.290276,-0.568598,1.289978,-1.000000,-0.712094
17,0.963361,-0.268209,0.896883,0.442268,-0.060135,0.317684,-1.000000,-1.100641
18,0.973624,-0.228158,0.913964,0.405796,0.464526,-0.709691,-1.000000,-1.352604
19,0.995609,-0.093613,0.982693,0.185243,0.867548,-1.551206,-1.000000,-1.012418
20,0.995117,0.098703,0.985540,-0.169443,1.005944,-1.916270,-1.000000,-0.353240
21,0.959380,0.282119,0.858935,-0.512084,0.816804,-1.667258,1.000000,-0.342320
