step,position,velocity,action,reward
0,-0.414085,0.000000,0,-1.017349
1,-0.415892,-0.001807,0,-1.033744
2,-0.419492,-0.003600,0,-1.048252
3,-0.424861,-0.005369,0,-1.059987
4,-0.431959,-0.007098,0,-1.068136
5,-0.440737,-0.008777,0,-1.071982
6,-0.451129,-0.010392,0,-1.070937
7,-0.463060,-0.011931,0,-1.064571
8,-0.476443,-0.013383,0,-1.052637
9,-0.491178,-0.014735,0,-1.035098
10,-0.507157,-0.015978,0,-1.012143
11,-0.524258,-0.017101,0,-0.984193
12,-0.542355,-0.018097,0,-0.951896
13,-0.561311,-0.018956,0,-0.916106
14,-0.580984,-0.019674,0,-0.877852
15,-0.601230,-0.020245,0,-0.838289
16,-0.621898,-0.020668,0,-0.798645
17,-0.642840,-0.020942,0,-0.760159
18,-0.663906,-0.021066,0,-0.724016
19,-0.684951,-0.021045,0,-0.691297
20,-0.705833,-0.020882,0,-0.662926
21,-0.726415,-0.020582,0,-0.639641
22,-0.746568,-0.020153,0,-0.621966
23,-0.766170,-0.019603,0,-0.610214
24,-0.785110,-0.018940,0,-0.604493
25,-0.803283,-0.018173,0,-0.604723
26,-0.820597,-0.017313,0,-0.610669
27,-0.836966,-0.016369,0,-0.621970
28,-0.852316,-0.015350,0,-0.638177
29,-0.866581,-0.014265,0,-0.658784
30,-0.879705,-0.013123,0,-0.683257
31,-0.891637,-0.011932,0,-0.711063
32,-0.902337,-0.010700,0,-0.741687
33,-0.911769,-0.009432,0,-0.774644
34,-0.919905,-0.008136,0,-0.809490
35,-0.926720,-0.006816,0,-0.845828
36,-0.932198,-0.005477,0,-0.883298
37,-0.936322,-0.004125,0,-0.921581
38,-0.939084,-0.002762,0,-0.960391
39,-0.940476,-0.001392,0,-0.999459
40,-0.940495,-0.000019,0,-1.038530
41,-0.939141,0.001354,2,-1.134008
42,-0.934417,0.004724,2,-1.227717
43,-0.926335,0.008082,2,-1.318167
44,-0.914915,0.011420,2,-1.403522
45,-0.900190,0.014725,2,-1.481502
46,-0.882204,0.017986,2,-1.549328
47,-0.861018,0.021186,2,-1.603738
48,-0.836712,0.024306,2,-1.641089
49,-0.809388,0.027324,2,-1.657567
50,-0.779174,0.030214,2,-1.649505
51,-0.746225,0.032949,2,-1.613801
52,-0.710728,0.035497,2,-1.548398
53,-0.672900,0.037828,2,-1.452764
54,-0.632990,0.039911,2,-1.328286
55,-0.591273,0.041716,2,-1.178488
56,-0.548053,0.043220,2,-1.008994
57,-0.503649,0.044404,2,-0.827194
58,-0.458395,0.045254,2,-0.641643
59,-0.412627,0.045768,2,-0.461259
60,-0.366675,0.045951,2,-0.294460
61,-0.320858,0.045817,2,-0.148371
62,-0.275469,0.045389,2,-0.028245
63,-0.230774,0.044695,2,0.062844
64,-0.187004,0.043771,2,0.124017
65,-0.144350,0.042654,2,0.156339
66,-0.102965,0.041385,2,0.162410
67,-0.062962,0.040003,2,0.145864
68,-0.024415,0.038547,2,0.110877
69,0.012639,0.037054,2,0.061735
70,0.048195,0.035556,2,0.002503
71,0.082277,0.034082,2,-0.063198
72,0.114935,0.032658,2,-0.132324
73,0.146240,0.031305,2,-0.202446
74,0.176281,0.030042,2,-0.271741
75,0.205164,0.028883,2,-0.338942
76,0.233006,0.027842,2,-0.403272
77,0.259935,0.026928,2,-0.464366
78,0.286085,0.026151,2,-0.522205
79,0.311601,0.025516,2,-0.577052
80,0.336633,0.025031,2,-0.629405
81,0.361334,0.024701,2,-0.679958
82,0.385866,0.024532,2,-0.729580
83,0.410394,0.024528,2,-0.779293
84,0.435089,0.024695,2,-0.830274
85,0.460129,0.025039,2,-0.883849
86,0.485695,0.025566,2,-0.941494
