step,position,velocity,action,reward
0,-0.412070,0.000000,0,-1.017798
1,-0.413891,-0.001821,0,-1.034626
2,-0.417520,-0.003629,0,-1.049540
3,-0.422931,-0.005411,0,-1.061638
4,-0.430086,-0.007155,0,-1.070092
5,-0.438933,-0.008847,0,-1.074172
6,-0.449408,-0.010475,0,-1.073279
7,-0.461435,-0.012027,0,-1.066972
8,-0.474926,-0.013491,0,-1.054996
9,-0.489780,-0.014854,0,-1.037310
10,-0.505888,-0.016107,0,-1.014103
11,-0.523128,-0.017240,0,-0.985799
12,-0.541372,-0.018244,0,-0.953056
13,-0.560482,-0.019111,0,-0.916742
14,-0.580317,-0.019834,0,-0.877905
15,-0.600728,-0.020411,0,-0.837720
16,-0.621566,-0.020838,0,-0.797438
17,-0.642679,-0.021114,0,-0.758322
18,-0.663919,-0.021239,0,-0.721581
19,-0.685136,-0.021218,0,-0.688314
20,-0.706190,-0.021053,0,-0.659464
21,-0.726941,-0.020751,0,-0.635778
22,-0.747260,-0.020319,0,-0.617790
23,-0.767024,-0.019765,0,-0.605815
24,-0.786121,-0.019097,0,-0.599957
25,-0.804446,-0.018325,0,-0.600132
26,-0.821906,-0.017459,0,-0.606097
27,-0.838415,-0.016509,0,-0.617481
28,-0.853898,-0.015484,0,-0.633823
29,-0.868291,-0.014392,0,-0.654606
30,-0.881535,-0.013244,0,-0.679288
31,-0.893581,-0.012046,0,-0.707325
32,-0.904388,-0.010807,0,-0.738194
33,-0.913921,-0.009533,0,-0.771405
34,-0.922151,-0.008230,0,-0.806510
35,-0.929055,-0.006904,0,-0.843107
36,-0.934615,-0.005559,0,-0.880839
37,-0.938815,-0.004201,0,-0.919386
38,-0.941647,-0.002832,0,-0.958463
39,-0.943103,-0.001456,0,-0.997805
40,-0.943180,-0.000077,0,-1.037161
41,-0.941877,0.001302,0,-1.076280
42,-0.939199,0.002679,0,-1.114899
43,-0.935150,0.004049,0,-1.152737
44,-0.929742,0.005409,0,-1.189478
45,-0.922987,0.006755,0,-1.224769
46,-0.914903,0.008083,0,-1.258212
47,-0.905514,0.009389,0,-1.289365
48,-0.894847,0.010667,0,-1.317743
49,-0.882937,0.011910,0,-1.342826
50,-0.869825,0.013113,0,-1.364071
51,-0.855558,0.014267,0,-1.380934
52,-0.840193,0.015365,0,-1.392895
53,-0.823794,0.016398,0,-1.399484
54,-0.806437,0.017358,0,-1.400319
55,-0.788204,0.018233,0,-1.395141
56,-0.769188,0.019016,0,-1.383846
57,-0.749492,0.019696,0,-1.366516
58,-0.729229,0.020263,0,-1.343443
59,-0.708520,0.020709,0,-1.315135
60,-0.687494,0.021026,0,-1.282318
61,-0.666287,0.021206,0,-1.245912
62,-0.645043,0.021244,0,-1.207002
63,-0.623908,0.021135,0,-1.166789
64,-0.603032,0.020876,0,-1.126530
65,-0.582566,0.020466,0,-1.087482
66,-0.562660,0.019906,0,-1.050832
67,-0.543461,0.019198,0,-1.017645
68,-0.525114,0.018347,0,-0.988810
69,-0.507755,0.017359,0,-0.965009
70,-0.491515,0.016240,0,-0.946694
71,-0.476516,0.015000,0,-0.934080
72,-0.462868,0.013648,0,-0.927149
73,-0.450673,0.012195,0,-0.925671
74,-0.440021,0.010652,0,-0.929225
75,-0.430990,0.009032,0,-0.937225
76,-0.423643,0.007346,0,-0.948956
77,-0.418036,0.005608,0,-0.963599
78,-0.414207,0.003829,0,-0.980261
79,-0.412183,0.002023,0,-0.997998
80,-0.411980,0.000203,0,-1.015844
81,-0.413598,-0.001618,0,-1.032829
82,-0.417027,-0.003428,0,-1.048001
83,-0.422241,-0.005214,0,-1.060455
84,-0.429204,-0.006963,0,-1.069354
85,-0.437865,-0.008661,0,-1.073954
86,-0.448162,-0.010297,0,-1.073640
87,-0.460021,-0.011858,0,-1.067953
88,-0.473353,-0.013332,0,-1.056614
89,-0.488060,-0.014708,0,-1.039560
90,-0.504034,-0.015974,0,-1.016951
91,-0.521154,-0.017120,0,-0.989187
92,-0.539293,-0.018139,0,-0.956900
93,-0.558314,-0.019021,0,-0.920935
94,-0.578075,-0.019761,0,-0.882323
95,-0.598429,-0.020354,0,-0.842227
96,-0.619227,-0.020798,0,-0.801893
97,-0.640317,-0.021090,0,-0.762586
98,-0.661550,-0.021233,0,-0.725523
99,-0.682777,-0.021227,0,-0.691819
100,-0.703856,-0.021078,0,-0.662436
101,-0.724647,-0.020791,0,-0.638144
102,-0.745020,-0.020373,0,-0.619501
103,-0.764852,-0.019832,0,-0.606847
104,-0.784029,-0.019177,0,-0.600308
105,-0.802445,-0.018416,0,-0.599820
106,-0.820005,-0.017560,0,-0.605156
107,-0.836624,-0.016619,0,-0.615957
108,-0.852226,-0.015601,0,-0.631772
109,-0.866742,-0.014517,0,-0.652087
110,-0.880117,-0.013374,0,-0.676361
111,-0.892299,-0.012182,0,-0.704051
112,-0.903246,-0.010947,0,-0.734629
113,-0.912922,-0.009677,0,-0.767601
114,-0.921299,-0.008377,0,-0.802516
115,-0.928352,-0.007053,0,-0.838966
116,-0.934062,-0.005710,0,-0.876588
117,-0.938415,-0.004353,0,-0.915059
118,-0.941399,-0.002985,0,-0.954090
119,-0.943009,-0.001610,0,-0.993415
120,-0.943240,-0.000231,0,-1.032781
121,-0.942091,0.001149,0,-1.071939
122,-0.939565,0.002525,0,-1.110628
123,-0.935669,0.003896,0,-1.148568
124,-0.930411,0.005258,0,-1.185448
125,-0.923806,0.006606,0,-1.220919
126,-0.915869,0.007936,0,-1.254589
127,-0.906624,0.009245,0,-1.286021
128,-0.896099,0.010526,0,-1.314734
129,-0.884325,0.011773,0,-1.340210
130,-0.871344,0.012981,0,-1.361910
131,-0.857203,0.014141,0,-1.379288
132,-0.841958,0.015246,0,-1.391820
133,-0.825671,0.016287,0,-1.399028
134,-0.808417,0.017255,0,-1.400520
135,-0.790276,0.018140,0,-1.396021
136,-0.771343,0.018934,0,-1.385407
137,-0.751718,0.019625,0,-1.368739
138,-0.731512,0.020206,0,-1.346285
139,-0.710846,0.020666,0,-1.318529
140,-0.689849,0.020997,0,-1.286172
141,-0.668655,0.021193,0,-1.250115
142,-0.647408,0.021247,0,-1.211426
143,-0.626254,0.021155,0,-1.171296
144,-0.605341,0.020912,0,-1.130980
145,-0.584822,0.020519,0,-1.091736
146,-0.564846,0.019976,0,-1.054764
147,-0.545562,0.019284,0,-1.021143
148,-0.527112,0.018449,0,-0.991785
149,-0.509637,0.017475,0,-0.967396
150,-0.493266,0.016371,0,-0.948455
151,-0.478123,0.015144,0,-0.935202
152,-0.464319,0.013804,0,-0.927646
153,-0.451958,0.012361,0,-0.925578
154,-0.441130,0.010828,0,-0.928597
155,-0.431914,0.009216,0,-0.936135
156,-0.424377,0.007537,0,-0.947489
157,-0.418573,0.005804,0,-0.961851
158,-0.414544,0.004029,0,-0.978333
159,-0.412319,0.002226,0,-0.995998
160,-0.411912,0.000406,0,-1.013880
161,-0.413328,-0.001416,0,-1.031008
162,-0.416556,-0.003228,0,-1.046428
163,-0.421573,-0.005017,0,-1.059229
164,-0.428343,-0.006770,0,-1.068562
165,-0.436818,-0.008475,0,-1.073674
166,-0.446936,-0.010118,0,-1.073935
167,-0.458624,-0.011688,0,-1.068863
168,-0.471797,-0.013173,0,-1.058162
169,-0.486356,-0.014559,0,-1.041741
170,-0.502194,-0.015838,0,-1.019736
171,-0.519193,-0.016999,0,-0.992520
172,-0.537225,-0.018032,0,-0.960698
173,-0.556154,-0.018930,0,-0.925095
174,-0.575840,-0.019686,0,-0.886722
175,-0.596136,-0.020296,0,-0.846731
176,-0.616891,-0.020756,0,-0.806361
177,-0.637957,-0.021065,0,-0.766877
178,-0.659181,-0.021224,0,-0.729507
179,-0.680416,-0.021235,0,-0.695378
180,-0.701518,-0.021102,0,-0.665471
181,-0.722348,-0.020830,0,-0.640580
182,-0.742774,-0.020426,0,-0.621287
183,-0.762672,-0.019898,0,-0.607955
184,-0.781927,-0.019255,0,-0.600734
185,-0.800433,-0.018506,0,-0.599581
186,-0.818093,-0.017660,0,-0.604283
187,-0.834821,-0.016728,0,-0.614496
188,-0.850539,-0.015718,0,-0.629776
189,-0.865180,-0.014641,0,-0.649616
190,-0.878684,-0.013504,0,-0.673477
191,-0.891001,-0.012317,0,-0.700812
192,-0.902088,-0.011087,0,-0.731093
193,-0.911908,-0.009820,0,-0.763822
194,-0.920431,-0.008523,0,-0.798542
195,-0.927632,-0.007201,0,-0.834839
196,-0.933493,-0.005861,0,-0.872347
197,-0.937997,-0.004505,0,-0.910738
198,-0.941135,-0.003138,0,-0.949720
199,-0.942898,-0.001763,0,-0.989025
