step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999998,0.001937,0.999938,-0.011153,-0.084882,-0.024098,1.000000,-0.996117
1,0.999606,-0.028067,0.999814,0.019270,-0.207967,0.318078,1.000000,-0.969567
2,0.997036,-0.076943,0.994065,0.108789,-0.268604,0.555796,1.000000,-0.900222
3,0.991613,-0.129246,0.973595,0.228282,-0.242773,0.628197,-1.000000,-0.937259
4,0.989859,-0.142050,0.960746,0.277428,0.116612,-0.128654,-1.000000,-1.114538
5,0.996388,-0.084916,0.983552,0.180623,0.444316,-0.841923,-1.000000,-1.078484
6,0.999659,0.026111,0.999234,-0.039126,0.637160,-1.309313,-1.000000,-0.757392
7,0.987932,0.154891,0.950938,-0.309383,0.620924,-1.374913,-1.000000,-0.457257
8,0.966200,0.257794,0.845969,-0.533232,0.404606,-1.051627,-1.000000,-0.486052
9,0.952508,0.304515,0.752208,-0.658925,0.071800,-0.494314,-1.000000,-0.820478
10,0.958758,0.284225,0.728154,-0.685414,-0.279347,0.137004,1.000000,-1.426806
11,0.984135,0.177423,0.822329,-0.569013,-0.798412,1.337042,1.000000,-1.723788
12,0.999827,-0.018605,0.971503,-0.237028,-1.126153,2.243081,1.000000,-1.027535
13,0.969508,-0.245058,0.970141,0.242542,-1.095852,2.465808,-1.000000,-0.242126
14,0.918782,-0.394765,0.807923,0.589288,-0.451692,1.318878,-1.000000,-0.620689
15,0.912261,-0.409610,0.725038,0.688709,0.289062,-0.032139,-1.000000,-1.488827
16,0.956840,-0.290614,0.814279,0.580473,0.959136,-1.349443,-1.000000,-1.766876
17,0.998591,-0.053075,0.971570,0.236752,1.404819,-2.366490,-1.000000,-0.898673
18,0.971882,0.235469,0.962705,-0.270554,1.421882,-2.609369,-1.000000,0.201437
19,0.885117,0.465369,0.734610,-0.678489,0.983741,-2.006830,-1.000000,0.285269
20,0.816470,0.577388,0.495498,-0.868609,0.310715,-1.031241,-1.000000,-0.535230
21,0.822290,0.569069,0.405790,-0.913966,-0.407461,0.029283,1.000000,-1.837977
22,0.905709,0.423901,0.553196,-0.833051,-1.243427,1.646598,1.000000,-2.605745
23,0.992510,0.122165,0.875454,-0.483302,-1.854973,3.083060,1.000000,-1.399856
24,0.963824,-0.266541,0.982483,0.186351,-1.955021,3.613587,1.000000,0.697392
25,0.818358,-0.574708,0.661478,0.749965,-1.386422,2.843014,-1.000000,0.851579
26,0.708093,-0.706119,0.323985,0.946062,-0.320609,1.086905,-1.000000,-0.876912
27,0.737675,-0.675156,0.281583,0.959537,0.737580,-0.641825,-1.000000,-2.706216
28,0.879092,-0.476652,0.555640,0.831423,1.676673,-2.394681,-1.000000,-3.005702
29,0.996087,-0.088376,0.942480,0.334262,2.329595,-3.893269,-1.000000,-0.584602
30,0.927121,0.374761,0.888712,-0.458465,2.252560,-3.984790,-1.000000,1.792386
31,0.721709,0.692196,0.397245,-0.917713,1.485382,-2.781627,-1.000000,1.584510
32,0.569680,0.821866,-0.011068,-0.999939,0.500232,-1.421690,-1.000000,-0.031605
33,0.571396,0.820674,-0.162442,-0.986718,-0.515207,-0.099498,-1.000000,-1.901599
34,0.721054,0.692879,-0.048016,-0.998847,-1.426742,1.260084,1.000000,-3.535909
35,0.924909,0.380188,0.385289,-0.922796,-2.284728,3.183755,1.000000,-3.439924
36,0.992030,-0.126000,0.935907,-0.352248,-2.785066,4.807786,1.000000,-0.132018
37,0.790442,-0.612537,0.818843,0.574017,-2.375569,4.551688,-1.000000,2.053388
38,0.532071,-0.846700,0.247001,0.969015,-1.101636,2.540433,-1.000000,0.731235
39,0.454632,-0.890679,-0.070905,0.997483,0.204123,0.686986,-1.000000,-1.727790
40,0.594746,-0.803914,-0.024881,0.999690,1.422246,-1.167132,-1.000000,-3.867964
41,0.856083,-0.516838,0.397155,0.917752,2.444330,-3.191337,-1.000000,-3.687542
42,0.999769,0.021500,0.946549,0.322561,3.100257,-4.976687,-1.000000,0.294031
43,0.810995,0.585053,0.780938,-0.624608,2.750741,-4.661949,-1.000000,3.031740
44,0.476435,0.879210,0.120333,-0.992734,1.695234,-3.066070,-1.000000,2.207625
45,0.271998,0.962298,-0.337840,-0.941204,0.506994,-1.620308,-1.000000,0.192302
46,0.290368,0.956915,-0.508599,-0.861003,-0.692288,-0.265095,0.000000,-2.203304
47,0.524946,0.851135,-0.409010,-0.912530,-1.856442,1.416606,0.000000,-4.290227
48,0.851301,0.524677,0.047650,-0.998864,-2.745816,3.305814,1.000000,-4.424711
49,0.997814,-0.066092,0.801850,-0.597525,-3.365026,5.430073,1.000000,-0.628746
50,0.745417,-0.666598,0.872972,0.487771,-3.053775,5.579915,-1.000000,2.805382
51,0.361001,-0.932566,0.166988,0.985959,-1.630750,3.348686,-1.000000,1.742724
52,0.186720,-0.982413,-0.302783,0.953059,-0.191913,1.455862,-1.000000,-0.772753
53,0.284552,-0.958661,-0.407912,0.913021,1.183047,-0.346340,-1.000000,-3.555684
54,0.605685,-0.795704,-0.153035,0.988221,2.400186,-2.373218,-1.000000,-5.225709
55,0.942452,-0.334343,0.525134,0.851020,3.342079,-4.716857,-1.000000,-2.702979
56,0.928748,0.370712,0.994113,-0.108350,3.669682,-6.108296,-1.000000,2.919123
57,0.515096,0.857133,0.360479,-0.932767,2.695597,-4.566239,-1.000000,3.931074
58,0.127186,0.991879,-0.359214,-0.933255,1.432704,-2.873509,-1.000000,2.229192
59,-0.031021,0.999519,-0.720694,-0.693254,0.154064,-1.527839,0.000000,-0.017052
60,0.070204,0.997533,-0.818413,-0.574631,-1.157314,0.004888,1.000000,-2.923365
61,0.418229,0.908342,-0.696824,-0.717242,-2.421736,1.914724,0.000000,-5.289895
62,0.846667,0.532123,-0.190993,-0.981591,-3.290375,3.929289,1.000000,-5.097409
63,0.987239,-0.159244,0.745447,-0.666564,-3.857045,6.338129,1.000000,-0.492193
64,0.612781,-0.790253,0.822527,0.568726,-3.399103,6.396902,-1.000000,3.466227
