step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999454,0.033040,0.997651,0.068505,0.057845,-0.056304,1.000000,-0.985465
1,0.999606,0.028056,0.996103,0.088193,-0.105831,0.249168,1.000000,-0.949135
2,0.999976,-0.006916,0.986679,0.162677,-0.234237,0.482927,1.000000,-0.881987
3,0.998170,-0.060478,0.963320,0.268357,-0.287446,0.572867,1.000000,-0.823587
4,0.993308,-0.115497,0.928262,0.371927,-0.250834,0.494994,1.000000,-0.835649
5,0.987904,-0.155064,0.895934,0.444187,-0.138851,0.279267,1.000000,-0.934222
6,0.985833,-0.167730,0.883373,0.468671,0.013422,-0.009528,1.000000,-1.068949
7,0.988692,-0.149960,0.897527,0.440960,0.162168,-0.294299,1.000000,-1.162340
8,0.994303,-0.106587,0.930342,0.366693,0.264405,-0.498831,1.000000,-1.169419
9,0.998743,-0.050116,0.964630,0.263608,0.287601,-0.561575,1.000000,-1.111588
10,0.999998,0.002124,0.986878,0.161466,0.221223,-0.458297,1.000000,-1.049479
11,0.999440,0.033462,0.995697,0.092666,0.083826,-0.218823,1.000000,-1.016289
12,0.999434,0.033649,0.996890,0.078803,-0.082206,0.081707,1.000000,-0.990302
13,0.999998,0.002120,0.992403,0.123028,-0.225142,0.349837,1.000000,-0.938702
14,0.998659,-0.051764,0.977817,0.209460,-0.300108,0.503188,1.000000,-0.874082
15,0.993769,-0.111463,0.951170,0.308668,-0.283824,0.498093,1.000000,-0.850842
16,0.987307,-0.158824,0.921020,0.389516,-0.182498,0.344517,1.000000,-0.904962
17,0.983662,-0.180026,0.902574,0.430535,-0.027511,0.095781,1.000000,-1.011693
18,0.985609,-0.169042,0.906070,0.423127,0.136447,-0.174596,1.000000,-1.104552
19,0.991698,-0.128588,0.929072,0.369900,0.262955,-0.390291,1.000000,-1.130307
20,0.997567,-0.069716,0.958555,0.284908,0.314320,-0.485992,1.000000,-1.091480
21,0.999954,-0.009551,0.981040,0.193808,0.272888,-0.427449,1.000000,-1.036623
22,0.999430,0.033750,0.991887,0.127120,0.149413,-0.230098,1.000000,-1.003857
23,0.998891,0.047092,0.994148,0.108029,-0.018969,0.042884,1.000000,-0.983179
24,0.999647,0.026552,0.989673,0.143340,-0.181054,0.303294,1.000000,-0.943821
25,0.999768,-0.021556,0.975240,0.221150,-0.287684,0.466816,1.000000,-0.889015
26,0.996591,-0.082504,0.949111,0.314943,-0.307459,0.481400,1.000000,-0.865822
27,0.990442,-0.137931,0.918990,0.394281,-0.236948,0.345841,1.000000,-0.914824
28,0.985108,-0.171937,0.899783,0.436337,-0.099515,0.104970,1.000000,-1.021565
29,0.984493,-0.175425,0.902693,0.430285,0.064483,-0.171312,1.000000,-1.122952
30,0.989021,-0.147775,0.926516,0.376256,0.208579,-0.405997,1.000000,-1.157769
31,0.995288,-0.096963,0.958243,0.285956,0.290462,-0.528264,1.000000,-1.117406
32,0.999272,-0.038148,0.982902,0.184127,0.284002,-0.493063,1.000000,-1.049864
33,0.999945,0.010505,0.994663,0.103173,0.190263,-0.303619,1.000000,-1.004973
34,0.999423,0.033969,0.997514,0.070475,0.038850,-0.015642,1.000000,-0.981314
35,0.999679,0.025322,0.995213,0.097731,-0.122496,0.282670,1.000000,-0.941129
36,0.999925,-0.012286,0.984185,0.177146,-0.243244,0.499179,1.000000,-0.872961
37,0.997779,-0.066617,0.958973,0.283497,-0.286113,0.567138,1.000000,-0.821939
38,0.992730,-0.120361,0.923521,0.383549,-0.240061,0.469655,1.000000,-0.846301
39,0.987577,-0.157135,0.893190,0.449680,-0.122373,0.241998,1.000000,-0.953042
40,0.986059,-0.166396,0.884167,0.467170,0.030606,-0.049025,1.000000,-1.085820
41,0.989347,-0.145573,0.901460,0.432863,0.175032,-0.326306,1.000000,-1.168724
42,0.994947,-0.100403,0.935356,0.353707,0.268839,-0.514870,1.000000,-1.164628
43,0.999029,-0.044053,0.968493,0.249042,0.281630,-0.556698,1.000000,-1.102605
44,0.999982,0.006039,0.988753,0.149560,0.206169,-0.433816,1.000000,-1.043251
45,0.999428,0.033818,0.996218,0.086885,0.064214,-0.182482,1.000000,-1.012811
46,0.999546,0.030141,0.996753,0.080514,-0.100227,0.118678,1.000000,-0.984882
47,0.999991,-0.004337,0.991357,0.131190,-0.235793,0.376395,1.000000,-0.929912
48,0.998242,-0.059275,0.975272,0.221010,-0.299812,0.511900,1.000000,-0.867150
49,0.993043,-0.117752,0.947517,0.319707,-0.272507,0.487761,1.000000,-0.852133
50,0.986790,-0.162007,0.917862,0.396899,-0.163532,0.320042,1.000000,-0.914658
51,0.983821,-0.179154,0.901538,0.432700,-0.006328,0.065426,1.000000,-1.023250
52,0.986417,-0.164262,0.907546,0.419952,0.153970,-0.201827,1.000000,-1.110415
53,0.992641,-0.121093,0.931979,0.362513,0.271820,-0.406281,1.000000,-1.128196
54,0.998105,-0.061536,0.961227,0.275760,0.311681,-0.485454,1.000000,-1.085805
55,0.999995,-0.003026,0.982505,0.186236,0.259192,-0.410336,1.000000,-1.033142
56,0.999325,0.036730,0.992275,0.124060,0.128559,-0.202305,1.000000,-1.003305
57,0.998956,0.045694,0.993848,0.110756,-0.040868,0.071677,1.000000,-0.981789
58,0.999775,0.021215,0.988534,0.150999,-0.197596,0.323014,1.000000,-0.939768
59,0.999572,-0.029245,0.972947,0.231027,-0.294135,0.470341,1.000000,-0.886232
60,0.995916,-0.090287,0.946222,0.323517,-0.302277,0.467245,1.000000,-0.869944
61,0.989632,-0.143626,0.917094,0.398670,-0.222100,0.318462,1.000000,-0.926257
62,0.984731,-0.174083,0.900373,0.435119,-0.079493,0.072461,1.000000,-1.033974
63,0.984820,-0.173580,0.905937,0.423412,0.084039,-0.199763,1.000000,-1.128247
64,0.989786,-0.142564,0.931017,0.364976,0.222134,-0.421740,1.000000,-1.152896
65,0.995944,-0.089976,0.962007,0.273024,0.293977,-0.525136,1.000000,-1.107088
66,0.999502,-0.031554,0.984838,0.173476,0.276440,-0.470201,1.000000,-1.041558
67,0.999892,0.014673,0.995139,0.098478,0.174231,-0.266869,1.000000,-1.000764
68,0.999404,0.034515,0.997287,0.073615,0.019651,0.024343,1.000000,-0.976825
69,0.999753,0.022234,0.994136,0.108139,-0.138685,0.314007,1.000000,-0.932850
70,0.999840,-0.017862,0.981412,0.191915,-0.251296,0.512332,1.000000,-0.864749
71,0.997350,-0.072752,0.954477,0.298286,-0.283735,0.558289,1.000000,-0.822154
72,0.992152,-0.125037,0.918967,0.394334,-0.228527,0.442025,1.000000,-0.858697
73,0.987292,-0.158918,0.890949,0.454104,-0.105614,0.203690,1.000000,-0.972330
74,0.986332,-0.164768,0.885543,0.464557,0.047553,-0.088211,1.000000,-1.101627
75,0.990012,-0.140986,0.905769,0.423772,0.187184,-0.356695,1.000000,-1.173276
76,0.995554,-0.094194,0.940402,0.340065,0.272238,-0.528238,1.000000,-1.158484
77,0.999271,-0.038182,0.972144,0.234385,0.274611,-0.548745,1.000000,-1.093378
78,0.999954,0.009584,0.990408,0.138170,0.190453,-0.406764,1.000000,-1.037319
79,0.999431,0.033735,0.996629,0.082042,0.044608,-0.144787,1.000000,-1.009238
80,0.999655,0.026269,0.996525,0.083289,-0.117524,0.155509,1.000000,-0.978869
81,0.999940,-0.010955,0.990119,0.140232,-0.245182,0.401480,1.000000,-0.920811
