step,position,velocity,action,reward
0,-0.452176,0.000000,0,-1.009667
1,-0.453708,-0.001532,0,-1.018647
2,-0.456760,-0.003052,0,-1.026273
3,-0.461309,-0.004550,0,-1.031919
4,-0.467324,-0.006014,0,-1.035020
5,-0.474758,-0.007434,0,-1.035090
6,-0.483558,-0.008799,0,-1.031745
7,-0.493657,-0.010099,0,-1.024721
8,-0.504980,-0.011323,0,-1.013891
9,-0.517443,-0.012463,0,-0.999273
10,-0.530952,-0.013509,0,-0.981042
11,-0.545405,-0.014454,0,-0.959527
12,-0.560696,-0.015290,0,-0.935204
13,-0.576709,-0.016013,0,-0.908681
14,-0.593325,-0.016616,0,-0.880674
15,-0.610422,-0.017097,0,-0.851977
16,-0.627875,-0.017453,0,-0.823425
17,-0.645559,-0.017684,0,-0.795861
18,-0.663348,-0.017789,0,-0.770094
19,-0.681119,-0.017772,0,-0.746866
20,-0.698753,-0.017634,0,-0.726826
21,-0.716133,-0.017380,0,-0.710501
22,-0.733148,-0.017015,0,-0.698289
23,-0.749692,-0.016545,0,-0.690449
24,-0.765668,-0.015976,0,-0.687108
25,-0.780984,-0.015316,0,-0.688264
26,-0.795555,-0.014572,0,-0.693806
27,-0.809306,-0.013751,0,-0.703531
28,-0.822167,-0.012861,0,-0.717162
29,-0.834076,-0.011909,0,-0.734372
30,-0.844979,-0.010903,0,-0.754796
31,-0.854828,-0.009849,0,-0.778055
32,-0.863583,-0.008754,0,-0.803764
33,-0.871206,-0.007624,0,-0.831542
34,-0.877671,-0.006464,0,-0.861025
35,-0.882951,-0.005281,0,-0.891860
36,-0.887029,-0.004078,0,-0.923715
37,-0.889891,-0.002861,0,-0.956272
38,-0.891525,-0.001634,0,-0.989224
39,-0.891927,-0.000402,0,-1.022273
40,-0.891096,0.000831,0,-1.055122
41,-0.889033,0.002062,0,-1.087470
42,-0.885747,0.003286,0,-1.119007
43,-0.881249,0.004499,0,-1.149410
44,-0.875554,0.005695,0,-1.178340
45,-0.868683,0.006871,0,-1.205440
46,-0.860662,0.008021,0,-1.230339
47,-0.851522,0.009140,0,-1.252655
48,-0.841301,0.010221,0,-1.272003
49,-0.830042,0.011259,0,-1.288007
50,-0.817795,0.012247,0,-1.300314
51,-0.804617,0.013178,0,-1.308610
52,-0.790572,0.014045,0,-1.312644
53,-0.775732,0.014840,0,-1.312242
54,-0.760177,0.015556,0,-1.307328
55,-0.743992,0.016185,0,-1.297946
56,-0.727273,0.016720,0,-1.284266
57,-0.710119,0.017154,0,-1.266595
58,-0.692638,0.017481,0,-1.245379
59,-0.674942,0.017695,0,-1.221188
60,-0.657151,0.017792,0,-1.194707
61,-0.639384,0.017767,0,-1.166705
62,-0.621766,0.017618,0,-1.138007
63,-0.604423,0.017343,0,-1.109456
64,-0.587479,0.016944,0,-1.081879
65,-0.571060,0.016420,0,-1.056046
66,-0.555285,0.015775,0,-1.032638
67,-0.540273,0.015012,0,-1.012219
68,-0.526136,0.014137,0,-0.995216
69,-0.512980,0.013156,0,-0.981905
70,-0.500904,0.012076,0,-0.972405
71,-0.489998,0.010906,0,-0.966684
72,-0.480343,0.009655,0,-0.964565
73,-0.472012,0.008331,0,-0.965738
74,-0.465066,0.006946,0,-0.969785
75,-0.459557,0.005509,0,-0.976188
76,-0.455526,0.004032,0,-0.984359
77,-0.453001,0.002525,0,-0.993655
78,-0.452002,0.000999,0,-1.003400
79,-0.452536,-0.000534,0,-1.012905
80,-0.454599,-0.002063,0,-1.021488
81,-0.458175,-0.003577,0,-1.028494
82,-0.463239,-0.005064,0,-1.033314
83,-0.469753,-0.006514,0,-1.035410
84,-0.477670,-0.007916,0,-1.034329
85,-0.486929,-0.009260,0,-1.029727
86,-0.497464,-0.010534,0,-1.021385
87,-0.509194,-0.011730,0,-1.009226
88,-0.522032,-0.012838,0,-0.993322
89,-0.535881,-0.013850,0,-0.973903
90,-0.550639,-0.014758,0,-0.951349
91,-0.566194,-0.015555,0,-0.926186
92,-0.582431,-0.016236,0,-0.899060
93,-0.599228,-0.016798,0,-0.870720
94,-0.616463,-0.017235,0,-0.841977
95,-0.634011,-0.017548,0,-0.813675
96,-0.651746,-0.017735,0,-0.786647
97,-0.669543,-0.017797,0,-0.761684
98,-0.687280,-0.017737,0,-0.739498
99,-0.704838,-0.017558,0,-0.720698
100,-0.722103,-0.017265,0,-0.705767
101,-0.738966,-0.016863,0,-0.695054
102,-0.755323,-0.016357,0,-0.688773
103,-0.771079,-0.015756,0,-0.687003
104,-0.786145,-0.015066,0,-0.689704
105,-0.800439,-0.014294,0,-0.696729
106,-0.813888,-0.013448,0,-0.707849
107,-0.826424,-0.012536,0,-0.722765
108,-0.837989,-0.011565,0,-0.741136
109,-0.848530,-0.010541,0,-0.762591
110,-0.858002,-0.009472,0,-0.786746
