step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999559,0.029690,0.996466,-0.084002,-0.039043,0.074250,1.000000,-1.017034
1,0.999992,0.003902,0.999703,-0.024368,-0.211606,0.508445,1.000000,-0.971983
2,0.998741,-0.050160,0.994009,0.109300,-0.313690,0.798201,1.000000,-0.828803
3,0.993487,-0.113946,0.961205,0.275837,-0.307857,0.861659,1.000000,-0.695015
4,0.986243,-0.165299,0.905393,0.424575,-0.196204,0.695715,-1.000000,-0.871354
5,0.986730,-0.162370,0.886351,0.463014,0.224666,-0.270086,-1.000000,-1.278725
6,0.996804,-0.079883,0.944295,0.329101,0.587951,-1.159442,-1.000000,-1.288846
7,0.998156,0.060706,0.999267,0.038285,0.781677,-1.738659,-1.000000,-0.778697
8,0.977096,0.212800,0.948043,-0.318142,0.709932,-1.790155,1.000000,-0.455030
9,0.954376,0.298606,0.837082,-0.547078,0.159382,-0.720513,1.000000,-0.919104
10,0.962154,0.272505,0.822537,-0.568712,-0.425030,0.457889,1.000000,-1.472845
11,0.990229,0.139451,0.919895,-0.392166,-0.907669,1.521139,1.000000,-1.372253
12,0.997521,-0.070374,0.999708,-0.024177,-1.141444,2.167765,1.000000,-0.573205
13,0.958046,-0.286615,0.915245,0.402898,-0.999514,2.102910,-1.000000,-0.192482
14,0.911108,-0.412167,0.755812,0.654789,-0.317786,0.847741,-1.000000,-0.909569
15,0.915474,-0.402376,0.733725,0.679446,0.421266,-0.516785,-1.000000,-1.741159
16,0.965857,-0.259075,0.871577,0.490258,1.071506,-1.793876,-1.000000,-1.638274
17,0.999994,-0.003528,0.998326,0.057843,1.448824,-2.634014,-1.000000,-0.427105
18,0.959895,0.280361,0.888059,-0.459730,1.347025,-2.566962,-1.000000,0.507200
19,0.873918,0.486073,0.606678,-0.794948,0.841783,-1.772153,-1.000000,0.242287
20,0.819884,0.572530,0.389042,-0.921220,0.165354,-0.734597,-1.000000,-0.777064
21,0.840314,0.542099,0.352747,-0.935719,-0.523223,0.343233,1.000000,-2.114897
22,0.926128,0.377209,0.557322,-0.830296,-1.312629,1.953878,1.000000,-2.717007
23,0.998035,0.062659,0.904148,-0.427219,-1.869744,3.340793,1.000000,-1.202993
