step,position,velocity,action,reward
0,-0.555080,0.000000,0,-0.997812
1,-0.555845,-0.000764,0,-0.995484
2,-0.557367,-0.001523,0,-0.992882
3,-0.559637,-0.002270,0,-0.989885
4,-0.562637,-0.003000,0,-0.986387
5,-0.566346,-0.003708,0,-0.982304
6,-0.570734,-0.004388,0,-0.977579
7,-0.575770,-0.005036,0,-0.972181
8,-0.581416,-0.005646,0,-0.966112
9,-0.587631,-0.006215,0,-0.959408
10,-0.594369,-0.006738,0,-0.952133
11,-0.601579,-0.007211,0,-0.944385
12,-0.609211,-0.007631,0,-0.936287
13,-0.617207,-0.007996,0,-0.927989
14,-0.625510,-0.008303,0,-0.919659
15,-0.634061,-0.008551,0,-0.911479
16,-0.642798,-0.008737,0,-0.903639
17,-0.651661,-0.008862,0,-0.896331
18,-0.660586,-0.008925,0,-0.889742
19,-0.669513,-0.008927,0,-0.884050
20,-0.678380,-0.008867,0,-0.879414
21,-0.687127,-0.008747,0,-0.875976
22,-0.695696,-0.008569,0,-0.873850
23,-0.704032,-0.008335,0,-0.873125
24,-0.712079,-0.008047,0,-0.873863
25,-0.719787,-0.007708,0,-0.876093
26,-0.727106,-0.007320,0,-0.879819
27,-0.733993,-0.006887,0,-0.885014
28,-0.740404,-0.006411,0,-0.891629
29,-0.746302,-0.005898,0,-0.899587
30,-0.751651,-0.005349,0,-0.908793
31,-0.756419,-0.004769,0,-0.919133
32,-0.760580,-0.004161,0,-0.930477
33,-0.764110,-0.003530,0,-0.942682
34,-0.766988,-0.002878,0,-0.955597
35,-0.769199,-0.002211,0,-0.969059
36,-0.770730,-0.001531,0,-0.982902
37,-0.771573,-0.000843,0,-0.996955
38,-0.771723,-0.000150,0,-1.011046
39,-0.771179,0.000544,0,-1.025001
40,-0.769945,0.001235,0,-1.038648
41,-0.768026,0.001919,0,-1.051819
42,-0.765434,0.002592,0,-1.064350
43,-0.762183,0.003251,0,-1.076084
44,-0.758292,0.003891,0,-1.086874
45,-0.753783,0.004509,0,-1.096585
46,-0.748681,0.005102,0,-1.105095
47,-0.743016,0.005665,0,-1.112300
