step,position,velocity,action,reward
0,-0.576314,0.000000,2,-1.006498
1,-0.574920,0.001394,2,-1.012434
2,-0.572143,0.002777,2,-1.017260
3,-0.568003,0.004140,2,-1.020467
4,-0.562531,0.005472,2,-1.021598
5,-0.555768,0.006763,2,-1.020266
6,-0.547764,0.008004,2,-1.016170
7,-0.538578,0.009185,2,-1.009109
8,-0.528281,0.010298,2,-0.998996
9,-0.516948,0.011333,2,-0.985863
10,-0.504665,0.012283,2,-0.969869
11,-0.491525,0.013141,2,-0.951293
12,-0.477624,0.013901,2,-0.930533
13,-0.463067,0.014557,2,-0.908090
14,-0.447961,0.015105,2,-0.884546
15,-0.432418,0.015543,2,-0.860545
16,-0.416551,0.015868,2,-0.836765
17,-0.400472,0.016079,2,-0.813886
18,-0.384296,0.016176,2,-0.792565
19,-0.368135,0.016161,2,-0.773406
20,-0.352098,0.016037,2,-0.756942
21,-0.336291,0.015807,2,-0.743614
22,-0.320816,0.015475,2,-0.733758
23,-0.305770,0.015046,2,-0.727606
24,-0.291243,0.014526,0,-0.765553
25,-0.279322,0.011921,0,-0.811546
26,-0.270073,0.009249,0,-0.863672
27,-0.263548,0.006525,0,-0.920058
28,-0.259781,0.003767,0,-0.978872
29,-0.258792,0.000989,0,-1.038319
30,-0.260587,-0.001795,0,-1.096615
31,-0.265157,-0.004569,0,-1.151956
32,-0.272476,-0.007319,0,-1.202500
33,-0.282505,-0.010029,0,-1.246359
34,-0.295189,-0.012684,0,-1.281615
35,-0.310455,-0.015266,0,-1.306371
36,-0.328213,-0.017758,0,-1.318830
37,-0.348354,-0.020141,0,-1.317406
38,-0.370750,-0.022395,0,-1.300866
39,-0.395252,-0.024502,0,-1.268482
40,-0.421693,-0.026441,0,-1.220175
41,-0.449886,-0.028194,0,-1.156637
42,-0.479628,-0.029742,0,-1.079390
43,-0.510699,-0.031071,0,-0.990786
44,-0.542866,-0.032167,0,-0.893909
45,-0.575889,-0.033023,0,-0.792403
46,-0.609522,-0.033632,0,-0.690222
47,-0.643517,-0.033995,0,-0.591351
48,-0.677632,-0.034115,0,-0.499512
49,-0.711632,-0.034000,0,-0.417902
50,-0.745296,-0.033664,0,-0.348997
51,-0.778417,-0.033121,0,-0.294440
52,-0.810808,-0.032391,0,-0.255011
53,-0.842301,-0.031493,0,-0.230680
54,-0.872752,-0.030451,0,-0.220725
55,-0.902038,-0.029286,0,-0.223887
56,-0.930057,-0.028019,0,-0.238538
57,-0.956728,-0.026672,0,-0.262849
58,-0.981992,-0.025263,0,-0.294935
59,-1.005803,-0.023811,0,-0.332973
60,-1.028133,-0.022330,0,-0.375285
61,-1.048967,-0.020834,2,-0.480285
62,-1.066301,-0.017334,2,-0.586143
63,-1.080140,-0.013838,2,-0.691523
64,-1.090490,-0.010351,2,-0.795877
65,-1.097362,-0.006872,2,-0.899236
66,-1.100762,-0.003400,2,-1.002011
67,-1.100694,0.000068,2,-1.104798
68,-1.097158,0.003536,2,-1.208190
69,-1.090150,0.007008,2,-1.312586
70,-1.079663,0.010487,2,-1.418000
71,-1.065688,0.013975,2,-1.523855
72,-1.048217,0.017471,2,-1.628782
73,-1.027246,0.020971,2,-1.730422
74,-1.002779,0.024467,2,-1.825269
75,-0.974834,0.027945,2,-1.908580
76,-0.943448,0.031386,2,-1.974422
77,-0.908682,0.034766,2,-2.015895
78,-0.870629,0.038053,2,-2.025603
79,-0.829419,0.041210,2,-1.996389
80,-0.785223,0.044196,2,-1.922311
81,-0.738260,0.046962,2,-1.799765
82,-0.688797,0.049463,2,-1.628557
83,-0.637145,0.051652,2,-1.412705
84,-0.583657,0.053488,2,-1.160695
85,-0.528722,0.054936,2,-0.885043
86,-0.472748,0.055974,2,-0.601118
87,-0.416153,0.056594,2,-0.325409
88,-0.359351,0.056802,2,-0.073560
89,-0.302732,0.056620,2,0.141434
90,-0.246650,0.056082,2,0.310507
91,-0.191415,0.055235,2,0.429085
92,-0.137279,0.054136,2,0.496925
93,-0.084433,0.052845,2,0.517372
94,-0.033008,0.051425,2,0.496285
95,0.016929,0.049937,2,0.440890
96,0.065370,0.048441,2,0.358733
97,0.112358,0.046989,2,0.256875
98,0.157988,0.045629,2,0.141356
99,0.202392,0.044405,2,0.016898
100,0.245744,0.043352,0,-0.152250
101,0.286245,0.040501,0,-0.308120
102,0.324112,0.037867,0,-0.448537
103,0.359571,0.035459,0,-0.572992
104,0.392849,0.033278,0,-0.682090
105,0.424171,0.031322,0,-0.777117
106,0.453758,0.029587,0,-0.859727
107,0.481826,0.028067,0,-0.931726
