step,position,velocity,action,reward
0,-0.406257,0.000000,0,-1.019114
1,-0.408119,-0.001862,0,-1.037217
2,-0.411830,-0.003711,0,-1.053322
3,-0.417364,-0.005534,0,-1.066486
4,-0.424681,-0.007317,0,-1.075841
5,-0.433728,-0.009048,0,-1.080618
6,-0.444442,-0.010714,0,-1.080181
7,-0.456744,-0.012302,0,-1.074057
8,-0.470544,-0.013800,0,-1.061971
9,-0.485740,-0.015196,0,-1.043867
10,-0.502220,-0.016480,0,-1.019932
11,-0.519860,-0.017640,0,-0.990602
12,-0.538527,-0.018668,0,-0.956562
13,-0.558083,-0.019556,0,-0.918720
14,-0.578381,-0.020298,0,-0.878176
15,-0.599270,-0.020889,0,-0.836170
16,-0.620596,-0.021326,0,-0.794021
17,-0.642204,-0.021609,0,-0.753060
18,-0.663942,-0.021738,0,-0.714565
19,-0.685658,-0.021716,0,-0.679694
20,-0.707206,-0.021548,0,-0.649438
21,-0.728446,-0.021240,0,-0.624580
22,-0.749244,-0.020798,0,-0.605675
23,-0.769476,-0.020232,0,-0.593043
24,-0.789027,-0.019551,0,-0.586785
25,-0.807790,-0.018764,0,-0.586800
26,-0.825672,-0.017881,0,-0.592818
27,-0.842585,-0.016913,0,-0.604440
28,-0.858455,-0.015870,0,-0.621172
29,-0.873215,-0.014760,0,-0.642465
30,-0.886808,-0.013593,0,-0.667744
31,-0.899185,-0.012377,0,-0.696440
32,-0.910304,-0.011119,0,-0.728007
33,-0.920131,-0.009827,0,-0.761938
34,-0.928637,-0.008506,0,-0.797773
35,-0.935800,-0.007163,0,-0.835102
36,-0.941601,-0.005801,0,-0.873566
37,-0.946027,-0.004426,0,-0.912847
38,-0.949067,-0.003040,0,-0.952666
39,-0.950715,-0.001647,0,-0.992769
40,-0.950966,-0.000251,0,-1.032913
41,-0.949821,0.001145,0,-1.072863
42,-0.947282,0.002539,0,-1.112369
43,-0.943354,0.003928,0,-1.151161
44,-0.938047,0.005307,0,-1.188938
45,-0.931372,0.006674,0,-1.225355
46,-0.923347,0.008025,0,-1.260022
47,-0.913993,0.009354,0,-1.292496
48,-0.903335,0.010658,0,-1.322287
49,-0.891407,0.011928,0,-1.348862
50,-0.878247,0.013160,0,-1.371657
51,-0.863901,0.014346,0,-1.390096
52,-0.848424,0.015477,0,-1.403618
53,-0.831878,0.016546,0,-1.411706
54,-0.814336,0.017542,0,-1.413921
55,-0.795879,0.018457,0,-1.409943
56,-0.776600,0.019279,0,-1.399606
57,-0.756601,0.019999,0,-1.382935
58,-0.735992,0.020608,0,-1.360169
59,-0.714897,0.021095,0,-1.331778
60,-0.693444,0.021453,0,-1.298465
61,-0.671772,0.021672,0,-1.261149
62,-0.650025,0.021747,0,-1.220934
63,-0.628352,0.021673,0,-1.179060
64,-0.606906,0.021446,0,-1.136849
65,-0.585842,0.021064,0,-1.095630
66,-0.565314,0.020528,0,-1.056680
67,-0.545474,0.019840,0,-1.021155
68,-0.526470,0.019004,0,-0.990039
69,-0.508445,0.018026,0,-0.964097
70,-0.491533,0.016912,0,-0.943859
71,-0.475861,0.015672,0,-0.929600
72,-0.461546,0.014315,0,-0.921350
73,-0.448693,0.012852,0,-0.918911
74,-0.437398,0.011295,0,-0.921875
75,-0.427742,0.009656,0,-0.929664
76,-0.419795,0.007947,0,-0.941552
77,-0.413614,0.006181,0,-0.956703
78,-0.409244,0.004371,0,-0.974199
79,-0.406714,0.002530,0,-0.993064
80,-0.406042,0.000671,0,-1.012295
81,-0.407235,-0.001192,0,-1.030878
82,-0.410282,-0.003047,0,-1.047814
83,-0.415163,-0.004881,0,-1.062141
84,-0.421843,-0.006680,0,-1.072962
85,-0.430275,-0.008431,0,-1.079468
86,-0.440397,-0.010122,0,-1.080972
87,-0.452137,-0.011740,0,-1.076939
88,-0.465409,-0.013272,0,-1.067019
89,-0.480114,-0.014706,0,-1.051073
90,-0.496146,-0.016031,0,-1.029200
91,-0.513382,-0.017237,0,-1.001747
92,-0.531696,-0.018313,0,-0.969309
93,-0.550948,-0.019253,0,-0.932719
94,-0.570996,-0.020048,0,-0.893011
95,-0.591690,-0.020693,0,-0.851382
96,-0.612876,-0.021186,0,-0.809130
97,-0.634401,-0.021525,0,-0.767590
98,-0.656110,-0.021709,0,-0.728066
99,-0.677851,-0.021741,0,-0.691766
100,-0.699476,-0.021625,0,-0.659747
101,-0.720842,-0.021366,0,-0.632869
102,-0.741814,-0.020972,0,-0.611771
103,-0.762263,-0.020450,0,-0.596858
104,-0.782072,-0.019809,0,-0.588307
105,-0.801131,-0.019059,0,-0.586086
106,-0.819340,-0.018209,0,-0.589982
107,-0.836612,-0.017271,0,-0.599639
108,-0.852865,-0.016254,0,-0.614592
109,-0.868032,-0.015167,0,-0.634308
110,-0.882051,-0.014019,0,-0.658218
111,-0.894871,-0.012820,0,-0.685749
112,-0.906447,-0.011576,0,-0.716343
113,-0.916743,-0.010296,0,-0.749478
114,-0.925728,-0.008985,0,-0.784677
115,-0.933377,-0.007649,0,-0.821512
116,-0.939670,-0.006293,0,-0.859606
117,-0.944593,-0.004922,0,-0.898627
118,-0.948133,-0.003540,0,-0.938283
119,-0.950282,-0.002149,0,-0.978311
120,-0.951036,-0.000754,0,-1.018468
121,-0.950394,0.000642,0,-1.058515
122,-0.948356,0.002038,0,-1.098211
123,-0.944928,0.003429,0,-1.137293
124,-0.940116,0.004812,0,-1.175473
125,-0.933932,0.006184,0,-1.212422
126,-0.926391,0.007541,0,-1.247768
127,-0.917513,0.008879,0,-1.281085
128,-0.907321,0.010192,0,-1.311902
129,-0.895846,0.011475,0,-1.339699
130,-0.883125,0.012722,0,-1.363920
131,-0.869200,0.013925,0,-1.383994
132,-0.854123,0.015077,0,-1.399349
133,-0.837954,0.016169,0,-1.409450
134,-0.820762,0.017192,0,-1.413823
135,-0.802625,0.018137,0,-1.412103
136,-0.783631,0.018994,0,-1.404064
137,-0.763878,0.019752,0,-1.389658
138,-0.743476,0.020402,0,-1.369044
139,-0.722541,0.020935,0,-1.342610
140,-0.701202,0.021340,0,-1.310974
141,-0.679592,0.021609,0,-1.274981
142,-0.657855,0.021737,0,-1.235673
143,-0.636138,0.021717,0,-1.194247
144,-0.614593,0.021545,0,-1.152003
145,-0.593374,0.021219,0,-1.110275
146,-0.572635,0.020739,0,-1.070368
147,-0.552530,0.020105,0,-1.033487
148,-0.533208,0.019322,0,-1.000682
149,-0.514814,0.018394,0,-0.972804
150,-0.497486,0.017328,0,-0.950467
151,-0.481353,0.016132,0,-0.934038
152,-0.466537,0.014816,0,-0.923636
153,-0.453147,0.013391,0,-0.919141
154,-0.441281,0.011866,0,-0.920218
155,-0.431026,0.010255,0,-0.926347
156,-0.422456,0.008570,0,-0.936850
157,-0.415634,0.006823,0,-0.950928
158,-0.410607,0.005027,0,-0.967689
159,-0.407411,0.003196,0,-0.986176
160,-0.406069,0.001342,0,-1.005392
161,-0.406591,-0.000522,0,-1.024325
162,-0.408972,-0.002381,0,-1.041967
163,-0.413196,-0.004224,0,-1.057341
164,-0.419233,-0.006037,0,-1.069523
165,-0.427041,-0.007807,0,-1.077669
166,-0.436562,-0.009521,0,-1.081044
167,-0.447728,-0.011167,0,-1.079056
168,-0.460459,-0.012731,0,-1.071283
169,-0.474660,-0.014201,0,-1.057508
170,-0.490228,-0.015567,0,-1.037742
171,-0.507045,-0.016817,0,-1.012243
172,-0.524986,-0.017941,0,-0.981516
173,-0.543916,-0.018931,0,-0.946311
174,-0.563695,-0.019778,0,-0.907596
175,-0.584173,-0.020478,0,-0.866513
176,-0.605200,-0.021027,0,-0.824332
177,-0.626621,-0.021421,0,-0.782383
178,-0.648281,-0.021660,0,-0.741987
179,-0.670028,-0.021747,0,-0.704396
180,-0.691711,-0.021684,0,-0.670725
181,-0.713187,-0.021476,0,-0.641910
182,-0.734316,-0.021129,0,-0.618672
183,-0.754968,-0.020652,0,-0.601499
184,-0.775020,-0.020053,0,-0.590651
185,-0.794361,-0.019341,0,-0.586166
186,-0.812887,-0.018526,0,-0.587894
187,-0.830506,-0.017619,0,-0.595526
188,-0.847134,-0.016629,0,-0.608630
189,-0.862700,-0.015566,0,-0.626695
190,-0.877139,-0.014439,0,-0.649162
191,-0.890396,-0.013257,0,-0.675454
192,-0.902424,-0.012029,0,-0.705007
193,-0.913185,-0.010761,0,-0.737285
194,-0.922645,-0.009460,0,-0.771793
195,-0.930778,-0.008133,0,-0.808085
196,-0.937561,-0.006784,0,-0.845766
197,-0.942979,-0.005418,0,-0.884488
198,-0.947018,-0.004039,0,-0.923947
199,-0.949669,-0.002651,0,-0.963870
