step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999229,-0.039249,0.995531,-0.094438,0.034537,-0.087747,-1.000000,-0.974514
1,0.999864,-0.016481,0.990298,-0.138957,0.186976,-0.348819,-1.000000,-0.927605
2,0.999502,0.031549,0.974387,-0.224880,0.280751,-0.502452,-1.000000,-0.868205
3,0.995960,0.089801,0.946096,-0.323885,0.288087,-0.501451,1.000000,-0.985220
4,0.993375,0.114919,0.939242,-0.343256,-0.040673,0.301703,1.000000,-1.218422
5,0.997224,0.074460,0.977448,-0.211175,-0.354626,1.047563,-1.000000,-1.122370
6,0.999969,0.007831,0.999842,-0.017767,-0.292092,0.857483,-1.000000,-0.963451
7,0.999385,-0.035057,0.993500,0.113834,-0.124323,0.432218,-1.000000,-0.970676
8,0.999248,-0.038785,0.989125,0.147078,0.088323,-0.102315,-1.000000,-1.039188
9,0.999999,-0.001372,0.997150,0.075446,0.276024,-0.600413,-1.000000,-1.004812
10,0.997848,0.065564,0.996736,-0.080730,0.374956,-0.924798,-1.000000,-0.832134
11,0.990239,0.139377,0.962079,-0.272770,0.345628,-0.983909,-1.000000,-0.661487
12,0.980929,0.194366,0.897609,-0.440793,0.196214,-0.781503,1.000000,-0.833746
13,0.982233,0.187667,0.871793,-0.489875,-0.262227,0.230807,1.000000,-1.277487
14,0.995481,0.094957,0.932706,-0.360637,-0.654208,1.168162,1.000000,-1.319647
15,0.998159,-0.060645,0.997842,-0.065660,-0.863436,1.789353,-1.000000,-0.883395
16,0.979182,-0.202983,0.971163,0.238416,-0.534938,1.199346,-1.000000,-0.786897
17,0.965495,-0.260420,0.924048,0.382276,-0.042108,0.287974,-1.000000,-1.099187
18,0.975839,-0.218489,0.938569,0.345092,0.464366,-0.675586,-1.000000,-1.279980
19,0.996305,-0.085883,0.990968,0.134095,0.846002,-1.448550,-1.000000,-0.952833
20,0.994948,0.100387,0.980884,-0.194593,0.969244,-1.762814,-1.000000,-0.391723
21,0.960929,0.276796,0.862051,-0.506821,0.784189,-1.511500,1.000000,-0.447795
22,0.930395,0.366560,0.757287,-0.653082,0.148402,-0.266704,-1.000000,-1.047478
23,0.935279,0.353910,0.765806,-0.643071,-0.280968,0.394876,-1.000000,-1.430100
24,0.964459,0.264231,0.847556,-0.530706,-0.642502,0.967916,1.000000,-1.591453
25,0.995899,0.090473,0.965907,-0.258890,-1.086131,1.942960,-1.000000,-1.116907
26,0.992999,-0.118122,0.994032,0.109086,-0.947295,1.664209,-1.000000,-0.664030
27,0.964268,-0.264930,0.933323,0.359038,-0.514649,0.854191,-1.000000,-0.841313
28,0.950817,-0.309753,0.906429,0.422358,0.055773,-0.179035,-1.000000,-1.249334
29,0.969727,-0.244191,0.956010,0.293335,0.611145,-1.176878,-1.000000,-1.235941
30,0.996625,-0.082089,0.999904,-0.013828,0.990759,-1.858994,-1.000000,-0.618303
31,0.991886,0.127129,0.919430,-0.393254,1.048398,-1.936706,1.000000,-0.274559
32,0.957984,0.286822,0.774380,-0.632721,0.554099,-0.823149,1.000000,-0.889261
33,0.942442,0.334369,0.749634,-0.661853,-0.062970,0.447806,-1.000000,-1.483449
34,0.958161,0.286231,0.840498,-0.541815,-0.432081,1.035220,1.000000,-1.643494
35,0.988690,0.149971,0.966912,-0.255110,-0.933279,2.050569,-1.000000,-1.110614
36,0.999339,-0.036340,0.990236,0.139399,-0.881444,1.821087,-1.000000,-0.583419
37,0.983432,-0.181277,0.907985,0.419002,-0.542531,1.038271,-1.000000,-0.750242
38,0.970475,-0.241203,0.858560,0.512712,-0.058739,0.003289,-1.000000,-1.258524
39,0.979126,-0.203254,0.907770,0.419468,0.439739,-1.041053,-1.000000,-1.420449
40,0.997147,-0.075481,0.990610,0.136717,0.818368,-1.851020,-1.000000,-0.855886
41,0.994614,0.103651,0.963769,-0.266737,0.921711,-2.112265,-1.000000,-0.064945
42,0.963477,0.267790,0.787621,-0.616159,0.707080,-1.740538,1.000000,-0.144946
43,0.939079,0.343701,0.636404,-0.771356,0.081302,-0.412992,1.000000,-1.183331
44,0.954254,0.298998,0.676736,-0.736226,-0.544959,0.940814,1.000000,-2.013482
45,0.990278,0.139104,0.871485,-0.490422,-1.066781,2.163167,1.000000,-1.680280
46,0.994594,-0.103837,0.999994,0.003419,-1.301195,2.863891,-1.000000,-0.432379
47,0.948535,-0.316672,0.877589,0.479414,-0.821069,1.983836,-1.000000,-0.201575
48,0.914003,-0.405708,0.718578,0.695446,-0.119655,0.677098,-1.000000,-1.015996
49,0.932452,-0.361293,0.719977,0.693998,0.590076,-0.692099,-1.000000,-1.798710
50,0.982004,-0.188862,0.877686,0.479236,1.172911,-1.936521,-1.000000,-1.570094
51,0.996869,0.079070,0.999679,0.025350,1.449374,-2.680748,-1.000000,-0.343945
52,0.937290,0.348551,0.873860,-0.486177,1.241811,-2.502057,-1.000000,0.448863
53,0.852109,0.523365,0.597517,-0.801856,0.667360,-1.661754,1.000000,-0.212293
54,0.829039,0.559191,0.451227,-0.892409,-0.239858,-0.060005,1.000000,-1.738482
55,0.896459,0.443126,0.577621,-0.816305,-1.083668,1.530031,1.000000,-2.561214
56,0.985204,0.171388,0.877808,-0.479012,-1.735640,2.959390,1.000000,-1.468492
57,0.979441,-0.201730,0.985173,0.171561,-1.910024,3.548817,-1.000000,0.411413
58,0.867412,-0.497591,0.721614,0.692296,-1.197532,2.252632,-1.000000,0.265115
59,0.785389,-0.619002,0.493416,0.869794,-0.254222,0.638707,-1.000000,-1.234455
60,0.813128,-0.582085,0.523523,0.852012,0.708737,-0.987654,-1.000000,-2.534149
61,0.924583,-0.380982,0.789060,0.614316,1.563465,-2.567459,-1.000000,-2.116140
62,0.999819,-0.019028,0.999649,0.026486,2.060900,-3.609688,-1.000000,0.170248
63,0.927359,0.374174,0.775516,-0.631328,1.851991,-3.270807,-1.000000,1.519361
64,0.771957,0.635674,0.337428,-0.941351,1.155134,-2.108785,1.000000,0.520673
65,0.685116,0.728434,0.100577,-0.994929,0.109971,-0.338675,-1.000000,-1.397380
66,0.730652,0.682750,0.155159,-0.987889,-0.745809,0.890378,-1.000000,-2.785741
67,0.865082,0.501630,0.441445,-0.897288,-1.484229,2.114122,1.000000,-3.239082
68,0.988424,0.151714,0.866993,-0.498321,-2.188935,3.729659,1.000000,-1.318857
69,0.952898,-0.303290,0.955188,0.296001,-2.273813,4.203329,-1.000000,1.221302
70,0.778394,-0.627776,0.549813,0.835288,-1.365242,2.573813,-1.000000,0.791030
71,0.665081,-0.746771,0.244157,0.969736,-0.270970,0.791738,-1.000000,-1.215059
