step,position,velocity,action,reward
0,-0.458716,0.000000,0,-1.008511
1,-0.460200,-0.001484,0,-1.016380
2,-0.463156,-0.002956,0,-1.022982
3,-0.467563,-0.004407,0,-1.027733
4,-0.473388,-0.005825,0,-1.030106
5,-0.480589,-0.007200,0,-1.029652
6,-0.489111,-0.008522,0,-1.026018
7,-0.498891,-0.009780,0,-1.018961
8,-0.509857,-0.010965,0,-1.008371
9,-0.521925,-0.012069,0,-0.994271
10,-0.535006,-0.013081,0,-0.976830
11,-0.549002,-0.013996,0,-0.956362
12,-0.563807,-0.014805,0,-0.933313
13,-0.579311,-0.015504,0,-0.908253
14,-0.595400,-0.016088,0,-0.881850
15,-0.611954,-0.016554,0,-0.854844
16,-0.628853,-0.016899,0,-0.828011
17,-0.645976,-0.017123,0,-0.802136
18,-0.663201,-0.017225,0,-0.777971
19,-0.680410,-0.017209,0,-0.756211
20,-0.697486,-0.017076,0,-0.737459
21,-0.714316,-0.016830,0,-0.722214
22,-0.730792,-0.016476,0,-0.710851
23,-0.746812,-0.016020,0,-0.703619
24,-0.762281,-0.015469,0,-0.700645
25,-0.777109,-0.014828,0,-0.701936
26,-0.791213,-0.014104,0,-0.707398
27,-0.804519,-0.013306,0,-0.716848
28,-0.816959,-0.012440,0,-0.730034
29,-0.828472,-0.011513,0,-0.746652
30,-0.839004,-0.010532,0,-0.766363
31,-0.848508,-0.009504,0,-0.788811
32,-0.856943,-0.008435,0,-0.813629
33,-0.864274,-0.007331,0,-0.840457
34,-0.870473,-0.006198,0,-0.868940
35,-0.875514,-0.005042,0,-0.898737
36,-0.879380,-0.003866,0,-0.929521
37,-0.882057,-0.002676,0,-0.960976
38,-0.883533,-0.001477,0,-0.992799
39,-0.883805,-0.000272,0,-1.024689
40,-0.882872,0.000933,2,-1.108933
41,-0.878736,0.004136,2,-1.191050
42,-0.871413,0.007323,2,-1.269247
43,-0.860929,0.010484,2,-1.341514
44,-0.847326,0.013603,2,-1.405566
45,-0.830659,0.016667,2,-1.458832
46,-0.811001,0.019658,2,-1.498509
47,-0.788444,0.022556,2,-1.521677
48,-0.763104,0.025340,2,-1.525500
49,-0.735119,0.027986,2,-1.507488
50,-0.704651,0.030468,2,-1.465821
51,-0.671891,0.032760,2,-1.399676
52,-0.637055,0.034836,2,-1.309532
53,-0.600385,0.036670,2,-1.197370
54,-0.562144,0.038241,2,-1.066738
55,-0.522614,0.039530,2,-0.922616
56,-0.482092,0.040522,2,-0.771096
57,-0.440880,0.041212,2,-0.618898
58,-0.399282,0.041598,2,-0.472783
59,-0.357595,0.041687,2,-0.338956
60,-0.316103,0.041493,2,-0.222556
61,-0.275068,0.041035,2,-0.127284
62,-0.234729,0.040339,2,-0.055237
63,-0.195295,0.039434,2,-0.006923
64,-0.156945,0.038351,2,0.018549
65,-0.119822,0.037123,2,0.023178
66,-0.084040,0.035782,2,0.009727
67,-0.049679,0.034361,2,-0.018626
68,-0.016790,0.032889,2,-0.058585
69,0.014603,0.031392,2,-0.106982
70,0.044497,0.029895,2,-0.160934
71,0.072914,0.028417,2,-0.217955
72,0.099891,0.026976,2,-0.275988
73,0.125479,0.025588,2,-0.333410
74,0.149741,0.024263,2,-0.389000
75,0.172752,0.023011,2,-0.441893
76,0.194592,0.021839,2,-0.491526
77,0.215345,0.020753,2,-0.537581
78,0.235102,0.019757,2,-0.579936
79,0.253956,0.018854,2,-0.618617
80,0.272000,0.018045,2,-0.653763
81,0.289332,0.017332,2,-0.685594
82,0.306048,0.016716,2,-0.714390
83,0.322246,0.016198,2,-0.740472
84,0.338024,0.015778,2,-0.764189
85,0.353480,0.015457,2,-0.785920
86,0.368716,0.015236,2,-0.806061
87,0.383831,0.015115,2,-0.825034
88,0.398928,0.015097,2,-0.843288
89,0.414112,0.015184,2,-0.861306
90,0.429490,0.015378,2,-0.879616
91,0.445171,0.015681,2,-0.898798
92,0.461269,0.016098,2,-0.919504
93,0.477903,0.016634,2,-0.942466
94,0.495195,0.017292,2,-0.968514
