step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999250,0.038721,0.995186,-0.098005,-0.058350,0.087519,-1.000000,-0.996246
1,0.999409,0.034387,0.994780,-0.102044,0.015603,-0.127829,-1.000000,-0.966130
2,0.999015,0.044380,0.989167,-0.146792,0.080810,-0.313578,-1.000000,-0.917918
3,0.997916,0.064522,0.975409,-0.220400,0.114384,-0.419275,-1.000000,-0.864575
4,0.996201,0.087081,0.953010,-0.302938,0.104742,-0.418405,-1.000000,-0.840031
5,0.994622,0.103572,0.927667,-0.373409,0.055670,-0.316293,-1.000000,-0.869164
6,0.994185,0.107687,0.909143,-0.416484,-0.016070,-0.145085,1.000000,-1.095864
7,0.997420,0.071780,0.931316,-0.364212,-0.336190,0.699887,1.000000,-1.308855
8,0.999793,-0.020335,0.987037,-0.160490,-0.562051,1.369350,-1.000000,-1.096081
9,0.993528,-0.113588,0.996765,0.080371,-0.345630,0.989313,-1.000000,-0.935912
10,0.988735,-0.149675,0.976725,0.214498,-0.007897,0.341161,-1.000000,-1.020735
11,0.993261,-0.115900,0.977532,0.210785,0.341172,-0.372767,-1.000000,-1.096083
12,0.999799,-0.020061,0.997126,0.075762,0.596277,-0.954882,-1.000000,-0.949610
13,0.993944,0.109889,0.988986,-0.148011,0.671337,-1.228028,-1.000000,-0.675664
14,0.972753,0.231844,0.925316,-0.379198,0.535076,-1.116385,-1.000000,-0.566215
15,0.951398,0.307965,0.839418,-0.543486,0.236827,-0.703898,-1.000000,-0.744474
16,0.947946,0.318431,0.789599,-0.613623,-0.129206,-0.145482,1.000000,-1.259032
17,0.971560,0.236792,0.842640,-0.538477,-0.704067,1.047509,1.000000,-1.601712
18,0.998560,0.053647,0.967100,-0.254398,-1.108218,1.997705,-1.000000,-1.095158
19,0.988024,-0.154301,0.992753,0.120170,-0.920989,1.673293,-1.000000,-0.660792
20,0.956790,-0.290779,0.930116,0.367265,-0.447221,0.824738,1.000000,-0.740040
21,0.939001,-0.343914,0.876235,0.481883,-0.099999,0.417775,-1.000000,-1.120381
22,0.953007,-0.302948,0.890654,0.454681,0.523793,-0.716766,-1.000000,-1.461962
23,0.988751,-0.149574,0.974199,0.225691,1.017116,-1.670751,-1.000000,-1.077671
24,0.996903,0.078640,0.987057,-0.160367,1.210226,-2.104789,-1.000000,-0.266219
25,0.953179,0.302406,0.844589,-0.535415,1.016834,-1.831145,-1.000000,0.042367
26,0.893099,0.449860,0.650832,-0.759222,0.546041,-1.093015,-1.000000,-0.429103
27,0.868869,0.495042,0.547466,-0.836828,-0.040621,-0.189079,-1.000000,-1.254573
28,0.899919,0.436057,0.592279,-0.805733,-0.613916,0.726549,-1.000000,-1.864485
29,0.960771,0.277342,0.759227,-0.650826,-1.055830,1.518357,1.000000,-1.935838
30,0.999774,0.021240,0.958701,-0.284416,-1.486161,2.593643,1.000000,-0.960476
31,0.960409,-0.278595,0.963428,0.267967,-1.462496,2.834818,1.000000,0.291436
32,0.862676,-0.505757,0.709641,0.704563,-0.957886,2.165495,-1.000000,0.122267
33,0.808625,-0.588325,0.492665,0.870219,-0.022769,0.564915,1.000000,-1.033695
34,0.845932,-0.533290,0.484577,0.874748,0.675092,-0.470598,-1.000000,-2.117071
35,0.940630,-0.339434,0.687903,0.725803,1.453620,-2.036401,-1.000000,-2.292448
36,1.000000,-0.000491,0.963167,0.268904,1.931421,-3.243013,-1.000000,-0.635351
37,0.927049,0.374939,0.919064,-0.394109,1.804778,-3.310620,-1.000000,0.948474
38,0.775874,0.630887,0.556972,-0.830531,1.119759,-2.345980,-1.000000,0.762348
39,0.682908,0.730504,0.239585,-0.970875,0.230275,-1.132105,-1.000000,-0.508347
40,0.714816,0.699313,0.138817,-0.990318,-0.665248,0.108366,-1.000000,-1.898526
41,0.846139,0.532963,0.282518,-0.959262,-1.423920,1.359149,1.000000,-2.879427
42,0.979644,0.200745,0.669188,-0.743093,-2.124942,3.073891,1.000000,-2.201049
43,0.966783,-0.255598,0.995360,-0.096221,-2.370226,4.127052,1.000000,0.324355
44,0.772076,-0.635531,0.767599,0.640931,-1.813438,3.561883,1.000000,1.463919
45,0.578499,-0.815683,0.286291,0.958143,-0.805173,2.254569,-1.000000,0.272663
46,0.550374,-0.834918,0.024249,0.999706,0.453294,0.418279,-1.000000,-1.991193
47,0.710351,-0.703847,0.125065,0.992149,1.588309,-1.447337,-1.000000,-3.657082
48,0.932870,-0.360213,0.573883,0.818937,2.486201,-3.407276,-1.000000,-2.750328
49,0.983082,0.183163,0.993238,0.116095,2.913758,-4.779708,-1.000000,0.925903
50,0.748405,0.663242,0.697272,-0.716807,2.348559,-4.079227,-1.000000,2.529980
51,0.462117,0.886819,0.105295,-0.994441,1.270646,-2.576747,-1.000000,1.380231
52,0.336622,0.941640,-0.266258,-0.963902,0.094917,-1.191033,-1.000000,-0.599777
53,0.426805,0.904344,-0.362888,-0.931833,-1.056856,0.185858,-1.000000,-2.596248
54,0.685253,0.728305,-0.184964,-0.982745,-2.040190,1.691379,-1.000000,-3.732529
55,0.943766,0.330615,0.306219,-0.951961,-2.681875,3.267389,1.000000,-3.078503
56,0.969462,-0.245243,0.913537,-0.406755,-3.066257,4.965785,1.000000,0.046772
57,0.679582,-0.733599,0.835061,0.550158,-2.521449,4.679433,1.000000,2.113144
58,0.351985,-0.936006,0.199252,0.979948,-1.311611,3.167430,1.000000,1.441532
59,0.226010,-0.974125,-0.285232,0.958458,-0.002991,1.748858,-1.000000,-0.464853
60,0.361508,-0.932369,-0.437578,0.899180,1.395593,-0.129855,-1.000000,-3.002554
61,0.696207,-0.717841,-0.221574,0.975143,2.551022,-2.207183,-1.000000,-4.440868
