step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999542,-0.030273,0.998865,-0.047635,0.004165,0.062429,1.000000,-1.019372
1,0.999206,-0.039851,1.000000,0.000827,-0.096411,0.412223,1.000000,-0.983956
2,0.997810,-0.066149,0.993928,0.110030,-0.157859,0.658520,1.000000,-0.864353
3,0.995145,-0.098416,0.968213,0.250126,-0.154571,0.737077,1.000000,-0.730478
4,0.992380,-0.123216,0.923808,0.382856,-0.085952,0.637008,1.000000,-0.681813
5,0.991536,-0.129829,0.878338,0.478040,0.022703,0.402015,1.000000,-0.757975
6,0.993480,-0.114005,0.852854,0.522149,0.133943,0.103378,1.000000,-0.919443
7,0.996898,-0.078708,0.857516,0.514457,0.213006,-0.186246,-1.000000,-1.263122
8,0.999970,-0.007692,0.915520,0.402272,0.482715,-1.052122,-1.000000,-1.467723
9,0.994448,0.105231,0.990701,0.136061,0.618986,-1.662186,-1.000000,-1.094381
10,0.974786,0.223143,0.976092,-0.217357,0.538329,-1.808181,-1.000000,-0.484475
11,0.953611,0.301042,0.850968,-0.525218,0.242129,-1.464100,0.000000,-0.313568
12,0.954301,0.298847,0.729033,-0.684478,-0.263266,-0.526715,0.000000,-0.731090
13,0.978931,0.204189,0.722894,-0.690959,-0.693270,0.424567,0.000000,-1.205415
14,0.999281,0.037904,0.828300,-0.560285,-0.948893,1.214093,0.000000,-1.360924
15,0.987641,-0.156732,0.954976,-0.296683,-0.959138,1.646033,0.000000,-1.188530
16,0.947222,-0.320579,0.999596,0.028408,-0.686134,1.565023,1.000000,-1.008595
17,0.909197,-0.416366,0.946778,0.321887,-0.314554,1.362248,1.000000,-0.934202
18,0.903300,-0.429009,0.851669,0.524080,0.183946,0.840998,1.000000,-0.953351
19,0.937005,-0.349315,0.792839,0.609431,0.666737,0.190443,1.000000,-0.927234
20,0.982568,-0.185902,0.807303,0.590136,0.996776,-0.407173,-1.000000,-0.943599
21,0.998790,0.049172,0.903267,0.429078,1.313828,-1.410899,-1.000000,-0.858085
22,0.950834,0.309700,0.994923,0.100636,1.280975,-1.913545,-1.000000,-0.606352
23,0.859712,0.510780,0.961907,-0.273378,0.876965,-1.765301,-1.000000,-0.680416
24,0.797141,0.603793,0.839986,-0.542608,0.218128,-1.149135,-1.000000,-1.150642
25,0.814897,0.579606,0.749831,-0.661629,-0.515731,-0.327772,-1.000000,-1.596748
26,0.901191,0.433422,0.763328,-0.646011,-1.153828,0.523299,-1.000000,-1.545521
27,0.984839,0.173468,0.864819,-0.502084,-1.529168,1.183635,0.000000,-0.947327
28,0.988933,-0.148363,0.973897,-0.226988,-1.629430,1.681716,0.000000,-0.237384
29,0.902138,-0.431448,0.995215,0.097705,-1.273559,1.477261,1.000000,-0.135938
30,0.796964,-0.604027,0.935792,0.352552,-0.709128,1.083913,1.000000,-0.765086
31,0.752962,-0.658063,0.870690,0.491833,0.025873,0.431210,-1.000000,-1.746884
32,0.818174,-0.574971,0.895029,0.446009,1.013689,-0.941065,-1.000000,-2.247960
33,0.947058,-0.321062,0.988566,0.150790,1.785515,-2.089793,1.000000,-1.454682
34,0.999129,0.041731,0.968491,-0.249050,1.811281,-1.796569,0.000000,-0.381602
35,0.930146,0.367191,0.853390,-0.521273,1.458398,-1.074909,-1.000000,0.006570
36,0.817508,0.575918,0.771850,-0.635805,0.876080,-0.299121,-1.000000,-0.393267
37,0.755338,0.655336,0.788227,-0.615384,0.118810,0.557530,-1.000000,-1.177975
38,0.789616,0.613601,0.890866,-0.454265,-0.646375,1.328710,-1.000000,-1.712215
39,0.892969,0.450117,0.988847,-0.148935,-1.248003,1.821282,-1.000000,-1.601755
40,0.982958,0.183828,0.976497,0.215532,-1.504991,1.733179,-1.000000,-1.155623
41,0.994356,-0.106097,0.878714,0.477348,-1.341386,0.979347,1.000000,-0.770132
42,0.938366,-0.345645,0.798588,0.601878,-1.073220,0.449727,1.000000,-0.624142
43,0.868731,-0.495285,0.787822,0.615903,-0.549094,-0.286778,-1.000000,-0.968819
44,0.857746,-0.514074,0.893065,0.449927,0.334990,-1.662330,-1.000000,-1.006194
45,0.924557,-0.381043,0.999845,0.017618,1.111152,-2.734886,1.000000,-0.281343
46,0.988910,-0.148514,0.876201,-0.481946,1.242058,-2.338441,0.000000,-0.002174
47,0.995467,0.095106,0.616479,-0.787371,1.152580,-1.617606,0.000000,-0.458460
48,0.956797,0.290756,0.428973,-0.903317,0.809125,-0.556358,0.000000,-1.446807
49,0.918776,0.394779,0.435890,-0.900000,0.273070,0.645872,-1.000000,-2.264698
50,0.918033,0.396504,0.624514,-0.781014,-0.259270,1.577197,-1.000000,-2.336913
51,0.953770,0.300537,0.877227,-0.480075,-0.739879,2.320020,0.000000,-1.481147
52,0.993217,0.116280,0.999618,0.027647,-1.084863,2.833317,-1.000000,-0.136199
53,0.996321,-0.085698,0.859495,0.511143,-0.880601,2.135503,1.000000,0.414243
54,0.970609,-0.240662,0.612106,0.790776,-0.658549,1.557376,-1.000000,-0.141737
55,0.949658,-0.313289,0.465766,0.884908,-0.091006,0.177137,-1.000000,-1.547512
56,0.961436,-0.275028,0.555185,0.831727,0.488515,-1.214207,-1.000000,-2.554663
57,0.991975,-0.126437,0.822053,0.569410,1.008711,-2.512508,-1.000000,-2.077634
58,0.994215,0.107407,0.999940,0.010999,1.263998,-3.289224,-1.000000,-0.129346
59,0.942245,0.334925,0.806375,-0.591405,0.993416,-2.980967,-1.000000,1.202331
60,0.886091,0.463511,0.421480,-0.906838,0.385230,-1.995201,-1.000000,1.010921
61,0.880676,0.473720,0.147111,-0.989120,-0.259672,-0.877529,-1.000000,0.017194
62,0.926292,0.376805,0.081212,-0.996697,-0.783163,0.200528,-1.000000,-1.065664
63,0.981166,0.193165,0.218070,-0.975933,-1.098095,1.157195,0.000000,-2.036763
64,0.998904,-0.046801,0.528721,-0.848796,-1.276393,2.172825,0.000000,-2.597785
65,0.955367,-0.295421,0.874198,-0.485569,-1.207000,2.803166,0.000000,-2.290263
66,0.874996,-0.484130,0.998379,0.056911,-0.783636,2.698084,1.000000,-1.467227
67,0.824041,-0.566530,0.850712,0.525632,-0.142144,2.164246,-1.000000,-0.948090
68,0.862799,-0.505546,0.673674,0.739029,0.848994,0.598018,1.000000,-0.881180
69,0.955439,-0.295190,0.657105,0.753799,1.407947,-0.358134,-1.000000,-0.744385
70,0.999495,0.031786,0.800188,0.599749,1.835258,-1.679130,-1.000000,-0.497127
71,0.920028,0.391854,0.974979,0.222297,1.791165,-2.377187,-1.000000,-0.180552
72,0.755287,0.655395,0.969601,-0.244691,1.258681,-2.206893,-1.000000,-0.512786
73,0.633993,0.773339,0.814016,-0.580842,0.401789,-1.461312,-1.000000,-1.454917
74,0.646050,0.763295,0.684075,-0.729412,-0.560792,-0.492055,-1.000000,-2.319818
75,0.787191,0.616709,0.690009,-0.723801,-1.449040,0.579474,-1.000000,-2.362004
76,0.953048,0.302818,0.829912,-0.557895,-2.053288,1.541160,0.000000,-1.224928
77,0.990977,-0.134035,0.979980,-0.199096,-2.266156,2.225541,1.000000,0.392605
78,0.843176,-0.537637,0.966443,0.256882,-1.965049,2.208556,1.000000,0.973236
79,0.631533,-0.775349,0.807514,0.589849,-1.177345,1.433242,1.000000,0.008533
80,0.518713,-0.854948,0.681112,0.732179,-0.188577,0.464338,1.000000,-1.642116
81,0.572886,-0.819635,0.686258,0.727358,0.829367,-0.541173,1.000000,-2.973510
82,0.764286,-0.644878,0.823335,0.567556,1.735170,-1.552963,-1.000000,-2.990484
83,0.965324,-0.261054,0.989054,0.147553,2.544892,-2.877766,1.000000,-1.010047
84,0.971118,0.238598,0.923839,-0.382782,2.380772,-2.316474,-1.000000,0.815919
85,0.783818,0.620990,0.712461,-0.701712,1.827162,-1.435111,-1.000000,0.947114
86,0.583305,0.812253,0.581470,-0.813568,0.916455,-0.286777,-1.000000,-0.243787
87,0.516228,0.856451,0.623549,-0.781784,-0.119689,0.799489,-1.000000,-1.772855
88,0.620239,0.784413,0.804857,-0.593468,-1.129843,1.805350,-1.000000,-2.675700
89,0.831087,0.556142,0.981865,-0.189581,-1.933274,2.555610,-1.000000,-2.164683
90,0.986809,0.161891,0.946791,0.321849,-2.236649,2.447857,-1.000000,-0.952882
91,0.965791,-0.259323,0.753931,0.656953,-1.920443,1.318108,-1.000000,-0.444596
92,0.840063,-0.542489,0.679076,0.734068,-1.128624,-0.274084,1.000000,-0.417245
93,0.751847,-0.659338,0.785310,0.619103,-0.317123,-1.273487,-1.000000,-0.478692
94,0.781620,-0.623755,0.965731,0.259546,0.763574,-2.721899,1.000000,-0.149045
95,0.895729,-0.444599,0.952385,-0.304898,1.298353,-2.863332,0.000000,0.103775
96,0.985755,-0.168186,0.653705,-0.756749,1.555962,-2.495916,0.000000,-0.145109
97,0.990368,0.138463,0.297700,-0.954660,1.471350,-1.537303,0.000000,-0.976057
98,0.921683,0.387943,0.117219,-0.993106,1.072123,-0.276309,-1.000000,-2.031514
99,0.848570,0.529083,0.175204,-0.984532,0.480264,0.877482,-1.000000,-2.864330
100,0.837121,0.547018,0.454013,-0.890995,-0.281414,2.069672,-1.000000,-2.891589
101,0.902076,0.431577,0.838921,-0.544253,-1.015004,3.110358,-1.000000,-1.441778
102,0.980487,0.196585,0.995493,0.094834,-1.378978,3.412133,-1.000000,0.397832
103,0.997786,-0.066501,0.758701,0.651440,-1.194711,2.590702,-1.000000,0.623100
104,0.965866,-0.259041,0.454771,0.890608,-0.734563,1.265963,-1.000000,-0.575854
