step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999136,0.041557,0.999990,-0.004470,-0.012535,-0.073695,-1.000000,-1.004368
1,0.998886,0.047187,0.998811,-0.048756,0.066197,-0.360497,-1.000000,-0.959940
2,0.997822,0.065963,0.989828,-0.142269,0.114846,-0.559688,-1.000000,-0.860827
3,0.995978,0.089601,0.965553,-0.260208,0.113501,-0.620596,0.000000,-0.828367
4,0.995485,0.094915,0.940237,-0.340521,-0.062734,-0.208611,1.000000,-1.014906
5,0.998626,0.052411,0.951915,-0.306364,-0.353725,0.557477,1.000000,-1.186345
6,0.999208,-0.039789,0.990866,-0.134853,-0.545467,1.161228,1.000000,-1.039730
7,0.988179,-0.153305,0.991544,0.129770,-0.563117,1.426941,1.000000,-0.685391
8,0.968555,-0.248800,0.918199,0.396120,-0.383352,1.282386,-1.000000,-0.664203
9,0.962878,-0.269937,0.848738,0.528813,0.168170,0.198831,-1.000000,-1.151094
10,0.982545,-0.186023,0.883820,0.467828,0.675797,-0.883530,-1.000000,-1.409847
11,0.999895,-0.014460,0.976008,0.217735,1.010944,-1.725336,-1.000000,-1.013428
12,0.980747,0.195281,0.986190,-0.165620,1.041730,-2.026167,-1.000000,-0.347883
13,0.929130,0.369752,0.854314,-0.519757,0.732897,-1.686906,0.000000,-0.285249
14,0.894410,0.447248,0.708228,-0.705984,0.101926,-0.656793,0.000000,-0.964619
15,0.913633,0.406540,0.693377,-0.720575,-0.542345,0.445973,1.000000,-1.743060
16,0.970655,0.240475,0.836488,-0.547985,-1.184018,1.766328,1.000000,-1.719612
17,0.999357,-0.035855,0.992111,-0.125363,-1.536473,2.660295,1.000000,-0.538683
18,0.943578,-0.331149,0.913210,0.407490,-1.395498,2.632633,1.000000,0.430925
19,0.844636,-0.535340,0.641420,0.767190,-0.831013,1.837141,-1.000000,-0.097915
20,0.803723,-0.595003,0.470493,0.882404,0.110650,0.224999,-1.000000,-1.634837
21,0.866133,-0.499813,0.569784,0.821794,1.011568,-1.385079,-1.000000,-2.584128
22,0.970444,-0.241326,0.861112,0.508416,1.739212,-2.872044,-1.000000,-1.611305
23,0.989970,0.141279,0.991201,-0.132368,2.008019,-3.581081,-1.000000,0.598772
24,0.872413,0.488769,0.694706,-0.719294,1.587801,-2.947527,-1.000000,1.338144
25,0.729969,0.683480,0.290897,-0.956754,0.798566,-1.751253,-1.000000,0.374908
26,0.679585,0.733597,0.069672,-0.997570,-0.091322,-0.503451,-1.000000,-1.202327
27,0.752613,0.658464,0.094106,-0.995562,-0.938892,0.750531,1.000000,-2.859371
28,0.904533,0.426405,0.410854,-0.911701,-1.809776,2.544022,1.000000,-3.329101
29,0.999919,0.012712,0.892240,-0.451562,-2.397011,4.139527,1.000000,-0.927480
30,0.892272,-0.451498,0.917053,0.398765,-2.261884,4.331109,1.000000,1.742229
31,0.667854,-0.744293,0.397680,0.917524,-1.380150,3.082475,-1.000000,1.402631
32,0.548190,-0.836354,-0.015246,0.999884,-0.134054,1.187995,-1.000000,-0.829013
33,0.623420,-0.781887,-0.071119,0.997468,1.042672,-0.633309,-1.000000,-3.128158
34,0.833451,-0.552594,0.242707,0.970100,2.042410,-2.550502,-1.000000,-3.902915
35,0.995125,-0.098625,0.813596,0.581431,2.758573,-4.428233,-1.000000,-1.234320
36,0.892614,0.450821,0.939860,-0.341560,2.729560,-4.885225,-1.000000,2.230946
37,0.599461,0.800404,0.361481,-0.932380,1.791071,-3.511711,-1.000000,2.372711
38,0.389282,0.921119,-0.180217,-0.983627,0.626343,-2.025564,-1.000000,0.750481
