step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.995024,0.099633,0.999897,-0.014321,0.069875,0.013510,-1.000000,-0.989883
1,0.993496,0.113871,0.999390,-0.034921,0.069743,-0.213688,-1.000000,-1.012591
2,0.992072,0.125667,0.995401,-0.095793,0.044685,-0.383920,-1.000000,-0.985477
3,0.991534,0.129844,0.983395,-0.181475,-0.006299,-0.465739,-1.000000,-0.906215
4,0.992532,0.121983,0.962239,-0.272206,-0.074343,-0.451397,-1.000000,-0.812716
5,0.994953,0.100346,0.936703,-0.350124,-0.141285,-0.358623,-1.000000,-0.754297
6,0.997735,0.067260,0.914635,-0.404281,-0.185291,-0.222448,-1.000000,-0.762932
7,0.999576,0.029107,0.902025,-0.431683,-0.189311,-0.081105,-1.000000,-0.842056
8,0.999986,-0.005303,0.900325,-0.435218,-0.147674,0.036535,-1.000000,-0.969621
9,0.999626,-0.027356,0.907176,-0.420751,-0.068013,0.117460,-1.000000,-1.106702
10,0.999515,-0.031148,0.918845,-0.394618,0.031327,0.164037,-1.000000,-1.209631
11,0.999886,-0.015078,0.932260,-0.361789,0.126744,0.188156,-1.000000,-1.246017
12,0.999842,0.017766,0.945721,-0.324981,0.195824,0.203132,-1.000000,-1.209804
13,0.998175,0.060382,0.958534,-0.284980,0.223125,0.216804,-1.000000,-1.125879
14,0.994613,0.103662,0.970289,-0.241947,0.203805,0.228306,-1.000000,-1.038239
15,0.990328,0.138747,0.980395,-0.197043,0.144155,0.229157,-1.000000,-0.986669
16,0.987262,0.159104,0.988133,-0.153598,0.059171,0.207374,-1.000000,-0.985805
17,0.986832,0.161747,0.993092,-0.117341,-0.031652,0.152547,-1.000000,-1.018683
18,0.989063,0.147493,0.995422,-0.095573,-0.108999,0.060438,-1.000000,-1.047030
19,0.992715,0.120489,0.995432,-0.095469,-0.158061,-0.063420,-1.000000,-1.031920
20,0.996200,0.087098,0.992551,-0.121827,-0.171860,-0.202030,-1.000000,-0.955785
21,0.998526,0.054267,0.984608,-0.174775,-0.152520,-0.328882,-1.000000,-0.836552
22,0.999613,0.027807,0.968680,-0.248311,-0.109465,-0.414672,-1.000000,-0.724501
23,0.999937,0.011265,0.943670,-0.330889,-0.055167,-0.436705,-1.000000,-0.678400
24,0.999984,0.005723,0.912808,-0.408389,-0.001101,-0.385787,-1.000000,-0.733209
25,0.999948,0.010202,0.883759,-0.467943,0.043788,-0.266828,-1.000000,-0.880929
26,0.999754,0.022161,0.865901,-0.500216,0.072796,-0.095126,-1.000000,-1.074298
27,0.999279,0.037955,0.866346,-0.499445,0.081877,0.106571,-1.000000,-1.245766
28,0.998564,0.053568,0.886450,-0.462825,0.071734,0.308120,-1.000000,-1.332605
29,0.997833,0.065791,0.920201,-0.391446,0.049787,0.471953,-1.000000,-1.305088
30,0.997295,0.073506,0.956040,-0.293236,0.028850,0.558279,-1.000000,-1.188274
31,0.996938,0.078202,0.982733,-0.185029,0.020925,0.538323,-1.000000,-1.053966
32,0.996549,0.083006,0.995980,-0.089579,0.029566,0.409504,-1.000000,-0.973751
33,0.995883,0.090649,0.999613,-0.027823,0.047588,0.199729,-1.000000,-0.968786
34,0.994813,0.101720,0.999927,-0.012065,0.061819,-0.042954,-1.000000,-1.001839
35,0.993465,0.114138,0.999047,-0.043647,0.059530,-0.265495,-1.000000,-1.013000
36,0.992317,0.123719,0.993532,-0.113548,0.032706,-0.422043,-1.000000,-0.966153
37,0.992102,0.125436,0.978845,-0.204603,-0.018825,-0.484181,-1.000000,-0.873305
38,0.993340,0.115220,0.955090,-0.296316,-0.084982,-0.448964,-1.000000,-0.782244
39,0.995767,0.091912,0.928459,-0.371436,-0.146744,-0.338986,-1.000000,-0.742092
40,0.998289,0.058476,0.907323,-0.420435,-0.182796,-0.192000,-1.000000,-0.776663
41,0.999765,0.021689,0.897177,-0.441670,-0.178091,-0.046137,-1.000000,-0.878846
42,0.999953,-0.009738,0.898559,-0.438853,-0.129540,0.071643,-1.000000,-1.017955
43,0.999614,-0.027783,0.908347,-0.418218,-0.046804,0.150409,-1.000000,-1.150791
44,0.999624,-0.027415,0.922382,-0.386279,0.051004,0.193549,-1.000000,-1.235211
45,0.999969,-0.007908,0.937405,-0.348241,0.140881,0.212627,-1.000000,-1.246146
46,0.999636,0.026989,0.951623,-0.307267,0.202007,0.219940,-1.000000,-1.188136
47,0.997549,0.069974,0.964305,-0.264793,0.220895,0.222713,-1.000000,-1.095039
