step,position,velocity,action,reward
0,-0.421467,0.000000,0,-1.015740
1,-0.423221,-0.001754,0,-1.030578
2,-0.426717,-0.003496,0,-1.043635
3,-0.431929,-0.005212,0,-1.054077
4,-0.438820,-0.006891,0,-1.061141
5,-0.447340,-0.008520,0,-1.064157
6,-0.457427,-0.010087,0,-1.062583
7,-0.469007,-0.011580,0,-1.056023
8,-0.481994,-0.012988,0,-1.044258
9,-0.496293,-0.014299,0,-1.027266
10,-0.511796,-0.015503,0,-1.005236
11,-0.528388,-0.016592,0,-0.978572
12,-0.545944,-0.017556,0,-0.947888
13,-0.564332,-0.018388,0,-0.913990
14,-0.583416,-0.019084,0,-0.877839
15,-0.603053,-0.019637,0,-0.840515
16,-0.623100,-0.020047,0,-0.803164
17,-0.643412,-0.020312,0,-0.766939
18,-0.663845,-0.020433,0,-0.732946
19,-0.684256,-0.020411,0,-0.702193
20,-0.704509,-0.020253,0,-0.675547
21,-0.724471,-0.019961,0,-0.653699
22,-0.744015,-0.019544,0,-0.637152
23,-0.763024,-0.019009,0,-0.626206
24,-0.781388,-0.018364,0,-0.620977
25,-0.799006,-0.017618,0,-0.621403
26,-0.815785,-0.016779,0,-0.627277
27,-0.831643,-0.015858,0,-0.638276
28,-0.846505,-0.014863,0,-0.653987
29,-0.860308,-0.013802,0,-0.673942
30,-0.872993,-0.012685,0,-0.697647
31,-0.884511,-0.011519,0,-0.724599
32,-0.894822,-0.010311,0,-0.754310
33,-0.903889,-0.009067,0,-0.786319
34,-0.911684,-0.007795,0,-0.820195
35,-0.918182,-0.006498,0,-0.855550
36,-0.923366,-0.005183,0,-0.892028
37,-0.927219,-0.003854,0,-0.929309
38,-0.929734,-0.002514,0,-0.967098
39,-0.930901,-0.001168,0,-1.005119
40,-0.930720,0.000182,2,-1.099321
41,-0.927189,0.003531,2,-1.192131
42,-0.920319,0.006870,2,-1.282077
43,-0.910128,0.010191,2,-1.367398
44,-0.896645,0.013483,2,-1.445944
45,-0.879913,0.016732,2,-1.515112
46,-0.859989,0.019924,2,-1.571840
47,-0.836949,0.023040,2,-1.612690
48,-0.810890,0.026059,2,-1.634018
49,-0.781933,0.028957,2,-1.632258
50,-0.750227,0.031706,2,-1.604295
51,-0.715950,0.034278,2,-1.547910
52,-0.679308,0.036642,2,-1.462239
53,-0.640541,0.038767,2,-1.348170
54,-0.599915,0.040626,2,-1.208594
55,-0.557721,0.042194,2,-1.048433
56,-0.514271,0.043449,2,-0.874396
57,-0.469892,0.044379,2,-0.694466
58,-0.424914,0.044978,2,-0.517182
59,-0.379665,0.045249,2,-0.350826
60,-0.334462,0.045203,2,-0.202646
61,-0.289603,0.044859,2,-0.078237
62,-0.245358,0.044245,2,0.018829
63,-0.201966,0.043392,2,0.087087
64,-0.159629,0.042337,2,0.127021
65,-0.118511,0.041118,2,0.140712
66,-0.078736,0.039775,2,0.131378
67,-0.040392,0.038344,2,0.102908
68,-0.003530,0.036862,2,0.059420
69,0.031832,0.035362,2,0.004925
70,0.065706,0.033874,2,-0.056929
71,0.098128,0.032422,2,-0.123001
72,0.129158,0.031030,2,-0.190729
73,0.158873,0.029715,2,-0.258132
74,0.187367,0.028494,2,-0.323772
75,0.214745,0.027378,2,-0.386699
76,0.241125,0.026380,2,-0.446376
77,0.266631,0.025506,2,-0.502614
78,0.291394,0.024764,2,-0.555504
79,0.315554,0.024160,2,-0.605369
80,0.339252,0.023699,2,-0.652721
81,0.362638,0.023385,2,-0.698231
82,0.385862,0.023225,2,-0.742711
83,0.409083,0.023221,2,-0.787104
84,0.432461,0.023379,2,-0.832484
85,0.456165,0.023704,2,-0.880057
86,0.480366,0.024201,2,-0.931167
