step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999935,0.011368,0.999089,-0.042672,0.001404,0.003019,1.000000,-1.005289
1,0.999993,-0.003785,0.999997,-0.002370,-0.148394,0.390440,1.000000,-0.971359
2,0.999007,-0.044546,0.994369,0.105975,-0.247392,0.669352,-1.000000,-0.939074
3,0.997512,-0.070493,0.983012,0.183541,-0.005563,0.098795,-1.000000,-1.031261
4,0.998922,-0.046428,0.989615,0.143742,0.240368,-0.491496,-1.000000,-1.054821
5,0.999788,0.020585,0.999997,-0.002549,0.411627,-0.940457,1.000000,-0.950275
6,0.996602,0.082365,0.989519,-0.144401,0.190590,-0.449984,-1.000000,-0.907004
7,0.992937,0.118639,0.970823,-0.239797,0.163584,-0.500212,-1.000000,-0.859071
8,0.989660,0.143433,0.944063,-0.329766,0.078831,-0.419624,-1.000000,-0.853656
9,0.989039,0.147652,0.919693,-0.392637,-0.038617,-0.243760,1.000000,-1.041071
10,0.994689,0.102925,0.934320,-0.356435,-0.402051,0.621908,1.000000,-1.245657
11,0.999986,-0.005313,0.986206,-0.165522,-0.655583,1.312522,1.000000,-1.041227
12,0.989482,-0.144658,0.991011,0.133782,-0.703707,1.615097,-1.000000,-0.717338
13,0.970274,-0.242008,0.928818,0.370536,-0.264147,0.788271,1.000000,-0.753180
14,0.963515,-0.267655,0.875637,0.482970,0.006650,0.434690,-1.000000,-1.048214
15,0.976705,-0.214588,0.885521,0.464599,0.528352,-0.633287,-1.000000,-1.376674
16,0.997656,-0.068431,0.965836,0.259154,0.916158,-1.525113,-1.000000,-1.116652
17,0.991298,0.131639,0.995453,-0.095256,1.035467,-1.952003,1.000000,-0.594994
18,0.956320,0.292323,0.917914,-0.396779,0.571149,-1.102304,-1.000000,-0.585644
19,0.930412,0.366516,0.834227,-0.551421,0.196857,-0.625029,1.000000,-1.033433
20,0.940324,0.340280,0.833357,-0.552736,-0.471037,0.605724,1.000000,-1.570362
21,0.981240,0.192790,0.939314,-0.343060,-1.029123,1.701969,1.000000,-1.297602
22,0.998985,-0.045054,0.998041,0.062563,-1.298629,2.311022,1.000000,-0.328963
23,0.956492,-0.291758,0.868276,0.496081,-1.144469,2.130274,-1.000000,-0.025489
24,0.897347,-0.441326,0.686498,0.727131,-0.439421,0.784231,-1.000000,-0.944874
25,0.893062,-0.449934,0.676906,0.736069,0.344217,-0.653495,-1.000000,-1.923315
26,0.948268,-0.317470,0.848995,0.528401,1.068677,-2.020053,-1.000000,-1.772653
27,0.998400,-0.056538,0.998868,0.047569,1.527570,-2.943795,-1.000000,-0.262512
28,0.968614,0.248571,0.853068,-0.521800,1.460487,-2.847510,-1.000000,0.880790
