step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999998,0.001932,0.999780,0.020975,0.029813,-0.066699,-1.000000,-1.000197
1,0.999780,0.020976,0.999609,-0.027974,0.155048,-0.411052,-1.000000,-0.955857
2,0.998180,0.060298,0.990806,-0.135291,0.226887,-0.641015,-1.000000,-0.852511
3,0.994360,0.106053,0.963132,-0.269029,0.218576,-0.695037,-1.000000,-0.759195
4,0.989877,0.141931,0.920493,-0.390759,0.132253,-0.569527,-1.000000,-0.755945
5,0.987885,0.155190,0.881676,-0.471855,-0.002574,-0.314910,1.000000,-1.031310
6,0.993292,0.115633,0.896801,-0.442434,-0.387795,0.635542,1.000000,-1.359933
7,0.999973,0.007403,0.969469,-0.245213,-0.671573,1.424223,1.000000,-1.176894
8,0.990398,-0.138248,0.996447,0.084222,-0.747771,1.812834,1.000000,-0.600987
9,0.962859,-0.270004,0.904766,0.425909,-0.559253,1.660106,1.000000,-0.224244
10,0.939576,-0.342341,0.751359,0.659894,-0.181633,1.101196,-1.000000,-0.610896
11,0.949301,-0.314367,0.691034,0.722822,0.467758,-0.229076,-1.000000,-1.472659
12,0.985594,-0.169128,0.805611,0.592445,1.002543,-1.478868,-1.000000,-1.722207
13,0.997859,0.065406,0.971693,0.236247,1.298144,-2.385884,-1.000000,-0.953050
14,0.948760,0.315999,0.964324,-0.264727,1.188804,-2.534866,-1.000000,-0.020362
15,0.871091,0.491121,0.750332,-0.661061,0.681956,-1.918029,-1.000000,0.055590
16,0.835099,0.550099,0.529220,-0.848485,-0.001610,-0.963843,1.000000,-0.881982
17,0.880856,0.473384,0.501240,-0.865308,-0.870835,0.632651,1.000000,-2.064580
18,0.969814,0.243847,0.721612,-0.692298,-1.556748,2.146933,1.000000,-2.041860
19,0.994273,-0.106872,0.976835,-0.213993,-1.898421,3.207492,1.000000,-0.478624
20,0.891072,-0.453862,0.905836,0.423629,-1.638113,3.121534,1.000000,0.736930
21,0.746171,-0.665754,0.564131,0.825685,-0.886534,2.141237,-1.000000,0.080577
22,0.700103,-0.714041,0.337999,0.941146,0.216808,0.408541,-1.000000,-1.726271
23,0.797981,-0.602683,0.422510,0.906358,1.244714,-1.326895,-1.000000,-2.974639
24,0.952198,-0.305481,0.767513,0.641033,2.071651,-3.024710,-1.000000,-2.024621
25,0.988697,0.149924,0.999584,-0.028848,2.418651,-3.994627,-1.000000,0.724428
26,0.826036,0.563618,0.707858,-0.706355,1.949198,-3.343454,-1.000000,1.762564
27,0.620604,0.784124,0.244364,-0.969684,1.039845,-2.028553,-1.000000,0.676834
28,0.534194,0.845362,-0.026818,-0.999640,0.013437,-0.714613,-1.000000,-1.143504
29,0.615132,0.788424,-0.038520,-0.999258,-0.988064,0.605884,1.000000,-3.119023
30,0.822413,0.568891,0.268420,-0.963302,-2.007802,2.518034,1.000000,-3.892474
31,0.992482,0.122395,0.824973,-0.565172,-2.750400,4.392092,1.000000,-1.189639
32,0.902930,-0.429787,0.935867,0.352353,-2.742722,4.839272,1.000000,2.282837
33,0.613942,-0.789351,0.359089,0.933303,-1.829978,3.468898,1.000000,2.396866
34,0.396890,-0.917866,-0.174494,0.984658,-0.685534,1.984937,1.000000,0.724709
35,0.378847,-0.925459,-0.420816,0.907146,0.484747,0.607555,-1.000000,-1.711726
36,0.572651,-0.819799,-0.361359,0.932427,1.694220,-1.275803,-1.000000,-4.107394
37,0.866516,-0.499149,0.089069,0.996025,2.640014,-3.348223,-1.000000,-4.396999
38,0.997267,0.073876,0.827078,0.562087,3.250778,-5.398359,-1.000000,-0.607249
39,0.756708,0.653753,0.859411,-0.511285,2.923194,-5.465054,-1.000000,3.007750
40,0.380617,0.924733,0.106090,-0.994357,1.701442,-3.767234,-1.000000,2.778731
41,0.181722,0.983350,-0.472327,-0.881423,0.374399,-2.256127,-1.000000,1.206493
42,0.236231,0.971697,-0.718784,-0.695233,-0.918165,-0.839432,-1.000000,-0.798436
43,0.514428,0.857534,-0.732193,-0.681097,-2.060329,0.660845,1.000000,-2.760103
44,0.867228,0.497912,-0.471129,-0.882064,-2.943157,2.661437,1.000000,-3.323979
45,0.994194,-0.107605,0.241861,-0.970311,-3.271971,4.667067,1.000000,-2.378565
46,0.723780,-0.690030,0.972818,-0.231570,-3.152292,5.984722,1.000000,-0.259018
47,0.273939,-0.961747,0.628833,0.777541,-2.017586,4.958807,1.000000,0.815073
48,0.028528,-0.999593,-0.150228,0.988651,-0.454805,3.375620,1.000000,0.999084
49,0.095633,-0.995417,-0.625366,0.780332,1.112096,1.856217,1.000000,0.413423
50,0.444166,-0.895945,-0.771682,0.636009,2.479564,0.178397,-1.000000,-1.069308
51,0.875674,-0.482903,-0.646339,0.763050,3.464742,-1.956638,-1.000000,-0.767452
52,0.976785,0.214221,-0.111575,0.993756,3.601198,-3.890541,-1.000000,0.206683
53,0.621943,0.783062,0.725504,0.688218,3.176642,-5.185023,-1.000000,-0.768825
54,0.116270,0.993218,0.958420,-0.285360,2.265550,-5.024955,-1.000000,-2.220972
55,-0.198034,0.980195,0.380254,-0.924882,0.845979,-3.844803,-1.000000,-2.580439
56,-0.207749,0.978182,-0.250821,-0.968033,-0.770748,-2.556327,-1.000000,-1.741209
57,0.111627,0.993750,-0.568896,-0.822409,-2.420102,-0.874065,-1.000000,-1.661024
58,0.671449,0.741051,-0.540948,-0.841056,-3.721634,1.265460,1.000000,-1.358922
59,0.999861,0.016685,-0.049145,-0.998792,-4.295301,3.926592,1.000000,0.698135
60,0.674121,-0.738621,0.816193,-0.577779,-4.083094,5.871608,1.000000,1.526811
61,0.008950,-0.999960,0.849018,0.528364,-3.090262,5.465306,1.000000,0.359088
62,-0.454089,-0.890956,0.058093,0.998311,-1.718014,4.156519,1.000000,-0.595887
63,-0.631426,-0.775436,-0.630234,0.776405,-0.413106,3.284401,1.000000,0.488640
64,-0.599591,-0.800307,-0.950113,0.311906,0.791347,2.400510,1.000000,1.708044
65,-0.367300,-0.930102,-0.998522,-0.054352,1.868548,1.280617,-1.000000,-0.051751
66,0.119537,-0.992830,-0.988941,-0.148306,3.104424,-0.329805,-1.000000,-2.907279
67,0.758611,-0.651544,-0.997805,0.066215,4.240450,-1.777621,-1.000000,-1.014686
68,0.982654,0.185446,-0.855047,0.518550,4.520611,-2.965995,-1.000000,4.008668
69,0.524501,0.851410,-0.340346,0.940300,3.674299,-3.702988,-1.000000,4.577285
