step,position,velocity,action,reward
0,-0.588174,0.000000,2,-1.008458
1,-0.586693,0.001481,2,-1.016276
2,-0.583741,0.002952,2,-1.022831
3,-0.579341,0.004400,2,-1.027541
4,-0.573525,0.005816,2,-1.029882
5,-0.566335,0.007189,2,-1.029404
6,-0.557826,0.008509,2,-1.025756
7,-0.548061,0.009765,2,-1.018699
8,-0.537112,0.010949,2,-1.008120
9,-0.525062,0.012050,2,-0.994044
10,-0.512001,0.013061,2,-0.976641
11,-0.498027,0.013974,2,-0.956221
12,-0.483245,0.014782,2,-0.933231
13,-0.467764,0.015480,2,-0.908239
14,-0.451700,0.016064,2,-0.881910
15,-0.435172,0.016529,2,-0.854982
16,-0.418299,0.016873,2,-0.828228
17,-0.401202,0.017096,2,-0.802431
18,-0.384003,0.017199,2,-0.778341
19,-0.366821,0.017182,2,-0.756648
20,-0.349771,0.017049,2,-0.737956
21,-0.332967,0.016804,2,-0.722760
22,-0.316517,0.016451,2,-0.711436
23,-0.300521,0.015996,1,-0.723880
24,-0.286076,0.014445,1,-0.743219
25,-0.273265,0.012810,1,-0.768665
26,-0.262161,0.011104,1,-0.799361
27,-0.252822,0.009339,1,-0.834416
28,-0.245298,0.007524,1,-0.872933
29,-0.239628,0.005671,1,-0.914024
30,-0.235838,0.003789,1,-0.956816
31,-0.233949,0.001890,1,-1.000449
32,-0.233968,-0.000020,1,-1.044074
33,-0.235897,-0.001929,0,-1.109380
34,-0.240725,-0.004828,0,-1.171650
35,-0.248430,-0.007704,0,-1.228976
36,-0.258971,-0.010541,0,-1.279360
37,-0.272295,-0.013324,0,-1.320724
38,-0.288331,-0.016035,0,-1.350946
39,-0.306988,-0.018657,0,-1.367954
40,-0.328157,-0.021170,0,-1.369847
41,-0.351710,-0.023553,0,-1.355062
42,-0.377496,-0.025786,0,-1.322562
43,-0.405343,-0.027847,0,-1.272022
44,-0.435058,-0.029715,0,-1.203993
45,-0.466429,-0.031371,0,-1.119999
46,-0.499227,-0.032798,0,-1.022562
47,-0.533208,-0.033981,0,-0.915104
48,-0.568117,-0.034909,0,-0.801762
49,-0.603692,-0.035576,0,-0.687092
50,-0.639673,-0.035981,0,-0.575733
51,-0.675801,-0.036128,0,-0.472044
52,-0.711827,-0.036026,0,-0.379780
53,-0.747514,-0.035688,0,-0.301849
54,-0.782646,-0.035132,0,-0.240164
55,-0.817025,-0.034379,0,-0.195607
56,-0.850476,-0.033451,0,-0.168099
57,-0.882850,-0.032374,0,-0.156740
58,-0.914022,-0.031172,0,-0.160002
59,-0.943891,-0.029869,0,-0.175937
60,-0.972379,-0.028488,0,-0.202379
61,-0.999430,-0.027051,0,-0.237119
62,-1.025006,-0.025576,0,-0.278036
63,-1.049088,-0.024082,0,-0.323202
64,-1.071670,-0.022582,0,-0.370934
65,-1.092758,-0.021089,0,-0.419823
66,-1.112370,-0.019612,0,-0.468739
67,-1.130530,-0.018160,0,-0.516813
68,-1.147267,-0.016737,0,-0.563412
69,-1.162616,-0.015349,2,-0.663708
70,-1.174614,-0.011997,2,-0.759743
71,-1.183292,-0.008678,2,-0.852297
72,-1.188675,-0.005383,2,-0.942530
73,-1.190780,-0.002105,2,-1.031822
74,-1.189614,0.001166,2,-1.121637
75,-1.185172,0.004442,2,-1.213394
76,-1.177442,0.007731,2,-1.308330
77,-1.166399,0.011042,2,-1.407354
78,-1.152015,0.014384,2,-1.510864
79,-1.134254,0.017761,2,-1.618551
80,-1.113077,0.021177,2,-1.729153
81,-1.088450,0.024628,2,-1.840211
82,-1.060341,0.028109,2,-1.947821
83,-1.028734,0.031607,2,-2.046467
84,-0.993631,0.035103,2,-2.128969
85,-0.955060,0.038571,2,-2.186668
86,-0.913084,0.041976,2,-2.209920
87,-0.867808,0.045276,2,-2.188977
88,-0.819385,0.048423,2,-2.115244
89,-0.768023,0.051361,2,-1.982820
90,-0.713989,0.054035,2,-1.790068
91,-0.657602,0.056386,2,-1.540884
92,-0.599238,0.058364,2,-1.245247
93,-0.539311,0.059927,2,-0.918774
94,-0.478266,0.061045,2,-0.581177
95,-0.416561,0.061706,2,-0.253867
96,-0.354644,0.061917,2,0.042827
97,-0.292941,0.061703,1,0.269193
98,-0.232833,0.060108,1,0.427918
99,-0.174640,0.058193,1,0.519062
100,-0.118611,0.056029,1,0.548236
101,-0.064926,0.053685,1,0.524801
102,-0.013693,0.051233,1,0.459991
103,0.035042,0.048735,2,0.394391
104,0.082290,0.047249,2,0.305800
105,0.128115,0.045824,2,0.200744
106,0.172621,0.044507,2,0.084621
107,0.215956,0.043335,2,-0.038494
108,0.258297,0.042341,2,-0.165876
109,0.299852,0.041555,2,-0.296079
110,0.340852,0.041000,2,-0.428786
111,0.381549,0.040697,2,-0.564649
112,0.422212,0.040664,2,-0.705096
113,0.463127,0.040915,2,-0.852147
