step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999569,0.029350,0.996376,0.085057,-0.035099,-0.026912,-1.000000,-1.037247
1,0.999427,0.033835,0.999223,0.039420,0.077527,-0.421575,-1.000000,-1.013982
2,0.998316,0.058012,0.997062,-0.076593,0.155642,-0.715045,-1.000000,-0.874913
3,0.995815,0.091397,0.972668,-0.232201,0.166889,-0.828549,-1.000000,-0.697544
4,0.992835,0.119492,0.923263,-0.384168,0.105193,-0.740369,-1.000000,-0.612635
5,0.991526,0.129910,0.867965,-0.496626,-0.004750,-0.493938,0.000000,-0.786862
6,0.994494,0.104794,0.850388,-0.526156,-0.242409,0.149592,0.000000,-1.142749
7,0.999296,0.037525,0.894144,-0.447780,-0.417159,0.726533,0.000000,-1.347337
8,0.998533,-0.054148,0.962008,-0.273020,-0.477460,1.108642,0.000000,-1.284118
9,0.989768,-0.142688,0.999138,-0.041517,-0.387141,1.186906,0.000000,-1.071906
10,0.980216,-0.197929,0.984532,0.175207,-0.155011,0.943145,-1.000000,-0.976206
11,0.982544,-0.186030,0.959124,0.282987,0.275697,0.150370,-1.000000,-1.077037
12,0.995656,-0.093106,0.971936,0.235244,0.642428,-0.622895,-1.000000,-1.068240
13,0.998315,0.058029,0.998569,0.053484,0.834369,-1.161531,-1.000000,-0.826960
14,0.975085,0.221833,0.980155,-0.198233,0.780075,-1.297581,-1.000000,-0.597255
15,0.938005,0.346622,0.905818,-0.423668,0.490772,-1.025753,-1.000000,-0.659260
16,0.916986,0.398920,0.829561,-0.558416,0.059900,-0.497401,-1.000000,-0.974121
17,0.930009,0.367537,0.807658,-0.589651,-0.393379,0.117042,-1.000000,-1.268029
18,0.966622,0.256206,0.852621,-0.522530,-0.755169,0.667138,-1.000000,-1.292813
19,0.996196,0.087144,0.929038,-0.369985,-0.924898,0.990251,0.000000,-1.089745
20,0.994336,-0.106282,0.989526,-0.144353,-0.966519,1.280322,0.000000,-0.822555
21,0.961029,-0.276446,0.994826,0.101591,-0.727147,1.115143,0.000000,-0.768087
22,0.927596,-0.373586,0.961923,0.273321,-0.276627,0.594559,-1.000000,-1.065928
23,0.931506,-0.363726,0.956612,0.291364,0.380327,-0.406833,-1.000000,-1.368597
24,0.972023,-0.234885,0.992540,0.121920,0.940547,-1.281744,-1.000000,-1.141313
25,0.999899,-0.014240,0.982423,-0.186670,1.231879,-1.723680,-1.000000,-0.511856
26,0.973603,0.228250,0.865778,-0.500428,1.154311,-1.543275,-1.000000,-0.200870
27,0.910448,0.413624,0.715500,-0.698613,0.767640,-0.899008,-1.000000,-0.551366
28,0.865051,0.501684,0.644063,-0.764972,0.206170,-0.062132,-1.000000,-1.267284
29,0.874778,0.484524,0.698900,-0.715220,-0.399859,0.794690,-1.000000,-1.811819
30,0.931851,0.362841,0.846634,-0.532176,-0.918397,1.524372,-1.000000,-1.725140
31,0.988066,0.154031,0.977521,-0.210836,-1.195832,1.874912,0.000000,-1.055527
32,0.995471,-0.095068,0.983995,0.178196,-1.237331,1.924509,-1.000000,-0.471821
33,0.954828,-0.297161,0.887398,0.461004,-0.781649,1.003009,-1.000000,-0.698242
34,0.923071,-0.384631,0.845647,0.533743,-0.131753,-0.180990,-1.000000,-1.281991
35,0.938660,-0.344843,0.918334,0.395807,0.550205,-1.357585,-1.000000,-1.353181
36,0.982989,-0.183665,0.999217,0.039554,1.079184,-2.230960,-1.000000,-0.540103
37,0.998514,0.054505,0.906279,-0.422680,1.244419,-2.394556,0.000000,0.180309
38,0.962543,0.271129,0.669624,-0.742700,0.911138,-1.538395,-1.000000,-0.040141
39,0.914288,0.405064,0.485746,-0.874100,0.489375,-0.697936,-1.000000,-0.802055
40,0.894417,0.447235,0.444595,-0.895732,-0.030958,0.238116,0.000000,-1.851837
41,0.923513,0.383568,0.589653,-0.807657,-0.661392,1.451286,-1.000000,-2.368839
42,0.976232,0.216728,0.841374,-0.540453,-1.055051,2.181739,-1.000000,-1.788787
43,0.999971,-0.007638,0.994478,-0.104942,-1.142767,2.355145,-1.000000,-0.785452
44,0.977783,-0.209619,0.950097,0.311953,-0.836078,1.758571,-1.000000,-0.464828
45,0.947622,-0.319395,0.843836,0.536602,-0.279388,0.689999,-1.000000,-0.956817
46,0.949649,-0.313316,0.833571,0.552413,0.341320,-0.501496,-1.000000,-1.510390
47,0.981294,-0.192514,0.931443,0.363887,0.882265,-1.586419,-1.000000,-1.344709
48,0.999843,0.017715,0.999783,-0.020853,1.176160,-2.242763,-1.000000,-0.443579
49,0.969007,0.247035,0.890278,-0.455417,1.078502,-2.154809,-1.000000,0.189996
50,0.910249,0.414062,0.665726,-0.746196,0.656789,-1.476001,-1.000000,-0.060378
51,0.876303,0.481761,0.499270,-0.866447,0.089966,-0.563132,0.000000,-1.024948
52,0.899587,0.436741,0.509499,-0.860471,-0.586413,0.677412,0.000000,-2.030080
53,0.962230,0.272238,0.709438,-0.704768,-1.147089,1.834073,-1.000000,-2.070888
54,0.999744,0.022638,0.936376,-0.350998,-1.324913,2.300639,0.000000,-1.206521
55,0.971544,-0.236857,0.992787,0.119890,-1.220512,2.349745,0.000000,-0.369726
56,0.905574,-0.424189,0.863360,0.504588,-0.719682,1.646348,-1.000000,-0.504448
