step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999999,0.001715,0.999427,-0.033838,0.067170,-0.024675,-1.000000,-0.992792
1,0.999636,0.026985,0.997634,-0.068752,0.179153,-0.314624,-1.000000,-0.953415
2,0.997578,0.069558,0.988318,-0.152407,0.235653,-0.505867,-1.000000,-0.886777
3,0.993276,0.115774,0.966122,-0.258084,0.215782,-0.548858,-1.000000,-0.835901
4,0.988619,0.150438,0.935067,-0.354471,0.124197,-0.442623,-1.000000,-0.846878
5,0.986792,0.161992,0.908613,-0.417638,-0.011030,-0.230365,-1.000000,-0.919731
6,0.989311,0.145820,0.899679,-0.436551,-0.149579,0.021627,0.000000,-1.084813
7,0.995711,0.092523,0.924500,-0.381182,-0.375101,0.568575,-1.000000,-1.165521
8,0.999867,0.016306,0.963990,-0.265939,-0.369524,0.618564,-1.000000,-1.099786
9,0.998871,-0.047500,0.987711,-0.156290,-0.252404,0.474695,-1.000000,-1.046511
10,0.996865,-0.079121,0.996012,-0.089223,-0.056130,0.184934,-1.000000,-1.029886
11,0.997654,-0.068458,0.996272,-0.086265,0.160699,-0.153580,-1.000000,-1.006496
12,0.999839,-0.017931,0.989272,-0.146083,0.332684,-0.429925,-1.000000,-0.939857
13,0.998320,0.057933,0.969406,-0.245463,0.407626,-0.554393,-1.000000,-0.865319
14,0.990627,0.136594,0.937465,-0.348081,0.363992,-0.491215,-1.000000,-0.859143
15,0.980751,0.195264,0.907432,-0.420199,0.217448,-0.269962,-1.000000,-0.950132
16,0.975909,0.218180,0.897070,-0.441888,0.011846,0.035894,-1.000000,-1.083057
17,0.979849,0.199740,0.913276,-0.407341,-0.195616,0.337129,-1.000000,-1.165311
18,0.989438,0.144954,0.946316,-0.323244,-0.347092,0.544349,-1.000000,-1.146456
19,0.997612,0.069074,0.977373,-0.211525,-0.397420,0.584771,-1.000000,-1.062428
20,0.999985,-0.005459,0.994124,-0.108247,-0.330096,0.432308,-1.000000,-0.992002
21,0.998416,-0.056257,0.998717,-0.050631,-0.166271,0.128163,-1.000000,-0.964817
22,0.997631,-0.068792,0.998127,-0.061174,0.042601,-0.233370,-1.000000,-0.937016
23,0.999179,-0.040507,0.990183,-0.139780,0.232123,-0.538242,-1.000000,-0.865477
24,0.999824,0.018767,0.964849,-0.262807,0.344590,-0.687364,-1.000000,-0.784389
25,0.995959,0.089808,0.920554,-0.390615,0.348876,-0.633267,-1.000000,-0.781552
26,0.988578,0.150713,0.874277,-0.485427,0.250262,-0.397816,-1.000000,-0.900560
27,0.982879,0.184250,0.851019,-0.525135,0.082534,-0.051704,-1.000000,-1.089557
28,0.983332,0.181820,0.864842,-0.502044,-0.106183,0.316558,0.000000,-1.311428
29,0.991266,0.131875,0.921865,-0.387511,-0.387607,0.939520,-1.000000,-1.312748
30,0.998819,0.048581,0.980169,-0.198164,-0.425970,0.998601,-1.000000,-1.110561
31,0.999598,-0.028341,0.999834,-0.018225,-0.321839,0.769963,-1.000000,-0.986331
32,0.997359,-0.072625,0.995652,0.093154,-0.109486,0.319790,-1.000000,-0.998479
33,0.997584,-0.069466,0.994612,0.103668,0.140452,-0.214750,-1.000000,-1.027925
34,0.999814,-0.019269,0.999929,0.011948,0.348828,-0.680398,-1.000000,-0.940506
35,0.998047,0.062462,0.988121,-0.153675,0.446609,-0.939444,-1.000000,-0.760245
36,0.988857,0.148867,0.941197,-0.337858,0.399067,-0.918250,-1.000000,-0.653736
37,0.977305,0.211839,0.875394,-0.483410,0.224958,-0.647776,-1.000000,-0.735824
38,0.972575,0.232589,0.828847,-0.559476,-0.017337,-0.230134,0.000000,-1.054513
39,0.981181,0.193090,0.846085,-0.533048,-0.378158,0.536278,0.000000,-1.374922
40,0.995962,0.089775,0.925545,-0.378637,-0.642478,1.164419,-1.000000,-1.296772
41,0.999312,-0.037098,0.988434,-0.151651,-0.594322,1.135430,-1.000000,-1.051396
42,0.990929,-0.134383,0.999140,0.041466,-0.356557,0.752487,-1.000000,-0.979541
43,0.985266,-0.171031,0.991089,0.133202,-0.004683,0.148654,-1.000000,-1.055084
44,0.990741,-0.135762,0.995127,0.098606,0.353037,-0.485203,-1.000000,-1.054583
45,0.999296,-0.037516,0.998768,-0.049617,0.608609,-0.957181,-1.000000,-0.859865
46,0.995526,0.094488,0.965772,-0.259394,0.678920,-1.111381,-1.000000,-0.633329
47,0.975894,0.218247,0.891585,-0.452854,0.544486,-0.912768,-1.000000,-0.627409
48,0.954738,0.297447,0.819411,-0.573206,0.257544,-0.463042,0.000000,-0.982967
49,0.953455,0.301535,0.816151,-0.577839,-0.215095,0.406705,0.000000,-1.430078
50,0.976039,0.217595,0.899134,-0.437674,-0.635764,1.193488,0.000000,-1.445816
51,0.997969,0.063697,0.987404,-0.158219,-0.881075,1.676674,-1.000000,-1.003912
52,0.994940,-0.100475,0.989127,0.147064,-0.718652,1.306054,-1.000000,-0.763512
53,0.978317,-0.207111,0.944011,0.329914,-0.335767,0.536455,-1.000000,-0.961506
54,0.973959,-0.226722,0.938602,0.345003,0.138583,-0.379986,-1.000000,-1.209793
55,0.987896,-0.155120,0.982056,0.188588,0.572756,-1.210120,-1.000000,-1.053708
56,0.999932,-0.011644,0.994089,-0.108570,0.828285,-1.697719,-1.000000,-0.515874
57,0.987771,0.155914,0.899327,-0.437278,0.807778,-1.652334,-1.000000,-0.156399
58,0.956874,0.290504,0.739312,-0.673363,0.543189,-1.154400,0.000000,-0.483057
59,0.938192,0.346114,0.645621,-0.763658,0.034742,-0.133996,0.000000,-1.301914
60,0.952850,0.303441,0.702855,-0.711333,-0.478137,0.899897,0.000000,-1.868781
61,0.985788,0.167996,0.868607,-0.495502,-0.889303,1.784980,0.000000,-1.647422
62,0.999521,-0.030944,0.994291,-0.106704,-1.054912,2.228259,-1.000000,-0.841232
63,0.976950,-0.213469,0.958279,0.285834,-0.735277,1.638087,-1.000000,-0.564770
64,0.952403,-0.304841,0.868410,0.495847,-0.190843,0.611416,-1.000000,-0.996632
65,0.958705,-0.284403,0.864164,0.503211,0.399683,-0.523852,-1.000000,-1.445687
66,0.987814,-0.155642,0.950059,0.312070,0.892686,-1.531271,-1.000000,-1.237983
67,0.998673,0.051498,0.998449,-0.055681,1.130212,-2.098354,-1.000000,-0.444372
68,0.963724,0.266900,0.889925,-0.456107,0.997172,-1.969972,-1.000000,0.045321
69,0.908874,0.417071,0.691357,-0.722514,0.569272,-1.310295,0.000000,-0.381490
70,0.887832,0.460168,0.578366,-0.815777,-0.094581,-0.146126,0.000000,-1.374132
71,0.923274,0.384143,0.647996,-0.761643,-0.729755,1.017496,0.000000,-2.022210
72,0.980808,0.194974,0.848723,-0.528838,-1.213286,2.017723,0.000000,-1.679046
73,0.997584,-0.069467,0.995593,-0.093782,-1.376127,2.491195,-1.000000,-0.674512
74,0.952362,-0.304970,0.940715,0.339199,-0.964409,1.790714,-1.000000,-0.425970
75,0.906042,-0.423188,0.830762,0.556627,-0.281580,0.612017,-1.000000,-1.056874
76,0.913707,-0.406374,0.834106,0.551603,0.462250,-0.669438,-1.000000,-1.641188
77,0.966699,-0.255914,0.945799,0.324753,1.101810,-1.817261,-1.000000,-1.302536
78,0.999999,0.001501,0.994206,-0.107490,1.432275,-2.441821,-1.000000,-0.203196
79,0.960515,0.278230,0.833230,-0.552926,1.299658,-2.208505,0.000000,0.236387
80,0.884267,0.466982,0.604953,-0.796261,0.704528,-1.098505,0.000000,-0.539840
81,0.849893,0.526955,0.525859,-0.850572,-0.022851,0.144840,0.000000,-1.696177
82,0.888570,0.458742,0.649787,-0.760116,-0.750816,1.380230,0.000000,-2.283409
83,0.965370,0.260886,0.888878,-0.458145,-1.334974,2.434586,0.000000,-1.559307
84,0.999490,-0.031942,0.997841,0.065675,-1.541814,2.826104,-1.000000,-0.246370
85,0.954158,-0.299304,0.851483,0.524383,-1.111572,1.915852,-1.000000,-0.142208
86,0.896778,-0.442480,0.694128,0.719852,-0.407180,0.569177,-1.000000,-1.088527
87,0.895344,-0.445376,0.714415,0.699723,0.376046,-0.853258,-1.000000,-1.929637
88,0.951748,-0.306882,0.892480,0.451088,1.094395,-2.176101,-1.000000,-1.540165
89,0.999057,-0.043425,0.998141,-0.060942,1.516118,-2.971578,-1.000000,0.016492
90,0.967080,0.254474,0.797668,-0.603096,1.407040,-2.730510,-1.000000,0.935517
91,0.880976,0.473162,0.447587,-0.894240,0.907342,-1.803125,0.000000,0.284969
92,0.825291,0.564707,0.237594,-0.971365,0.155265,-0.435657,0.000000,-1.277090
93,0.850211,0.526443,0.285708,-0.958317,-0.604988,0.932774,0.000000,-2.647877
94,0.934499,0.355965,0.574034,-0.818832,-1.275510,2.267472,0.000000,-2.808474
95,0.998215,0.059721,0.923828,-0.382807,-1.703590,3.291996,-1.000000,-1.213152
96,0.964701,-0.263347,0.968820,0.247767,-1.458897,2.940977,-1.000000,0.088750
97,0.881901,-0.471435,0.751575,0.659648,-0.738624,1.676647,-1.000000,-0.332382
98,0.851046,-0.525091,0.616013,0.787736,0.124540,0.181454,-1.000000,-1.538966
99,0.903191,-0.429239,0.701805,0.712370,0.949495,-1.313688,-1.000000,-2.184980
100,0.982897,-0.184158,0.923657,0.383219,1.585432,-2.611913,-1.000000,-1.251556
101,0.987225,0.159331,0.980365,-0.197193,1.770111,-3.121092,-1.000000,0.433797
102,0.886181,0.463338,0.713483,-0.700673,1.369170,-2.518231,-1.000000,0.862051
103,0.773555,0.633729,0.386272,-0.922385,0.647311,-1.428498,0.000000,-0.216972
104,0.748557,0.663070,0.251536,-0.967848,-0.261474,0.004278,0.000000,-1.875880
105,0.833339,0.552762,0.388087,-0.921623,-1.111379,1.437521,0.000000,-2.903472
106,0.957575,0.288183,0.734584,-0.678517,-1.777921,2.785990,0.000000,-2.193055
107,0.995205,-0.097807,0.995087,-0.099005,-2.026546,3.496928,-1.000000,-0.190416
108,0.897170,-0.441685,0.865238,0.501362,-1.474629,2.569419,-1.000000,0.325874
109,0.787762,-0.615979,0.629560,0.776952,-0.557422,1.043350,-1.000000,-0.835871
110,0.780454,-0.625213,0.590489,0.807045,0.439227,-0.550644,-1.000000,-2.194965
111,0.881215,-0.472715,0.783454,0.621450,1.365833,-2.116130,-1.000000,-2.232335
112,0.989102,-0.147235,0.993234,0.116127,2.001397,-3.291007,-1.000000,-0.335538
113,0.965617,0.259969,0.847855,-0.530228,1.990693,-3.238047,-1.000000,1.251654
114,0.819672,0.572833,0.444219,-0.895918,1.417623,-2.195204,-1.000000,0.914738
115,0.686489,0.727141,0.145066,-0.989422,0.600471,-0.947971,0.000000,-0.734583
116,0.670644,0.741780,0.105408,-0.994429,-0.386044,0.546273,0.000000,-2.660840
117,0.788297,0.615295,0.358081,-0.933691,-1.326295,2.066479,0.000000,-3.531584
118,0.950222,0.311575,0.801651,-0.597793,-2.082518,3.517612,0.000000,-1.928117
119,0.991055,-0.133457,0.990226,0.139473,-2.293560,4.028720,-1.000000,0.721074
