step,position,velocity,action,reward
0,-0.514625,0.000000,2,-0.999208
1,-0.513692,0.000933,2,-0.998188
2,-0.511834,0.001858,2,-0.996722
3,-0.509064,0.002770,2,-0.994610
4,-0.505403,0.003661,2,-0.991674
5,-0.500878,0.004525,2,-0.987772
6,-0.495523,0.005355,2,-0.982801
7,-0.489379,0.006144,2,-0.976701
8,-0.482491,0.006888,2,-0.969462
9,-0.474910,0.007580,2,-0.961121
10,-0.466694,0.008217,2,-0.951769
11,-0.457902,0.008792,2,-0.941542
12,-0.448600,0.009302,2,-0.930622
13,-0.438855,0.009745,2,-0.919230
14,-0.428739,0.010116,2,-0.907618
15,-0.418325,0.010414,2,-0.896058
16,-0.407688,0.010637,2,-0.884837
17,-0.396902,0.010786,2,-0.874244
18,-0.386044,0.010858,2,-0.864558
19,-0.375189,0.010855,2,-0.856045
20,-0.364410,0.010779,2,-0.848941
21,-0.353780,0.010630,2,-0.843451
22,-0.343370,0.010410,2,-0.839743
23,-0.333246,0.010124,2,-0.837942
24,-0.323474,0.009772,2,-0.838130
25,-0.314114,0.009360,2,-0.840346
26,-0.305223,0.008890,2,-0.844587
27,-0.296856,0.008367,2,-0.850810
28,-0.289062,0.007795,2,-0.858939
29,-0.281885,0.007177,0,-0.909397
30,-0.277365,0.004519,0,-0.962806
31,-0.275530,0.001836,0,-1.017405
32,-0.276387,-0.000858,0,-1.071449
33,-0.279934,-0.003546,0,-1.123184
34,-0.286149,-0.006215,0,-1.170837
35,-0.294999,-0.008849,0,-1.212613
36,-0.306431,-0.011433,0,-1.246711
37,-0.320380,-0.013949,0,-1.271361
38,-0.336760,-0.016380,0,-1.284893
39,-0.355469,-0.018709,0,-1.285833
40,-0.376387,-0.020917,0,-1.273019
41,-0.399373,-0.022986,0,-1.245731
42,-0.424269,-0.024896,0,-1.203818
43,-0.450899,-0.026630,0,-1.147801
44,-0.479070,-0.028171,0,-1.078937
45,-0.508574,-0.029504,0,-0.999218
46,-0.539191,-0.030617,0,-0.911309
47,-0.570691,-0.031500,0,-0.818403
48,-0.602839,-0.032148,0,-0.724022
49,-0.635398,-0.032559,0,-0.631770
50,-0.668134,-0.032736,0,-0.545082
51,-0.700820,-0.032686,0,-0.466990
52,-0.733238,-0.032418,0,-0.399931
53,-0.765186,-0.031948,0,-0.345627
54,-0.796477,-0.031290,0,-0.305039
55,-0.826942,-0.030465,0,-0.278393
56,-0.856433,-0.029491,0,-0.265260
57,-0.884822,-0.028389,0,-0.264686
58,-0.912002,-0.027180,0,-0.275333
59,-0.937885,-0.025883,0,-0.295627
60,-0.962401,-0.024516,0,-0.323896
61,-0.985498,-0.023097,0,-0.358478
62,-1.007138,-0.021639,0,-0.397813
63,-1.027295,-0.020157,0,-0.440498
64,-1.045957,-0.018662,0,-0.485324
65,-1.063119,-0.017162,0,-0.531293
66,-1.078784,-0.015665,0,-0.577612
67,-1.092960,-0.014176,0,-0.623684
68,-1.105659,-0.012700,0,-0.669091
69,-1.116897,-0.011238,0,-0.713566
70,-1.126689,-0.009792,0,-0.756978
71,-1.135052,-0.008363,0,-0.799298
72,-1.142002,-0.006949,2,-0.897945
73,-1.145551,-0.003550,2,-0.995469
74,-1.145709,-0.000158,2,-1.092942
75,-1.142476,0.003234,2,-1.191442
76,-1.135843,0.006632,2,-1.291889
77,-1.125799,0.010044,2,-1.394872
78,-1.112324,0.013475,2,-1.500458
79,-1.095396,0.016928,2,-1.607981
80,-1.074994,0.020402,2,-1.715824
81,-1.051101,0.023893,2,-1.821197
82,-1.023709,0.027393,2,-1.919954
83,-0.992822,0.030887,2,-2.006502
84,-0.958469,0.034353,2,-2.073856
85,-0.920703,0.037765,2,-2.113927
86,-0.879616,0.041087,2,-2.118111
87,-0.835338,0.044278,2,-2.078199
88,-0.788048,0.047290,2,-1.987577
89,-0.737976,0.050072,2,-1.842581
90,-0.685405,0.052571,2,-1.643757
91,-0.630668,0.054737,2,-1.396717
92,-0.574141,0.056527,2,-1.112296
93,-0.516237,0.057904,2,-0.805812
94,-0.457388,0.058849,2,-0.495463
95,-0.398032,0.059356,2,-0.200124
96,-0.338596,0.059436,2,0.063006
97,-0.279477,0.059119,2,0.280403
98,-0.221030,0.058447,2,0.443476
99,-0.163553,0.057477,2,0.548914
100,-0.107281,0.056272,2,0.598191
101,-0.052381,0.054900,2,0.596472
102,0.001050,0.053431,2,0.551248
103,0.052981,0.051931,2,0.470990
104,0.103444,0.050463,2,0.364018
105,0.152526,0.049082,2,0.237698
106,0.200365,0.047839,2,0.097953
107,0.247142,0.046777,2,-0.050943
108,0.293076,0.045934,2,-0.206365
109,0.338415,0.045339,2,-0.367205
110,0.383436,0.045021,2,-0.533653
111,0.428436,0.045000,2,-0.706935
112,0.473732,0.045296,2,-0.889008
