step,position,velocity,action,reward
0,-0.539200,0.000000,2,-1.001512
1,-0.538083,0.001117,2,-1.002678
2,-0.535857,0.002226,2,-1.003164
3,-0.532540,0.003317,2,-1.002663
4,-0.528155,0.004385,2,-1.000901
5,-0.522737,0.005419,2,-0.997652
6,-0.516325,0.006412,2,-0.992748
7,-0.508967,0.007358,2,-0.986085
8,-0.500719,0.008248,2,-0.977628
9,-0.491642,0.009077,2,-0.967420
10,-0.481805,0.009837,2,-0.955578
11,-0.471281,0.010525,2,-0.942290
12,-0.460147,0.011134,2,-0.927816
13,-0.448486,0.011661,2,-0.912472
14,-0.436384,0.012102,2,-0.896624
15,-0.423928,0.012456,2,-0.880669
16,-0.411209,0.012719,2,-0.865028
17,-0.398317,0.012892,2,-0.850120
18,-0.385343,0.012974,2,-0.836354
19,-0.372376,0.012967,2,-0.824110
20,-0.359504,0.012871,2,-0.813729
21,-0.346815,0.012690,2,-0.805499
22,-0.334390,0.012425,2,-0.799651
23,-0.322309,0.012081,2,-0.796352
24,-0.310647,0.011661,2,-0.795705
25,-0.299477,0.011171,0,-0.836459
26,-0.290863,0.008614,0,-0.882925
27,-0.284856,0.006007,0,-0.933335
28,-0.281491,0.003365,0,-0.985940
29,-0.280786,0.000705,0,-1.039002
30,-0.282746,-0.001959,0,-1.090791
31,-0.287358,-0.004613,0,-1.139563
32,-0.294598,-0.007240,0,-1.183559
33,-0.304424,-0.009825,0,-1.221008
34,-0.316777,-0.012353,0,-1.250156
35,-0.331584,-0.014807,0,-1.269313
36,-0.348752,-0.017169,0,-1.276933
37,-0.368173,-0.019421,0,-1.271716
38,-0.389718,-0.021545,0,-1.252728
39,-0.413239,-0.023522,0,-1.219520
40,-0.438574,-0.025335,0,-1.172247
41,-0.465539,-0.026965,0,-1.111744
42,-0.493938,-0.028399,0,-1.039563
43,-0.523559,-0.029621,0,-0.957946
44,-0.554180,-0.030621,0,-0.869723
45,-0.585572,-0.031392,0,-0.778151
46,-0.617502,-0.031930,0,-0.686702
47,-0.649736,-0.032235,0,-0.598819
48,-0.682048,-0.032311,0,-0.517681
49,-0.714215,-0.032167,0,-0.445990
50,-0.746029,-0.031814,0,-0.385822
51,-0.777296,-0.031267,0,-0.338538
52,-0.807839,-0.030543,0,-0.304769
53,-0.837499,-0.029660,0,-0.284468
54,-0.866138,-0.028639,0,-0.277004
55,-0.893636,-0.027498,0,-0.281295
56,-0.919895,-0.026259,0,-0.295946
57,-0.944834,-0.024939,0,-0.319390
58,-0.968391,-0.023556,0,-0.350008
59,-0.990516,-0.022126,0,-0.386227
60,-1.011178,-0.020662,0,-0.426595
61,-1.030355,-0.019176,0,-0.469828
62,-1.048034,-0.017680,0,-0.514834
63,-1.064214,-0.016180,0,-0.560726
64,-1.078897,-0.014683,2,-0.666292
65,-1.090091,-0.011194,2,-0.770834
66,-1.097805,-0.007715,2,-0.874284
67,-1.102049,-0.004244,2,-0.977000
68,-1.102826,-0.000777,2,-1.079571
69,-1.100138,0.002688,2,-1.182629
70,-1.093982,0.006156,2,-1.286660
71,-1.084350,0.009632,2,-1.391810
72,-1.071234,0.013116,2,-1.497690
73,-1.054624,0.016610,2,-1.603168
74,-1.034515,0.020109,2,-1.706166
75,-1.010907,0.023607,2,-1.803491
76,-0.983814,0.027093,2,-1.890720
77,-0.953267,0.030548,2,-1.962200
78,-0.919318,0.033949,2,-2.011221
79,-0.882051,0.037267,2,-2.030415
80,-0.841584,0.040467,2,-2.012426
81,-0.798078,0.043506,2,-1.950829
82,-0.751738,0.046340,2,-1.841237
83,-0.702818,0.048920,2,-1.682420
84,-0.651618,0.051201,2,-1.477209
85,-0.598480,0.053137,2,-1.232934
86,-0.543786,0.054694,2,-0.961171
87,-0.487941,0.055845,2,-0.676758
88,-0.431362,0.056579,2,-0.396171
89,-0.374467,0.056896,2,-0.135560
90,-0.317653,0.056814,2,0.091138
91,-0.261287,0.056366,2,0.273669
92,-0.205692,0.055595,2,0.406223
93,-0.151135,0.054556,2,0.487457
94,-0.097826,0.053309,2,0.519879
95,-0.045910,0.051916,2,0.508832
96,0.004529,0.050440,2,0.461328
97,0.053469,0.048940,2,0.384956
98,0.100941,0.047472,2,0.287003
99,0.147026,0.046086,2,0.173839
100,0.191851,0.044825,2,0.050562
101,0.235579,0.043728,0,-0.119535
102,0.276406,0.040826,0,-0.277087
103,0.314543,0.038138,0,-0.419512
104,0.350214,0.035671,0,-0.546005
105,0.383642,0.033428,0,-0.656967
106,0.415051,0.031409,0,-0.753552
107,0.444661,0.029609,0,-0.837333
108,0.472683,0.028023,0,-0.910071
109,0.499326,0.026642,0,-0.973562
