step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.997387,0.072242,0.999998,-0.002155,0.069051,0.043861,-1.000000,-0.986146
1,0.995948,0.089932,0.999786,-0.020674,0.104178,-0.222930,-1.000000,-0.999189
2,0.993768,0.111467,0.996225,-0.086807,0.105729,-0.424514,-1.000000,-0.967297
3,0.991631,0.129104,0.983276,-0.182121,0.065171,-0.518211,-1.000000,-0.893284
4,0.990864,0.134864,0.959366,-0.282166,-0.011477,-0.492423,-1.000000,-0.818185
5,0.992347,0.123484,0.931063,-0.364859,-0.103352,-0.369437,-1.000000,-0.784298
6,0.995507,0.094692,0.908845,-0.417133,-0.181604,-0.194474,-1.000000,-0.808759
7,0.998550,0.053825,0.899928,-0.436039,-0.220056,-0.018185,-1.000000,-0.883648
8,0.999945,0.010521,0.904630,-0.426199,-0.203954,0.118375,-1.000000,-0.987765
9,0.999711,-0.024056,0.917886,-0.396844,-0.134016,0.193139,-1.000000,-1.094224
10,0.999181,-0.040454,0.933315,-0.359059,-0.025851,0.206202,-1.000000,-1.173874
11,0.999437,-0.033551,0.946516,-0.322657,0.094298,0.176364,-1.000000,-1.202456
12,0.999992,-0.003949,0.956014,-0.293321,0.196385,0.132096,-1.000000,-1.172976
13,0.999117,0.042013,0.962468,-0.271394,0.254551,0.100130,-1.000000,-1.103890
14,0.995595,0.093760,0.967476,-0.252963,0.254255,0.095574,-1.000000,-1.032095
15,0.990245,0.139340,0.972564,-0.232636,0.196238,0.117055,-1.000000,-0.991841
16,0.985669,0.168692,0.978406,-0.206694,0.095908,0.148404,-1.000000,-0.994576
17,0.984378,0.176067,0.984489,-0.175446,-0.021372,0.165376,-1.000000,-1.024272
18,0.986952,0.161016,0.989564,-0.144095,-0.127183,0.144436,-1.000000,-1.049243
19,0.991750,0.128187,0.992552,-0.121824,-0.197241,0.071475,-1.000000,-1.040050
20,0.996286,0.086108,0.992877,-0.119141,-0.217478,-0.051172,-1.000000,-0.982981
21,0.998989,0.044955,0.989567,-0.144073,-0.187570,-0.202036,-1.000000,-0.886220
22,0.999906,0.013728,0.980117,-0.198419,-0.120457,-0.344669,-1.000000,-0.780378
23,0.999998,-0.002124,0.961282,-0.275566,-0.037405,-0.438529,-1.000000,-0.711217
24,0.999999,-0.001653,0.932414,-0.361392,0.039514,-0.452550,-1.000000,-0.720754
25,0.999926,0.012132,0.898709,-0.438546,0.093687,-0.374827,-1.000000,-0.823630
26,0.999433,0.033671,0.870757,-0.491714,0.116319,-0.214106,-1.000000,-0.994947
27,0.998409,0.056392,0.859923,-0.510424,0.106083,0.004468,-1.000000,-1.177099
28,0.997243,0.074201,0.872342,-0.488896,0.068980,0.243616,-1.000000,-1.300970
29,0.996549,0.083005,0.904776,-0.425887,0.018796,0.456454,-1.000000,-1.316770
30,0.996621,0.082141,0.944918,-0.327307,-0.024585,0.591573,-1.000000,-1.226654
31,0.997186,0.074969,0.977728,-0.209878,-0.042060,0.606637,-1.000000,-1.092923
32,0.997705,0.067708,0.995014,-0.099736,-0.025517,0.488193,-1.000000,-0.996638
33,0.997781,0.066578,0.999723,-0.023522,0.016862,0.262222,-1.000000,-0.974248
34,0.997193,0.074869,0.999999,0.001449,0.065246,-0.015271,-1.000000,-0.995443
