step,position,velocity,action,reward
0,-0.439807,0.000000,1,-1.004623
1,-0.440429,-0.000622,0,-1.016369
2,-0.442668,-0.002239,0,-1.027052
3,-0.446508,-0.003840,0,-1.035939
4,-0.451922,-0.005413,0,-1.042343
5,-0.458868,-0.006947,0,-1.045656
6,-0.467297,-0.008429,0,-1.045361
7,-0.477147,-0.009849,0,-1.041063
8,-0.488343,-0.011197,0,-1.032507
9,-0.500804,-0.012461,0,-1.019595
10,-0.514435,-0.013631,0,-1.002399
11,-0.529135,-0.014700,0,-0.981171
12,-0.544794,-0.015659,0,-0.956336
13,-0.561294,-0.016500,0,-0.928487
14,-0.578511,-0.017218,0,-0.898358
15,-0.596319,-0.017808,0,-0.866799
16,-0.614585,-0.018267,0,-0.834735
17,-0.633178,-0.018593,0,-0.803125
18,-0.651964,-0.018785,0,-0.772917
19,-0.670810,-0.018846,0,-0.745008
20,-0.689588,-0.018778,0,-0.720198
21,-0.708171,-0.018584,0,-0.699167
22,-0.726440,-0.018269,0,-0.682448
23,-0.744280,-0.017840,0,-0.670417
24,-0.761583,-0.017303,0,-0.663291
25,-0.778250,-0.016666,0,-0.661136
26,-0.794186,-0.015937,0,-0.663883
27,-0.809309,-0.015123,0,-0.671343
28,-0.823542,-0.014233,0,-0.683238
29,-0.836817,-0.013275,0,-0.699219
30,-0.849073,-0.012256,0,-0.718891
31,-0.860258,-0.011185,0,-0.741835
32,-0.870327,-0.010068,0,-0.767623
33,-0.879238,-0.008912,0,-0.795837
34,-0.886961,-0.007723,0,-0.826071
35,-0.893467,-0.006506,0,-0.857944
36,-0.898734,-0.005267,0,-0.891098
37,-0.902745,-0.004011,0,-0.925199
38,-0.905487,-0.002742,0,-0.959931
39,-0.906952,-0.001465,0,-0.994996
40,-0.907135,-0.000183,0,-1.030102
41,-0.906035,0.001100,2,-1.119406
42,-0.901656,0.004379,2,-1.206688
43,-0.894012,0.007644,2,-1.290255
44,-0.883127,0.010885,2,-1.368144
45,-0.869038,0.014088,2,-1.438049
46,-0.851799,0.017240,2,-1.497291
47,-0.831477,0.020322,2,-1.542861
48,-0.808160,0.023317,2,-1.571533
49,-0.781959,0.026201,2,-1.580072
50,-0.753008,0.028950,2,-1.565525
51,-0.721470,0.031538,2,-1.525579
52,-0.687533,0.033937,2,-1.458962
53,-0.651416,0.036117,2,-1.365802
54,-0.613363,0.038053,2,-1.247910
55,-0.573646,0.039718,2,-1.108891
56,-0.532554,0.041092,2,-0.954038
57,-0.490395,0.042159,2,-0.790002
58,-0.447485,0.042910,2,-0.624251
59,-0.404141,0.043344,2,-0.464397
60,-0.360673,0.043467,2,-0.317499
61,-0.317380,0.043294,2,-0.189446
62,-0.274536,0.042844,2,-0.084509
63,-0.232391,0.042145,2,-0.005130
64,-0.191163,0.041228,2,0.048070
65,-0.151035,0.040128,2,0.076079
66,-0.112155,0.038880,2,0.081151
67,-0.074634,0.037521,2,0.066403
68,-0.038551,0.036083,2,0.035415
69,-0.003952,0.034600,2,-0.008123
70,0.029148,0.033100,2,-0.060681
71,0.060758,0.031609,2,-0.119084
72,0.090908,0.030151,2,-0.180612
73,0.119652,0.028743,2,-0.243050
74,0.147054,0.027403,2,-0.304683
75,0.173196,0.026142,2,-0.364251
76,0.198168,0.024972,2,-0.420900
77,0.222068,0.023901,2,-0.474117
78,0.245004,0.022935,2,-0.523667
79,0.267085,0.022081,2,-0.569538
80,0.288426,0.021341,2,-0.611896
81,0.309146,0.020720,2,-0.651041
82,0.329366,0.020220,2,-0.687382
83,0.349211,0.019845,2,-0.721420
84,0.368807,0.019596,2,-0.753727
85,0.388283,0.019476,2,-0.784952
86,0.407772,0.019489,2,-0.815813
87,0.427409,0.019637,2,-0.847108
88,0.447335,0.019926,2,-0.879724
89,0.467694,0.020359,2,-0.914648
90,0.488636,0.020942,2,-0.952981
