step,position,velocity,action,reward
0,-0.462426,0.000000,0,-1.007879
1,-0.463882,-0.001456,0,-1.015139
2,-0.466784,-0.002902,0,-1.021182
3,-0.471109,-0.004326,0,-1.025445
4,-0.476827,-0.005718,0,-1.027425
5,-0.483895,-0.007067,0,-1.026690
6,-0.492259,-0.008365,0,-1.022904
7,-0.501858,-0.009599,0,-1.015838
8,-0.512621,-0.010762,0,-1.005389
9,-0.524465,-0.011844,0,-0.991584
10,-0.537303,-0.012838,0,-0.974588
11,-0.551038,-0.013735,0,-0.954704
12,-0.565568,-0.014530,0,-0.932364
13,-0.580784,-0.015216,0,-0.908117
14,-0.596573,-0.015789,0,-0.882603
15,-0.612819,-0.016246,0,-0.856532
16,-0.629403,-0.016585,0,-0.830650
17,-0.646208,-0.016805,0,-0.805708
18,-0.663114,-0.016906,0,-0.782430
19,-0.680003,-0.016889,0,-0.761480
20,-0.696762,-0.016759,0,-0.743441
21,-0.713280,-0.016518,0,-0.728793
22,-0.729451,-0.016171,0,-0.717899
23,-0.745174,-0.015723,0,-0.711004
24,-0.760355,-0.015181,0,-0.708232
25,-0.774906,-0.014551,0,-0.709597
26,-0.788746,-0.013840,0,-0.715012
27,-0.801800,-0.013054,0,-0.724305
28,-0.814002,-0.012202,0,-0.737237
29,-0.825291,-0.011289,0,-0.753519
30,-0.835614,-0.010323,0,-0.772824
31,-0.844924,-0.009310,0,-0.794808
32,-0.853180,-0.008256,0,-0.819118
33,-0.860348,-0.007168,0,-0.845399
34,-0.866398,-0.006050,0,-0.873307
35,-0.871307,-0.004909,0,-0.902506
36,-0.875057,-0.003749,0,-0.932671
37,-0.877632,-0.002575,0,-0.963490
38,-0.879024,-0.001392,0,-0.994660
39,-0.879227,-0.000203,0,-1.025881
40,-0.878241,0.000986,2,-1.109031
41,-0.874069,0.004172,2,-1.189992
42,-0.866727,0.007342,2,-1.266955
43,-0.856243,0.010484,2,-1.337897
44,-0.842658,0.013585,2,-1.400533
45,-0.826028,0.016629,2,-1.452310
46,-0.806430,0.019599,2,-1.490464
47,-0.783955,0.022475,2,-1.512135
48,-0.758721,0.025235,2,-1.514570
49,-0.730865,0.027855,2,-1.495381
50,-0.700554,0.030312,2,-1.452857
51,-0.667976,0.032577,2,-1.386288
52,-0.633350,0.034627,2,-1.296246
53,-0.596915,0.036435,2,-1.184777
54,-0.558934,0.037980,2,-1.055446
55,-0.519689,0.039245,2,-0.913200
56,-0.479474,0.040216,2,-0.764040
57,-0.438588,0.040886,2,-0.614550
58,-0.397333,0.041255,2,-0.471322
59,-0.356003,0.041330,2,-0.340382
60,-0.314877,0.041126,2,-0.226697
61,-0.274216,0.040661,2,-0.133827
62,-0.234256,0.039960,2,-0.063765
63,-0.195204,0.039052,2,-0.016966
64,-0.157235,0.037969,2,0.007474
65,-0.120493,0.036742,2,0.011527
66,-0.085090,0.035403,2,-0.002100
67,-0.051105,0.033984,2,-0.030297
68,-0.018592,0.032514,2,-0.069845
69,0.012426,0.031018,2,-0.117650
70,0.041946,0.029519,2,-0.170897
71,0.069985,0.028039,2,-0.227154
72,0.096579,0.026594,2,-0.284409
73,0.121777,0.025198,2,-0.341069
74,0.145640,0.023863,2,-0.395934
75,0.168238,0.022598,2,-0.448149
76,0.189648,0.021410,2,-0.497151
77,0.209952,0.020304,2,-0.542620
78,0.229235,0.019283,2,-0.584421
79,0.247587,0.018352,2,-0.622567
80,0.265097,0.017510,2,-0.657175
81,0.281857,0.016760,2,-0.688445
82,0.297959,0.016102,2,-0.716626
83,0.313494,0.015536,2,-0.742008
84,0.328557,0.015062,2,-0.764905
85,0.343238,0.014681,2,-0.785648
86,0.357632,0.014394,2,-0.804585
87,0.371831,0.014200,2,-0.822076
88,0.385932,0.014100,2,-0.838501
89,0.400029,0.014097,2,-0.854256
90,0.414220,0.014191,2,-0.869772
91,0.428606,0.014386,2,-0.885512
92,0.443289,0.014683,2,-0.901991
93,0.458375,0.015086,2,-0.919782
94,0.473976,0.015600,2,-0.939533
95,0.490205,0.016229,2,-0.961982
