step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999380,-0.035221,0.997306,-0.073349,0.097275,0.058604,-1.000000,-1.023113
1,1.000000,-0.000332,0.995825,-0.091278,0.243830,-0.229569,-1.000000,-0.974223
2,0.998336,0.057673,0.987398,-0.158255,0.322516,-0.424617,-1.000000,-0.910176
3,0.992535,0.121960,0.968616,-0.248562,0.307193,-0.472437,-1.000000,-0.873030
4,0.984834,0.173497,0.943541,-0.331256,0.201186,-0.370283,-1.000000,-0.901495
5,0.980339,0.197321,0.924122,-0.382098,0.035248,-0.162371,-1.000000,-0.982776
6,0.982464,0.186451,0.921031,-0.389489,-0.143793,0.081653,-1.000000,-1.059836
7,0.989712,0.143076,0.935188,-0.354152,-0.286103,0.286585,-1.000000,-1.081383
8,0.996930,0.078292,0.957518,-0.288372,-0.350737,0.387041,-1.000000,-1.045446
9,0.999950,0.009961,0.976587,-0.215124,-0.317274,0.346648,-1.000000,-0.994854
10,0.999101,-0.042385,0.986773,-0.162107,-0.194148,0.175960,-1.000000,-0.967065
11,0.997953,-0.063955,0.988546,-0.150917,-0.017348,-0.067680,-1.000000,-0.956765
12,0.998791,-0.049165,0.982146,-0.188120,0.161074,-0.300620,-1.000000,-0.936741
13,0.999996,-0.002968,0.964962,-0.262391,0.289227,-0.441315,-1.000000,-0.906919
14,0.998161,0.060624,0.937301,-0.348522,0.331559,-0.438682,-1.000000,-0.905544
15,0.992418,0.122908,0.908540,-0.417797,0.279585,-0.290542,-1.000000,-0.965780
16,0.986034,0.166545,0.893735,-0.448594,0.151978,-0.040001,-1.000000,-1.071277
17,0.983591,0.180413,0.902735,-0.430197,-0.013406,0.243463,-1.000000,-1.160777
18,0.986815,0.161852,0.932022,-0.362402,-0.169310,0.480926,-1.000000,-1.176955
19,0.993113,0.117164,0.966267,-0.257542,-0.269724,0.597825,-1.000000,-1.118531
20,0.998166,0.060539,0.989761,-0.142735,-0.283659,0.545833,-1.000000,-1.042550
21,0.999949,0.010106,0.998569,-0.053478,-0.208038,0.328123,-1.000000,-1.001164
22,0.999832,-0.018312,0.999813,-0.019330,-0.069532,0.003675,-1.000000,-0.983222
23,0.999864,-0.016511,0.998594,-0.053014,0.085879,-0.334190,-1.000000,-0.935656
24,0.999905,0.013766,0.989181,-0.146703,0.207496,-0.586231,-1.000000,-0.840577
25,0.998110,0.061459,0.961996,-0.273064,0.255956,-0.677342,-1.000000,-0.755403
26,0.993928,0.110029,0.918839,-0.394632,0.218261,-0.585381,-1.000000,-0.761112
27,0.989644,0.143547,0.877257,-0.480021,0.111045,-0.346062,-1.000000,-0.879496
28,0.988421,0.151737,0.858333,-0.513093,-0.030297,-0.028953,-1.000000,-1.052864
29,0.991251,0.131990,0.871637,-0.490153,-0.164552,0.287323,-1.000000,-1.189732
30,0.995989,0.089479,0.909366,-0.415997,-0.252805,0.526280,-1.000000,-1.228437
31,0.999338,0.036374,0.951923,-0.306339,-0.265519,0.623723,-1.000000,-1.178214
32,0.999942,-0.010760,0.981756,-0.190146,-0.192759,0.548984,-1.000000,-1.102388
33,0.999349,-0.036064,0.994803,-0.101814,-0.052506,0.325020,-1.000000,-1.050503
34,0.999550,-0.029986,0.997780,-0.066600,0.112999,0.023600,-1.000000,-1.015505
35,0.999973,0.007365,0.995816,-0.091383,0.252000,-0.261709,-1.000000,-0.965450
36,0.997823,0.065941,0.986508,-0.163713,0.319932,-0.445729,-1.000000,-0.902090
37,0.991702,0.128561,0.966520,-0.256591,0.293749,-0.478871,-1.000000,-0.869620
38,0.984288,0.176569,0.940788,-0.338996,0.180042,-0.363669,-1.000000,-0.903594
39,0.980621,0.195913,0.921807,-0.387650,0.011806,-0.148005,-1.000000,-0.986411
40,0.983537,0.180706,0.919889,-0.392179,-0.163478,0.097127,-1.000000,-1.060015
41,0.990953,0.134207,0.935097,-0.354391,-0.296828,0.296878,-1.000000,-1.077042
42,0.997659,0.068392,0.957778,-0.287510,-0.349482,0.387907,-1.000000,-1.040631
43,0.999999,0.001500,0.976600,-0.215065,-0.304205,0.337726,-1.000000,-0.994572
44,0.998880,-0.047313,0.986383,-0.164463,-0.172741,0.161376,-1.000000,-0.972189
45,0.997934,-0.064245,0.987734,-0.156146,0.006644,-0.080884,-1.000000,-0.964048
46,0.998990,-0.044937,0.980772,-0.195158,0.181342,-0.305184,-1.000000,-0.943483
47,0.999990,0.004503,0.963158,-0.268935,0.300713,-0.432515,-1.000000,-0.914042
48,0.997598,0.069269,0.936026,-0.351931,0.331875,-0.416426,-1.000000,-0.915165
49,0.991449,0.130493,0.909289,-0.416165,0.269464,-0.259527,-1.000000,-0.976689
50,0.985216,0.171316,0.897403,-0.441212,0.134756,-0.007940,-1.000000,-1.078153
51,0.983392,0.181493,0.908682,-0.417490,-0.032711,0.267834,-1.000000,-1.158294
52,0.987217,0.159382,0.938197,-0.346101,-0.185138,0.489392,-1.000000,-1.165343
53,0.993677,0.112274,0.970514,-0.241046,-0.277565,0.584916,-1.000000,-1.104888
54,0.998485,0.055030,0.991439,-0.130571,-0.281799,0.511872,-1.000000,-1.034194
55,0.999983,0.005809,0.998772,-0.049542,-0.198222,0.280375,-1.000000,-0.997332
56,0.999796,-0.020193,0.999679,-0.025344,-0.055993,-0.046035,-1.000000,-0.976029
57,0.999876,-0.015746,0.997682,-0.068056,0.097970,-0.373033,-1.000000,-0.920251
58,0.999865,0.016411,0.985910,-0.167279,0.213640,-0.603755,-1.000000,-0.823279
59,0.997915,0.064536,0.955822,-0.293945,0.254151,-0.669191,-1.000000,-0.749523
60,0.993704,0.112034,0.911664,-0.410937,0.209885,-0.555050,-1.000000,-0.774251
61,0.989647,0.143525,0.872297,-0.488977,0.099684,-0.302254,-1.000000,-0.906978
62,0.988761,0.149503,0.857837,-0.513921,-0.040712,0.018364,-1.000000,-1.081903
63,0.991766,0.128061,0.875555,-0.483119,-0.170683,0.328694,-1.000000,-1.207776
64,0.996385,0.084955,0.915505,-0.402306,-0.252163,0.553194,-1.000000,-1.230457
65,0.999464,0.032751,0.957396,-0.288777,-0.257002,0.630086,-1.000000,-1.169114
66,0.999928,-0.011980,0.984930,-0.172954,-0.177681,0.533907,-1.000000,-1.091303
67,0.999424,-0.033933,0.996020,-0.089134,-0.034894,0.294013,-1.000000,-1.042050
68,0.999699,-0.024536,0.998146,-0.060869,0.127682,-0.013624,-1.000000,-1.008023
69,0.999887,0.015029,0.995683,-0.092814,0.258772,-0.294707,-1.000000,-0.956738
70,0.997267,0.073883,0.985355,-0.170518,0.315902,-0.466417,-1.000000,-0.894125
71,0.990903,0.134576,0.964042,-0.265749,0.279181,-0.483989,-1.000000,-0.866409
72,0.983867,0.178901,0.937665,-0.347540,0.158430,-0.355349,-1.000000,-0.905753
73,0.981050,0.193757,0.919248,-0.393679,-0.011274,-0.131939,-1.000000,-0.989909
