step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.998808,-0.048804,0.997999,0.063235,0.080012,-0.023606,-1.000000,-1.012091
1,0.999913,-0.013168,0.999903,0.013950,0.267535,-0.455235,-1.000000,-0.971093
2,0.998615,0.052617,0.994056,-0.108869,0.373058,-0.742996,-1.000000,-0.850294
3,0.991833,0.127545,0.964336,-0.264681,0.359104,-0.805676,-1.000000,-0.745027
4,0.982314,0.187241,0.914785,-0.403942,0.229459,-0.641330,-1.000000,-0.761122
5,0.977050,0.213011,0.870929,-0.491408,0.026602,-0.320058,-1.000000,-0.899363
6,0.980446,0.196790,0.857776,-0.514024,-0.189118,0.059306,-1.000000,-1.064948
7,0.989911,0.141691,0.881053,-0.473017,-0.357679,0.397466,1.000000,-1.292678
8,0.999353,0.035973,0.948198,-0.317679,-0.680495,1.259030,1.000000,-1.264459
9,0.993184,-0.116559,0.999920,-0.012667,-0.806916,1.769288,1.000000,-0.763624
10,0.964309,-0.264779,0.940335,0.340251,-0.660359,1.739681,1.000000,-0.321673
11,0.933953,-0.357397,0.795206,0.606340,-0.288992,1.246950,1.000000,-0.352149
12,0.929507,-0.368804,0.674192,0.738556,0.168769,0.528817,1.000000,-0.739980
13,0.955054,-0.296433,0.652063,0.758165,0.582385,-0.226642,-1.000000,-1.390475
14,0.991388,-0.130954,0.773952,0.633244,1.081541,-1.488786,-1.000000,-1.719132
15,0.993410,0.114616,0.958933,0.283632,1.326627,-2.402323,-1.000000,-1.071964
16,0.931691,0.363252,0.975143,-0.221577,1.169282,-2.564817,-1.000000,-0.207671
17,0.849868,0.526996,0.774616,-0.632432,0.616065,-1.955492,-1.000000,-0.102039
18,0.821551,0.570135,0.554781,-0.831996,-0.108920,-0.995675,-1.000000,-0.645206
19,0.870868,0.491518,0.473588,-0.880746,-0.799775,0.049645,-1.000000,-1.247503
20,0.955490,0.295023,0.567910,-0.823091,-1.301643,1.030058,1.000000,-1.661461
21,0.999960,-0.008994,0.812416,-0.583078,-1.725265,2.346287,1.000000,-1.348313
22,0.935235,-0.354026,0.997297,-0.073476,-1.718667,2.986039,1.000000,-0.359244
23,0.790619,-0.612308,0.878049,0.478571,-1.174923,2.592319,1.000000,-0.053767
24,0.689781,-0.724018,0.602537,0.798091,-0.302664,1.608899,1.000000,-0.678007
25,0.713760,-0.700390,0.424832,0.905272,0.632745,0.454653,1.000000,-1.528089
26,0.844523,-0.535519,0.451827,0.892106,1.438770,-0.753468,-1.000000,-2.129250
27,0.980135,-0.198331,0.711372,0.702816,2.152003,-2.428408,-1.000000,-1.557748
28,0.965639,0.259886,0.985241,0.171173,2.369215,-3.461882,-1.000000,0.244699
29,0.766211,0.642589,0.874153,-0.485651,1.871083,-3.119383,-1.000000,0.921274
30,0.556894,0.830583,0.520155,-0.854072,0.910507,-1.998872,-1.000000,-0.076021
31,0.494082,0.869415,0.265784,-0.964033,-0.177642,-0.775312,-1.000000,-1.631928
32,0.612699,0.790317,0.239460,-0.970906,-1.230905,0.520887,1.000000,-3.118550
33,0.849781,0.527135,0.513725,-0.857955,-2.283658,2.467221,1.000000,-3.064014
34,0.999720,0.023648,0.937294,-0.348538,-2.933333,4.137136,1.000000,-0.023088
35,0.848845,-0.528642,0.876872,0.480724,-2.710286,4.099661,1.000000,2.322457
36,0.531253,-0.847214,0.370796,0.928714,-1.764776,2.725400,1.000000,1.596357
37,0.314266,-0.949335,-0.025075,0.999686,-0.624802,1.350576,1.000000,-0.394022
38,0.307558,-0.951529,-0.166013,0.986123,0.552687,0.063944,-1.000000,-2.843523
39,0.525133,-0.851020,0.005785,0.999983,1.828242,-1.831028,-1.000000,-4.817875
40,0.858260,-0.513216,0.553939,0.832558,2.922194,-4.014387,-1.000000,-3.254283
41,0.992735,0.120320,0.999969,-0.007925,3.511464,-5.566667,-1.000000,2.063291
42,0.714658,0.699474,0.507544,-0.861626,2.869415,-4.412392,-1.000000,3.795342
43,0.324260,0.945968,-0.171649,-0.985158,1.763174,-2.681439,-1.000000,2.146142
44,0.096718,0.995312,-0.534931,-0.844896,0.561856,-1.279032,-1.000000,-0.188603
45,0.106447,0.994318,-0.637376,-0.770553,-0.657313,0.016559,-1.000000,-2.613557
46,0.348719,0.937227,-0.521957,-0.852972,-1.818483,1.438834,1.000000,-5.079934
47,0.741174,0.671313,-0.050599,-0.998719,-2.924997,3.616899,1.000000,-5.565157
48,0.998067,0.062151,0.796538,-0.604589,-3.747480,6.042670,1.000000,-0.396058
49,0.772009,-0.635611,0.808377,0.588665,-3.503446,6.139718,1.000000,4.475708
50,0.297959,-0.954579,-0.087839,0.996135,-2.249351,4.148168,1.000000,4.004047
51,-0.016549,-0.999863,-0.686038,0.727566,-0.943638,2.606407,1.000000,2.170136
52,-0.077126,-0.997021,-0.910556,0.413387,0.328581,1.286028,1.000000,0.028255
53,0.111361,-0.993780,-0.954193,0.299191,1.550595,-0.076554,-1.000000,-2.728438
54,0.520616,-0.853791,-0.876518,0.481369,2.765454,-1.927437,-1.000000,-4.528061
55,0.926617,-0.376007,-0.465482,0.885057,3.507080,-3.954491,-1.000000,-3.952488
56,0.941991,0.335637,0.500892,0.865510,3.719239,-6.110644,-1.000000,-1.785631
57,0.484978,0.874526,0.957373,-0.288853,3.292281,-6.758379,-1.000000,1.093813
58,-0.002438,0.999997,0.097946,-0.995192,1.719678,-4.952814,-1.000000,2.209525
59,-0.178592,0.983923,-0.669904,-0.742448,0.066476,-3.423325,-1.000000,2.828452
60,-0.041643,0.999133,-0.956794,-0.290766,-1.403002,-1.988244,1.000000,1.138149
61,0.368417,0.929661,-0.996849,-0.079318,-2.748399,-0.193253,1.000000,-1.426638
62,0.860578,0.509319,-0.980296,-0.197532,-3.749088,1.321737,1.000000,-0.063291
63,0.969539,-0.244937,-0.837189,-0.546914,-3.894395,2.393416,1.000000,3.348208
64,0.576465,-0.817122,-0.439857,-0.898068,-3.082132,2.850473,1.000000,3.549811
65,0.112339,-0.993670,0.096226,-0.995360,-1.921011,2.554393,1.000000,1.176645
