step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999963,0.008631,0.996559,-0.082886,0.007060,0.021030,-1.000000,-0.991348
1,0.999786,0.020684,0.994619,-0.103603,0.110214,-0.223328,-1.000000,-0.955083
2,0.998734,0.050310,0.985956,-0.167004,0.178077,-0.400762,-1.000000,-0.901677
3,0.996136,0.087826,0.967356,-0.253420,0.187620,-0.462510,-1.000000,-0.859069
4,0.992671,0.120847,0.941378,-0.337355,0.135277,-0.397023,-1.000000,-0.864242
5,0.990363,0.138497,0.917852,-0.396922,0.037681,-0.231103,-1.000000,-0.924524
6,0.990883,0.134728,0.907633,-0.419764,-0.075342,-0.016191,-1.000000,-1.009145
7,0.993955,0.109784,0.914989,-0.403480,-0.170359,0.188222,1.000000,-1.199702
8,0.999015,0.044384,0.956686,-0.291121,-0.470419,0.984509,1.000000,-1.241290
9,0.997632,-0.068776,0.999234,-0.039138,-0.631211,1.516931,1.000000,-0.857515
10,0.981401,-0.191969,0.960821,0.277169,-0.574650,1.604471,1.000000,-0.410343
11,0.959790,-0.280718,0.840507,0.541800,-0.313166,1.254816,1.000000,-0.319105
12,0.951863,-0.306523,0.720917,0.693021,0.049502,0.651398,1.000000,-0.602143
13,0.964927,-0.262518,0.676071,0.736837,0.399133,-0.023643,-1.000000,-1.256038
14,0.990830,-0.135114,0.765590,0.643329,0.876630,-1.246748,-1.000000,-1.745544
15,0.997433,0.071600,0.940238,0.340518,1.151476,-2.194021,-1.000000,-1.300610
16,0.954786,0.297295,0.990868,-0.134833,1.084798,-2.502922,-1.000000,-0.392751
17,0.887561,0.460691,0.825295,-0.564702,0.633659,-2.043184,-1.000000,-0.041577
18,0.856742,0.515746,0.602106,-0.798416,-0.015807,-1.165274,-1.000000,-0.391627
19,0.890086,0.455792,0.489970,-0.871739,-0.654270,-0.171797,-1.000000,-0.957895
20,0.957884,0.287156,0.543225,-0.839587,-1.128475,0.771797,1.000000,-1.536260
21,0.999843,0.017742,0.761731,-0.647893,-1.555838,2.091523,1.000000,-1.568427
22,0.953386,-0.301752,0.980869,-0.194670,-1.613523,2.865401,1.000000,-0.755110
23,0.829172,-0.558993,0.930785,0.365566,-1.173989,2.681648,1.000000,-0.226448
24,0.731022,-0.682354,0.675311,0.737533,-0.368293,1.802840,1.000000,-0.550320
25,0.742321,-0.670044,0.470888,0.882193,0.532084,0.688217,1.000000,-1.219334
26,0.854716,-0.519095,0.453391,0.891312,1.317964,-0.489812,-1.000000,-1.836305
27,0.978917,-0.204259,0.672668,0.739944,2.020986,-2.143114,-1.000000,-1.574592
28,0.973172,0.230079,0.961698,0.274110,2.263948,-3.255599,-1.000000,-0.107282
29,0.793688,0.608324,0.928208,-0.372062,1.845823,-3.123201,-1.000000,0.645640
30,0.592486,0.805581,0.612631,-0.790369,0.933157,-2.109941,-1.000000,-0.139476
31,0.525643,0.850705,0.348078,-0.937466,-0.134522,-0.917408,-1.000000,-1.530398
32,0.633612,0.773651,0.293496,-0.955960,-1.175060,0.357843,1.000000,-2.899574
33,0.857391,0.514666,0.531623,-0.846981,-2.216609,2.274953,1.000000,-2.888017
34,0.999707,0.024216,0.929551,-0.368694,-2.851075,3.912669,1.000000,-0.137754
35,0.856665,-0.515874,0.903801,0.427953,-2.654965,3.964638,1.000000,2.091510
36,0.550522,-0.834820,0.440841,0.897585,-1.736931,2.673746,1.000000,1.438003
37,0.339935,-0.940449,0.058774,0.998271,-0.609100,1.325027,1.000000,-0.492935
38,0.335334,-0.942099,-0.078918,0.996881,0.558723,0.049599,-1.000000,-2.865513
39,0.550536,-0.834811,0.096509,0.995332,1.830144,-1.846643,-1.000000,-4.664087
40,0.873217,-0.487331,0.628303,0.777968,2.914379,-3.998644,-1.000000,-2.867291
41,0.989703,0.143139,0.996749,-0.080566,3.443248,-5.368397,-1.000000,2.167912
42,0.710152,0.704048,0.487049,-0.873375,2.785741,-4.158982,-1.000000,3.555847
43,0.332362,0.943152,-0.149252,-0.988799,1.695764,-2.469172,-1.000000,1.833660
44,0.117638,0.993057,-0.480561,-0.876962,0.503989,-1.083848,-1.000000,-0.524958
45,0.138059,0.990424,-0.556059,-0.831143,-0.707425,0.206145,1.000000,-3.286606
46,0.399559,0.916708,-0.357110,-0.934062,-1.998102,2.087822,1.000000,-5.810825
47,0.799388,0.600815,0.270782,-0.962641,-3.123811,4.385010,1.000000,-4.722728
48,0.997476,-0.071006,0.984107,-0.177577,-3.892350,6.512257,1.000000,2.045508
49,0.693440,-0.720514,0.492174,0.870497,-3.230423,5.365508,1.000000,4.979800
50,0.236363,-0.971665,-0.349806,0.936822,-2.030824,3.433800,1.000000,3.479039
51,-0.043494,-0.999054,-0.779637,0.626232,-0.788188,1.988395,1.000000,1.261266
52,-0.077590,-0.996985,-0.917593,0.397521,0.442167,0.691662,1.000000,-1.109342
53,0.131255,-0.991349,-0.919252,0.393670,1.643280,-0.668324,-1.000000,-3.926362
54,0.550691,-0.834709,-0.747511,0.664250,2.824429,-2.591785,-1.000000,-5.804716
55,0.942934,-0.332979,-0.106118,0.994354,3.583638,-4.856223,-1.000000,-4.704611
56,0.910987,0.412436,0.896198,0.443655,3.975097,-7.134809,-1.000000,0.602480
57,0.407973,0.912994,0.596227,-0.802816,3.033367,-6.224365,-1.000000,3.822464
58,-0.028605,0.999591,-0.392653,-0.919687,1.457433,-4.300144,-1.000000,3.874759
59,-0.169812,0.985476,-0.898987,-0.437976,-0.006630,-2.878705,-1.000000,3.018102
60,-0.040099,0.999196,-0.999920,-0.012665,-1.269238,-1.530273,-1.000000,0.631382
61,0.323832,0.946114,-0.986515,0.163673,-2.413378,-0.278132,-1.000000,-1.805051
62,0.791000,0.611816,-0.992228,0.124432,-3.349179,0.579189,1.000000,-1.677173
63,0.997711,-0.067620,-0.998159,-0.060656,-3.771348,1.150675,1.000000,0.695889
64,0.705544,-0.708666,-0.959035,-0.283287,-3.294856,0.998663,1.000000,1.051353
65,0.220854,-0.975307,-0.913855,-0.406041,-2.262635,0.221674,1.000000,-1.293951
66,-0.116119,-0.993235,-0.939381,-0.342874,-1.131541,-0.943403,-1.000000,-4.535206
67,-0.218565,-0.975822,-0.999982,0.006078,0.098674,-2.622191,-1.000000,-7.235731
68,-0.064558,-0.997914,-0.763224,0.646134,1.507233,-4.382808,-1.000000,-8.495732
69,0.393624,-0.919272,0.231649,0.972800,3.242654,-6.851980,-1.000000,-4.403510
70,0.942696,-0.333653,0.942365,-0.334585,4.689938,-9.217431,-1.000000,6.061534
71,0.855583,0.517666,-0.376274,-0.926508,4.029471,-6.673743,-1.000000,8.643681
72,0.299975,0.953947,-0.998706,-0.050857,3.125530,-4.860406,-1.000000,7.162764
73,-0.202731,0.979235,-0.693727,0.720239,1.967589,-3.732918,-1.000000,4.201906
