step,position,velocity,action,reward
0,-0.465650,0.000000,0,-1.007342
1,-0.467083,-0.001432,0,-1.014087
2,-0.469937,-0.002854,0,-1.019656
3,-0.474192,-0.004255,0,-1.023508
4,-0.479816,-0.005624,0,-1.025156
5,-0.486768,-0.006952,0,-1.024186
6,-0.494995,-0.008227,0,-1.020276
7,-0.504437,-0.009442,0,-1.013209
8,-0.515022,-0.010585,0,-1.002885
9,-0.526671,-0.011650,0,-0.989336
10,-0.539298,-0.012626,0,-0.972724
11,-0.552807,-0.013509,0,-0.953343
12,-0.567097,-0.014290,0,-0.931612
13,-0.582061,-0.014965,0,-0.908060
14,-0.597590,-0.015528,0,-0.883307
15,-0.613568,-0.015978,0,-0.858035
16,-0.629879,-0.016311,0,-0.832966
17,-0.646407,-0.016528,0,-0.808821
18,-0.663034,-0.016627,0,-0.786299
19,-0.679646,-0.016612,0,-0.766042
20,-0.696130,-0.016484,0,-0.748612
21,-0.712377,-0.016247,0,-0.734473
22,-0.728282,-0.015905,0,-0.723980
23,-0.743748,-0.015465,0,-0.717373
24,-0.758679,-0.014931,0,-0.714774
25,-0.772990,-0.014311,0,-0.716201
26,-0.786600,-0.013610,0,-0.721574
27,-0.799436,-0.012836,0,-0.730730
28,-0.811431,-0.011995,0,-0.743442
29,-0.822526,-0.011095,0,-0.759430
30,-0.832668,-0.010142,0,-0.778382
31,-0.841809,-0.009142,0,-0.799961
32,-0.849911,-0.008102,0,-0.823826
33,-0.856938,-0.007027,0,-0.849629
34,-0.862861,-0.005923,0,-0.877033
35,-0.867657,-0.004796,0,-0.905705
36,-0.871306,-0.003650,0,-0.935327
37,-0.873796,-0.002490,0,-0.965587
38,-0.875117,-0.001320,0,-0.996184
39,-0.875263,-0.000146,0,-1.026817
40,-0.874234,0.001028,2,-1.109003
41,-0.870035,0.004199,2,-1.188951
42,-0.862680,0.007355,2,-1.264836
43,-0.852199,0.010481,2,-1.334627
44,-0.838634,0.013565,2,-1.396040
45,-0.822042,0.016592,2,-1.446543
46,-0.802499,0.019543,2,-1.483401
47,-0.780100,0.022399,2,-1.503811
48,-0.754962,0.025138,2,-1.505091
49,-0.727224,0.027738,2,-1.484938
50,-0.697052,0.030172,2,-1.441736
51,-0.664638,0.032415,2,-1.374868
52,-0.630196,0.034441,2,-1.284980
53,-0.593969,0.036227,2,-1.174171
54,-0.556219,0.037751,2,-1.046015
55,-0.517223,0.038995,2,-0.905423
56,-0.477276,0.039947,2,-0.758319
57,-0.436675,0.040601,2,-0.611166
58,-0.395718,0.040956,2,-0.470412
59,-0.354698,0.041021,2,-0.341931
60,-0.313890,0.040808,2,-0.230546
61,-0.273554,0.040336,2,-0.139699
62,-0.233922,0.039632,2,-0.071300
63,-0.195199,0.038723,2,-0.025761
64,-0.157560,0.037639,2,-0.002171
65,-0.121146,0.036413,2,0.001417
66,-0.086069,0.035077,2,-0.012337
67,-0.052410,0.033660,2,-0.040384
68,-0.020219,0.032190,2,-0.079571
69,0.010476,0.030695,2,-0.126867
70,0.039672,0.029196,2,-0.179514
71,0.067386,0.027714,2,-0.235127
72,0.093651,0.026265,2,-0.291731
73,0.118514,0.024863,2,-0.347760
74,0.142033,0.023519,2,-0.402030
75,0.164276,0.022243,2,-0.453696
76,0.185317,0.021040,2,-0.502199
77,0.205233,0.019917,2,-0.547213
78,0.224109,0.018876,2,-0.588597
79,0.242029,0.017920,2,-0.626351
80,0.259080,0.017051,2,-0.660580
81,0.275348,0.016268,2,-0.691464
82,0.290922,0.015574,2,-0.719233
83,0.305889,0.014967,2,-0.744152
84,0.320337,0.014448,2,-0.766508
85,0.334353,0.014016,2,-0.786601
86,0.348025,0.013672,2,-0.804740
87,0.361441,0.013415,2,-0.821242
88,0.374687,0.013246,2,-0.836434
89,0.387853,0.013166,2,-0.850652
90,0.401029,0.013176,2,-0.864251
91,0.414307,0.013277,2,-0.877611
92,0.427779,0.013472,2,-0.891141
93,0.441543,0.013764,2,-0.905296
94,0.455697,0.014154,2,-0.920582
95,0.470346,0.014649,2,-0.937573
96,0.485597,0.015251,2,-0.956926
