step,position,velocity,action,reward
0,-0.468087,0.000000,0,-1.006945
1,-0.469501,-0.001414,0,-1.013309
2,-0.472319,-0.002818,0,-1.018528
3,-0.476521,-0.004201,0,-1.022077
4,-0.482074,-0.005553,0,-1.023480
5,-0.488938,-0.006864,0,-1.022339
6,-0.497062,-0.008123,0,-1.018340
7,-0.506384,-0.009322,0,-1.011274
8,-0.516835,-0.010451,0,-1.001048
9,-0.528337,-0.011502,0,-0.987693
10,-0.540804,-0.012467,0,-0.971369
11,-0.554141,-0.013338,0,-0.952364
12,-0.568250,-0.014109,0,-0.931088
13,-0.583025,-0.014775,0,-0.908055
14,-0.598357,-0.015332,0,-0.883869
15,-0.614132,-0.015776,0,-0.859193
16,-0.630237,-0.016105,0,-0.834728
17,-0.646556,-0.016319,0,-0.811177
18,-0.662973,-0.016417,0,-0.789218
19,-0.679375,-0.016402,0,-0.769476
20,-0.695651,-0.016276,0,-0.752499
21,-0.711693,-0.016042,0,-0.738740
22,-0.727398,-0.015705,0,-0.728546
23,-0.742668,-0.015270,0,-0.722152
24,-0.757411,-0.014743,0,-0.719682
25,-0.771540,-0.014129,0,-0.721154
26,-0.784977,-0.013437,0,-0.726495
27,-0.797648,-0.012671,0,-0.735548
28,-0.809488,-0.011840,0,-0.748093
29,-0.820437,-0.010949,0,-0.763859
30,-0.830442,-0.010005,0,-0.782543
31,-0.839457,-0.009016,0,-0.803816
32,-0.847443,-0.007985,0,-0.827343
33,-0.854364,-0.006921,0,-0.852783
34,-0.860192,-0.005828,0,-0.879803
35,-0.864903,-0.004711,0,-0.908076
36,-0.868479,-0.003576,0,-0.937283
37,-0.870905,-0.002427,0,-0.967118
38,-0.872174,-0.001268,0,-0.997277
39,-0.872278,-0.000105,0,-1.027463
40,-0.871220,0.001059,2,-1.108914
41,-0.867001,0.004218,2,-1.188092
42,-0.859640,0.007362,2,-1.263161
43,-0.849163,0.010476,2,-1.332083
44,-0.835615,0.013548,2,-1.392579
45,-0.819054,0.016561,2,-1.442129
46,-0.799556,0.019498,2,-1.478027
47,-0.777217,0.022339,2,-1.497510
48,-0.752153,0.025063,2,-1.497947
49,-0.724507,0.027646,2,-1.477103
50,-0.694444,0.030063,2,-1.433430
51,-0.662155,0.032289,2,-1.366376
52,-0.627856,0.034299,2,-1.276645
53,-0.591788,0.036068,2,-1.166367
54,-0.554212,0.037576,2,-1.039123
55,-0.515407,0.038805,2,-0.899795
56,-0.475663,0.039744,2,-0.754244
57,-0.435277,0.040385,2,-0.608845
58,-0.394547,0.040731,2,-0.469938
59,-0.353760,0.040787,2,-0.343283
60,-0.313192,0.040568,2,-0.233599
61,-0.273100,0.040092,2,-0.144241
62,-0.233715,0.039385,2,-0.077062
63,-0.195240,0.038475,2,-0.032441
64,-0.157848,0.037392,2,-0.009466
65,-0.121681,0.036167,2,-0.006207
66,-0.086849,0.034832,2,-0.020042
67,-0.053433,0.033416,2,-0.047968
68,-0.021485,0.031948,2,-0.086881
69,0.008968,0.030453,2,-0.133795
70,0.037922,0.028954,2,-0.185997
71,0.065392,0.027470,2,-0.241136
72,0.091411,0.026018,2,-0.297263
73,0.116022,0.024612,2,-0.352833
74,0.139284,0.023262,2,-0.406676
75,0.161261,0.021977,2,-0.457953
76,0.182024,0.020764,2,-0.506107
77,0.201651,0.019627,2,-0.550810
78,0.220222,0.018571,2,-0.591916
79,0.237819,0.017597,2,-0.629419
80,0.254526,0.016707,2,-0.663412
81,0.270427,0.015901,2,-0.694065
82,0.285606,0.015179,2,-0.721595
83,0.300148,0.014542,2,-0.746251
84,0.314137,0.013989,2,-0.768301
85,0.327656,0.013519,2,-0.788025
86,0.340789,0.013133,2,-0.805709
87,0.353619,0.012830,2,-0.821640
88,0.366229,0.012609,2,-0.836112
89,0.378701,0.012472,2,-0.849422
90,0.391121,0.012420,2,-0.861879
91,0.403573,0.012452,2,-0.873804
92,0.416144,0.012571,2,-0.885543
93,0.428923,0.012779,2,-0.897468
94,0.442001,0.013079,2,-0.909995
95,0.455474,0.013473,2,-0.923588
96,0.469439,0.013965,2,-0.938773
97,0.484000,0.014561,2,-0.956155
98,0.499264,0.015265,2,-0.976429
