step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.998659,0.051776,0.998122,0.061255,0.011790,0.053874,-1.000000,-1.009784
1,0.998065,0.062177,0.999353,0.035958,0.089381,-0.300918,-1.000000,-1.026140
2,0.996360,0.085243,0.998552,-0.053787,0.134263,-0.577499,-1.000000,-0.951939
3,0.993719,0.111906,0.982914,-0.184066,0.123758,-0.708244,-1.000000,-0.815141
4,0.991453,0.130461,0.947500,-0.319757,0.054946,-0.668525,-1.000000,-0.707299
5,0.991357,0.131191,0.903536,-0.428512,-0.050621,-0.486815,1.000000,-0.876328
6,0.996353,0.085327,0.900817,-0.434199,-0.400338,0.416618,1.000000,-1.221741
7,0.999767,-0.021573,0.959631,-0.281261,-0.645299,1.184711,1.000000,-1.216549
8,0.987235,-0.159269,0.999998,0.001846,-0.701486,1.613314,1.000000,-0.838307
9,0.959452,-0.281873,0.946952,0.321376,-0.519143,1.562179,1.000000,-0.494203
10,0.937697,-0.347455,0.825836,0.563911,-0.151861,1.107922,-1.000000,-0.719943
11,0.949583,-0.313515,0.768618,0.639708,0.501452,-0.160103,-1.000000,-1.362682
12,0.986808,-0.161896,0.857483,0.514513,1.030032,-1.343255,-1.000000,-1.481131
13,0.997125,0.075778,0.983714,0.179743,1.299133,-2.161933,-1.000000,-0.802306
14,0.946136,0.323769,0.962524,-0.271197,1.170304,-2.261713,-1.000000,-0.114516
15,0.868552,0.495598,0.779657,-0.626207,0.672963,-1.677811,-1.000000,-0.197674
16,0.832408,0.554164,0.601576,-0.798816,0.003607,-0.782451,1.000000,-1.125615
17,0.878225,0.478247,0.601238,-0.799070,-0.872309,0.773981,1.000000,-2.122910
18,0.968900,0.247452,0.812989,-0.582279,-1.571525,2.227297,1.000000,-1.784133
19,0.994496,-0.104779,0.997502,-0.070643,-1.892073,3.126661,1.000000,-0.118111
20,0.894344,-0.447380,0.854265,0.519837,-1.599413,2.863511,1.000000,0.831226
