step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.998132,0.061096,0.998216,-0.059705,0.053747,0.033037,-1.000000,-0.989656
1,0.997097,0.076145,0.997149,-0.075453,0.093468,-0.185626,-1.000000,-0.976821
2,0.995347,0.096357,0.991533,-0.129853,0.103499,-0.348588,-1.000000,-0.942257
3,0.993396,0.114736,0.978292,-0.207231,0.075071,-0.420205,-1.000000,-0.893323
4,0.992298,0.123874,0.957817,-0.287379,0.012608,-0.391924,-1.000000,-0.856679
5,0.992945,0.118577,0.935888,-0.352298,-0.066697,-0.283211,-1.000000,-0.853740
6,0.995203,0.097835,0.920322,-0.391163,-0.138623,-0.132279,-1.000000,-0.886886
7,0.997858,0.065412,0.915916,-0.401370,-0.180181,0.017557,-1.000000,-0.943998
8,0.999580,0.028973,0.922060,-0.387048,-0.176717,0.129972,-1.000000,-1.009368
9,0.999998,-0.002006,0.934124,-0.356950,-0.125998,0.184243,-1.000000,-1.069144
10,0.999821,-0.018929,0.946761,-0.321938,-0.038915,0.179467,-1.000000,-1.110816
11,0.999863,-0.016527,0.956489,-0.291769,0.063161,0.133011,-1.000000,-1.123808
12,0.999984,0.005590,0.962290,-0.272024,0.153956,0.073155,-1.000000,-1.105235
13,0.999090,0.042660,0.964887,-0.262664,0.209531,0.028332,-1.000000,-1.065762
14,0.996304,0.085900,0.965908,-0.258884,0.215126,0.016833,-1.000000,-1.026721
15,0.992169,0.124900,0.967258,-0.253795,0.169411,0.040690,-1.000000,-1.007332
16,0.988606,0.150527,0.970357,-0.241676,0.084648,0.085890,-1.000000,-1.011926
17,0.987557,0.157263,0.975369,-0.220580,-0.017047,0.128081,-1.000000,-1.027994
18,0.989524,0.144365,0.981083,-0.193588,-0.109875,0.141101,-1.000000,-1.035787
19,0.993268,0.115843,0.985713,-0.168434,-0.171209,0.105995,-1.000000,-1.020610
20,0.996846,0.079366,0.987857,-0.155366,-0.187566,0.018697,-1.000000,-0.978947
21,0.999023,0.044186,0.986522,-0.163629,-0.158155,-0.106181,-1.000000,-0.917756
22,0.999829,0.018516,0.980267,-0.197679,-0.094687,-0.237854,-1.000000,-0.852628
23,0.999973,0.007285,0.967048,-0.254595,-0.017248,-0.338215,-1.000000,-0.806906
24,0.999938,0.011092,0.946067,-0.323971,0.052440,-0.374139,-1.000000,-0.806312
25,0.999647,0.026585,0.920461,-0.390835,0.097570,-0.328338,-1.000000,-0.865840
26,0.998853,0.047872,0.897855,-0.440292,0.109966,-0.204107,-1.000000,-0.976607
27,0.997662,0.068347,0.887310,-0.461173,0.090501,-0.023287,-1.000000,-1.103867
28,0.996598,0.082413,0.894385,-0.447299,0.047946,0.178947,-1.000000,-1.199725
