step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999986,-0.005316,0.998505,-0.054660,-0.070439,0.084573,1.000000,-1.007881
1,0.999477,-0.032327,1.000000,0.000611,-0.192356,0.454368,1.000000,-0.971774
2,0.996965,-0.077849,0.993015,0.117991,-0.250391,0.694273,1.000000,-0.862485
3,0.992014,-0.126125,0.965030,0.262141,-0.220330,0.742497,1.000000,-0.756609
4,0.987144,-0.159836,0.920168,0.391524,-0.109701,0.600833,1.000000,-0.742334
5,0.986039,-0.166517,0.879190,0.476471,0.045115,0.328076,1.000000,-0.833893
6,0.989832,-0.142244,0.862686,0.505741,0.195826,0.007297,-1.000000,-1.146957
7,0.997745,-0.067120,0.906313,0.422607,0.543440,-0.924362,-1.000000,-1.385123
8,0.997889,0.064941,0.984478,0.175506,0.745849,-1.614942,-1.000000,-1.074352
9,0.977023,0.213136,0.984292,-0.176550,0.708138,-1.834427,-1.000000,-0.514743
10,0.945835,0.324649,0.867401,-0.497609,0.416246,-1.525445,-1.000000,-0.274532
11,0.931736,0.363135,0.721193,-0.692734,-0.016774,-0.885223,-1.000000,-0.485334
12,0.947949,0.318422,0.646590,-0.762838,-0.448059,-0.135617,-1.000000,-0.885547
13,0.980044,0.198781,0.680151,-0.733072,-0.765250,0.563767,1.000000,-1.411914
14,0.999974,0.007226,0.829546,-0.558438,-1.126159,1.693570,1.000000,-1.583948
15,0.973280,-0.229620,0.984820,-0.173581,-1.206799,2.384599,1.000000,-0.992903
16,0.900915,-0.433996,0.952469,0.304636,-0.902447,2.329343,1.000000,-0.398788
17,0.841304,-0.540562,0.755683,0.654937,-0.286333,1.645655,1.000000,-0.413082
18,0.848729,-0.528829,0.581319,0.813675,0.422757,0.696531,1.000000,-0.811401
19,0.917613,-0.397475,0.548916,0.835877,1.031552,-0.296272,-1.000000,-1.377886
20,0.990294,-0.138986,0.710067,0.704134,1.609453,-1.747749,-1.000000,-1.493831
21,0.978041,0.208411,0.949139,0.314859,1.810272,-2.742713,-1.000000,-0.679666
22,0.853084,0.521773,0.968957,-0.247230,1.491052,-2.788433,-1.000000,-0.046203
23,0.714022,0.700124,0.740016,-0.672590,0.725965,-2.004576,-1.000000,-0.420002
24,0.676222,0.736698,0.512187,-0.858874,-0.208303,-0.925170,-1.000000,-1.313552
25,0.768143,0.640279,0.452398,-0.891816,-1.103039,0.251380,1.000000,-2.222230
26,0.928392,0.371603,0.641278,-0.767309,-1.985537,1.997214,1.000000,-2.101115
27,0.997441,-0.071499,0.946955,-0.321367,-2.444828,3.337773,1.000000,-0.185065
28,0.853611,-0.520910,0.932986,0.359913,-2.192800,3.369490,1.000000,1.221889
29,0.616033,-0.787720,0.585676,0.810545,-1.338137,2.314667,1.000000,0.582515
30,0.480052,-0.877240,0.281989,0.959418,-0.277012,1.082809,1.000000,-1.049355
31,0.526349,-0.850269,0.192386,0.981319,0.805517,-0.171255,-1.000000,-2.924908
32,0.740807,-0.671718,0.403851,0.914825,1.962388,-2.075023,-1.000000,-3.713162
33,0.968979,-0.247145,0.855306,0.518123,2.833911,-3.956506,-1.000000,-1.147991
34,0.940668,0.339329,0.944490,-0.328540,2.954314,-4.479734,-1.000000,2.244640
35,0.646777,0.762679,0.439617,-0.898186,2.165859,-3.185277,-1.000000,2.306910
36,0.367570,0.929996,-0.031697,-0.999498,1.080695,-1.712468,-1.000000,0.438704
37,0.272718,0.962094,-0.239341,-0.970936,-0.083769,-0.401163,1.000000,-2.133324
38,0.411901,0.911229,-0.142914,-0.989735,-1.386932,1.411395,1.000000,-4.651816
39,0.733234,0.679976,0.336095,-0.941828,-2.572561,3.507882,1.000000,-4.563559
40,0.991045,0.133531,0.953845,-0.300299,-3.463059,5.551670,1.000000,0.576971
41,0.850740,-0.525587,0.691649,0.722234,-3.197477,5.098568,1.000000,4.076844
42,0.457754,-0.889079,-0.072961,0.997335,-2.177543,3.269485,1.000000,3.077046
43,0.154484,-0.987995,-0.539064,0.842265,-1.011848,1.749772,1.000000,0.773554
44,0.073718,-0.997279,-0.707824,0.706389,0.200262,0.432004,1.000000,-1.684740
45,0.231588,-0.972814,-0.673702,0.739003,1.387871,-0.926218,-1.000000,-4.447139
46,0.591681,-0.806172,-0.350650,0.936506,2.569734,-2.943576,-1.000000,-6.219749
47,0.947188,-0.320678,0.451745,0.892147,3.504728,-5.382404,-1.000000,-3.147238
48,0.908687,0.417477,0.984925,-0.172981,3.841578,-6.855366,-1.000000,3.614477
49,0.454735,0.890627,0.186152,-0.982521,2.710478,-5.002816,-1.000000,4.812697
50,0.063297,0.997995,-0.588181,-0.808730,1.379314,-3.257819,-1.000000,3.253669
51,-0.081936,0.996638,-0.909062,-0.416660,0.084713,-1.889149,-1.000000,1.228853
52,0.024876,0.999691,-0.982823,-0.184552,-1.144703,-0.545844,1.000000,-1.590519
53,0.374378,0.927276,-0.968178,-0.250261,-2.421205,1.223542,1.000000,-3.927211
54,0.825918,0.563790,-0.778569,-0.627559,-3.363465,3.050203,1.000000,-3.614830
