step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999044,-0.043723,0.999229,0.039259,0.000901,-0.006092,-1.000000,-1.002647
1,0.999705,-0.024277,0.999991,-0.004248,0.188118,-0.418109,-1.000000,-0.960615
2,0.999626,0.027353,0.992838,-0.119472,0.313805,-0.708338,-1.000000,-0.841774
3,0.995571,0.094009,0.962841,-0.270068,0.335562,-0.791583,-1.000000,-0.731228
4,0.988155,0.153459,0.912557,-0.408949,0.247652,-0.654199,-1.000000,-0.737707
5,0.982404,0.186770,0.865806,-0.500379,0.081831,-0.353904,-1.000000,-0.877607
6,0.982942,0.183915,0.848349,-0.529438,-0.110496,0.018584,-1.000000,-1.066544
7,0.989433,0.144990,0.868799,-0.495164,-0.275332,0.369204,1.000000,-1.338863
8,0.998518,0.054416,0.938871,-0.344269,-0.615184,1.262419,1.000000,-1.336747
9,0.996070,-0.088565,0.999381,-0.035193,-0.777402,1.823849,1.000000,-0.781900
10,0.971835,-0.235662,0.942655,0.333769,-0.669505,1.837524,1.000000,-0.235083
11,0.942672,-0.333721,0.786343,0.617790,-0.326464,1.358201,1.000000,-0.201523
12,0.935195,-0.354132,0.646950,0.762532,0.112724,0.633502,1.000000,-0.604908
13,0.956064,-0.293160,0.608886,0.793258,0.517152,-0.139850,-1.000000,-1.358657
14,0.990044,-0.140759,0.727187,0.686439,1.016607,-1.428401,-1.000000,-1.858006
15,0.995575,0.093975,0.934441,0.356117,1.288123,-2.415711,-1.000000,-1.301377
16,0.940022,0.341113,0.987083,-0.160210,1.178818,-2.689637,-1.000000,-0.300526
17,0.859479,0.511171,0.793737,-0.608261,0.652934,-2.135415,-1.000000,0.010138
18,0.827528,0.561424,0.550089,-0.835106,-0.068541,-1.175189,-1.000000,-0.423517
19,0.872235,0.489087,0.437987,-0.898981,-0.762698,-0.113212,1.000000,-1.332155
20,0.960186,0.279360,0.557176,-0.830394,-1.472436,1.467740,1.000000,-1.939924
21,0.998380,-0.056894,0.853775,-0.520643,-1.865227,2.771334,1.000000,-1.242374
22,0.908947,-0.416912,0.997438,0.071532,-1.769191,3.232647,1.000000,-0.016895
23,0.748721,-0.662885,0.785485,0.618881,-1.103870,2.589635,1.000000,0.145328
24,0.657569,-0.753394,0.473626,0.880726,-0.161498,1.478127,1.000000,-0.671617
25,0.705197,-0.709012,0.313843,0.949475,0.799771,0.251622,1.000000,-1.635316
26,0.855436,-0.517909,0.385740,0.922608,1.594616,-1.015391,-1.000000,-2.245376
27,0.988488,-0.151299,0.699163,0.714962,2.264062,-2.717279,-1.000000,-1.546363
28,0.946966,0.321333,0.991005,0.133826,2.416204,-3.703378,-1.000000,0.357894
29,0.723272,0.690564,0.836717,-0.547636,1.826485,-3.224664,-1.000000,0.940311
30,0.515810,0.856703,0.445475,-0.895294,0.803745,-2.034201,-1.000000,-0.124592
31,0.473601,0.880739,0.179511,-0.983756,-0.320363,-0.771448,-1.000000,-1.671993
32,0.618123,0.786081,0.158520,-0.987356,-1.386280,0.578934,1.000000,-3.135309
33,0.868059,0.496461,0.456076,-0.889941,-2.410923,2.576517,1.000000,-3.036017
34,0.999466,-0.032686,0.922989,-0.384827,-3.011161,4.294551,1.000000,0.053897
35,0.812237,-0.583327,0.880292,0.474433,-2.723944,4.248279,1.000000,2.355304
36,0.477923,-0.878402,0.352862,0.935675,-1.714517,2.846628,1.000000,1.570504
37,0.268965,-0.963150,-0.068550,0.997648,-0.533743,1.473182,1.000000,-0.387452
38,0.282520,-0.959261,-0.231818,0.972759,0.671358,0.173078,-1.000000,-2.805862
39,0.523770,-0.851860,-0.080430,0.996760,1.950435,-1.751463,-1.000000,-4.832506
40,0.868364,-0.495928,0.469604,0.882877,3.011777,-3.980356,-1.000000,-3.450535
41,0.987797,0.155748,0.996476,0.083884,3.588734,-5.687259,-1.000000,1.924073
42,0.679197,0.733956,0.554723,-0.832035,2.916933,-4.618135,-1.000000,3.855638
43,0.273608,0.961841,-0.155798,-0.987789,1.755468,-2.875097,-1.000000,2.283246
44,0.048716,0.998813,-0.554705,-0.832047,0.523118,-1.483041,-1.000000,0.053999
45,0.068231,0.997670,-0.685979,-0.727622,-0.715293,-0.189458,1.000000,-2.666453
46,0.337249,0.941416,-0.574555,-0.818466,-2.019229,1.671355,1.000000,-5.475756
47,0.758579,0.651581,-0.062378,-0.998053,-3.107229,3.903334,1.000000,-5.669067
48,0.999999,0.001509,0.827635,-0.561267,-3.903573,6.385108,1.000000,0.099753
49,0.719365,-0.694633,0.747553,0.664202,-3.523730,6.211967,1.000000,4.794904
50,0.224424,-0.974492,-0.188812,0.982013,-2.215287,4.167597,1.000000,4.130361
51,-0.084235,-0.996446,-0.761310,0.648388,-0.897751,2.659457,1.000000,2.353909
52,-0.136352,-0.990660,-0.954049,0.299651,0.361748,1.356026,1.000000,0.243118
53,0.057026,-0.998373,-0.986167,0.165756,1.571160,0.011233,-1.000000,-2.564281
54,0.478335,-0.878177,-0.941921,0.335834,2.810294,-1.781754,-1.000000,-4.300820
55,0.912833,-0.408334,-0.631665,0.775241,3.588421,-3.695059,-1.000000,-3.415331
56,0.950482,0.310779,0.256905,0.966437,3.711049,-5.736739,-1.000000,-2.055495
57,0.504698,0.863296,0.999939,0.011002,3.398641,-6.864436,-1.000000,-0.214345
58,-0.015455,0.999881,0.335460,-0.942055,1.921666,-5.316646,-1.000000,1.018168
59,-0.226148,0.974093,-0.530661,-0.847584,0.208404,-3.757022,-1.000000,2.374235
60,-0.107929,0.994159,-0.919520,-0.393044,-1.365447,-2.307852,1.000000,1.561061
61,0.305745,0.952114,-0.991569,-0.129583,-2.777534,-0.449044,1.000000,-1.066244
62,0.831182,0.556000,-0.978489,-0.206297,-3.836748,1.163421,1.000000,-0.042689
