step,position,velocity,action,reward
0,-0.492073,0.000000,2,-0.997810
1,-0.491309,0.000764,2,-0.995480
2,-0.489787,0.001522,2,-0.992877
3,-0.487518,0.002269,2,-0.989879
4,-0.484519,0.002999,2,-0.986380
5,-0.480812,0.003706,2,-0.982297
6,-0.476426,0.004386,2,-0.977572
7,-0.471392,0.005034,2,-0.972175
8,-0.465748,0.005644,2,-0.966110
9,-0.459536,0.006212,2,-0.959408
10,-0.452801,0.006735,2,-0.952138
11,-0.445594,0.007208,2,-0.944394
12,-0.437966,0.007628,2,-0.936301
13,-0.429973,0.007993,2,-0.928009
14,-0.421673,0.008300,2,-0.919685
15,-0.413126,0.008547,2,-0.911510
16,-0.404393,0.008734,2,-0.903676
17,-0.395534,0.008859,2,-0.896375
18,-0.386613,0.008922,2,-0.889792
19,-0.377690,0.008923,2,-0.884104
20,-0.368827,0.008863,2,-0.879473
21,-0.360083,0.008744,2,-0.876038
22,-0.351517,0.008566,2,-0.873915
23,-0.343185,0.008332,2,-0.873192
24,-0.335142,0.008044,2,-0.873931
25,-0.327437,0.007704,2,-0.876161
26,-0.320121,0.007317,0,-0.915141
27,-0.315237,0.004884,0,-0.957291
28,-0.312816,0.002421,0,-1.001009
29,-0.312873,-0.000057,0,-1.044689
30,-0.315407,-0.002534,0,-1.086729
31,-0.320403,-0.004996,0,-1.125525
32,-0.327831,-0.007427,0,-1.159491
33,-0.337643,-0.009813,0,-1.187072
34,-0.349779,-0.012136,0,-1.206786
35,-0.364161,-0.014381,0,-1.217274
36,-0.380693,-0.016532,0,-1.217375
37,-0.399264,-0.018571,0,-1.206207
38,-0.419747,-0.020482,0,-1.183257
39,-0.441996,-0.022249,0,-1.148470
40,-0.465850,-0.023855,0,-1.102310
41,-0.491136,-0.025286,0,-1.045800
42,-0.517665,-0.026529,0,-0.980520
43,-0.545238,-0.027573,0,-0.908549
44,-0.573649,-0.028411,0,-0.832366
45,-0.602686,-0.029037,0,-0.754704
46,-0.632136,-0.029450,0,-0.678380
47,-0.661786,-0.029650,0,-0.606111
48,-0.691428,-0.029643,0,-0.540340
49,-0.720865,-0.029437,0,-0.483098
50,-0.749907,-0.029042,0,-0.435902
51,-0.778379,-0.028472,0,-0.399706
52,-0.806121,-0.027742,0,-0.374907
53,-0.832989,-0.026868,0,-0.361387
54,-0.858855,-0.025866,0,-0.358594
55,-0.883610,-0.024755,0,-0.365644
56,-0.907160,-0.023550,0,-0.381422
57,-0.929428,-0.022267,0,-0.404685
58,-0.950350,-0.020922,0,-0.434159
59,-0.969876,-0.019527,0,-0.468603
60,-0.987970,-0.018094,0,-0.506871
61,-1.004603,-0.016633,0,-0.547944
62,-1.019756,-0.015153,0,-0.590957
63,-1.033418,-0.013662,2,-0.695197
64,-1.043582,-0.010164,2,-0.800080
65,-1.050246,-0.006664,2,-0.905083
66,-1.053410,-0.003164,2,-1.010059
67,-1.053075,0.000335,2,-1.115040
68,-1.049240,0.003835,2,-1.220040
69,-1.041905,0.007335,2,-1.324856
70,-1.031071,0.010835,2,-1.428868
71,-1.016739,0.014332,2,-1.530849
72,-0.998918,0.017821,2,-1.628788
73,-0.977623,0.021295,2,-1.719743
74,-0.952882,0.024741,2,-1.799766
75,-0.924740,0.028141,2,-1.863925
76,-0.893266,0.031475,2,-1.906479
77,-0.858553,0.034713,2,-1.921242
78,-0.820730,0.037823,2,-1.902153
79,-0.779962,0.040768,2,-1.844049
80,-0.736456,0.043507,2,-1.743555
81,-0.690459,0.045997,2,-1.599975
82,-0.642263,0.048196,2,-1.415989
83,-0.592195,0.050068,2,-1.197969
84,-0.540616,0.051579,2,-0.955768
85,-0.487910,0.052706,2,-0.701917
86,-0.434471,0.053439,2,-0.450335
87,-0.380693,0.053779,2,-0.214769
88,-0.326953,0.053739,2,-0.007251
89,-0.273605,0.053348,2,0.163108
90,-0.220960,0.052644,2,0.290823
91,-0.169286,0.051674,2,0.374135
92,-0.118797,0.050489,2,0.414600
93,-0.069651,0.049146,2,0.416330
94,-0.021950,0.047701,2,0.385071
95,0.024257,0.046206,2,0.327298
96,0.068969,0.044713,2,0.249457
97,0.112236,0.043266,0,0.103627
98,0.152142,0.039907,0,-0.041337
99,0.188805,0.036663,0,-0.179206
