step,position,velocity,action,reward
0,-0.560812,0.000000,2,-1.004200
1,-0.559534,0.001279,2,-1.007933
2,-0.556986,0.002548,2,-1.010746
3,-0.553189,0.003798,2,-1.012219
4,-0.548170,0.005019,2,-1.011978
5,-0.541966,0.006203,2,-1.009707
6,-0.534626,0.007341,2,-1.005166
7,-0.526202,0.008424,2,-0.998200
8,-0.516759,0.009443,2,-0.988746
9,-0.506367,0.010392,2,-0.976844
10,-0.495104,0.011263,2,-0.962635
11,-0.483055,0.012049,2,-0.946361
12,-0.470309,0.012746,2,-0.928358
13,-0.456961,0.013348,2,-0.909043
14,-0.443110,0.013851,2,-0.888902
15,-0.428856,0.014254,2,-0.868469
16,-0.414303,0.014553,2,-0.848303
17,-0.399556,0.014747,2,-0.828967
18,-0.384717,0.014839,2,-0.811006
19,-0.369891,0.014827,2,-0.794923
20,-0.355176,0.014714,2,-0.781164
21,-0.340672,0.014504,2,-0.770103
22,-0.326472,0.014200,2,-0.762031
23,-0.312666,0.013806,2,-0.757153
24,-0.299338,0.013328,0,-0.794609
25,-0.288568,0.010770,0,-0.839284
26,-0.280418,0.008150,0,-0.889351
27,-0.274935,0.005483,0,-0.943005
28,-0.272148,0.002787,0,-0.998467
29,-0.272073,0.000075,0,-1.053978
30,-0.274711,-0.002638,0,-1.107777
31,-0.280047,-0.005336,0,-1.158088
32,-0.288051,-0.008004,0,-1.203107
33,-0.298679,-0.010627,0,-1.241007
34,-0.311868,-0.013189,0,-1.269972
35,-0.327541,-0.015673,0,-1.288254
36,-0.345600,-0.018060,0,-1.294257
37,-0.365932,-0.020332,0,-1.286653
38,-0.388403,-0.022471,0,-1.264513
39,-0.412861,-0.024457,0,-1.227441
40,-0.439133,-0.026273,0,-1.175692
41,-0.467033,-0.027899,0,-1.110259
42,-0.496355,-0.029322,0,-1.032898
43,-0.526880,-0.030526,0,-0.946091
44,-0.558382,-0.031501,0,-0.852926
45,-0.590622,-0.032241,0,-0.756912
46,-0.623364,-0.032741,0,-0.661739
47,-0.656368,-0.033004,0,-0.571017
48,-0.689403,-0.033035,0,-0.488023
49,-0.722245,-0.032842,0,-0.415484
50,-0.754683,-0.032439,0,-0.355429
51,-0.786524,-0.031841,0,-0.309112
52,-0.817592,-0.031067,0,-0.277012
53,-0.847729,-0.030137,0,-0.258901
54,-0.876801,-0.029072,0,-0.253963
55,-0.904692,-0.027891,0,-0.260938
56,-0.931308,-0.026616,0,-0.278273
57,-0.956574,-0.025266,0,-0.304271
58,-0.980432,-0.023858,0,-0.337212
59,-1.002839,-0.022408,0,-0.375452
60,-1.023769,-0.020930,0,-0.417497
61,-1.043205,-0.019436,0,-0.462041
62,-1.061141,-0.017936,0,-0.507990
63,-1.077580,-0.016438,0,-0.554465
64,-1.092528,-0.014949,0,-0.600794
65,-1.106000,-0.013472,2,-0.705179
66,-1.116011,-0.010011,2,-0.807681
67,-1.122574,-0.006564,2,-0.908669
68,-1.125702,-0.003127,2,-1.008860
69,-1.125398,0.000304,2,-1.109130
70,-1.121663,0.003735,2,-1.210342
71,-1.114490,0.007173,2,-1.313163
72,-1.103867,0.010622,2,-1.417882
73,-1.089781,0.014086,2,-1.524209
74,-1.072215,0.017566,2,-1.631064
75,-1.051156,0.021059,2,-1.736364
76,-1.026598,0.024559,2,-1.836833
77,-0.998544,0.028054,2,-1.927867
78,-0.967016,0.031527,2,-2.003515
79,-0.932061,0.034955,2,-2.056641
80,-0.893753,0.038308,2,-2.079324
81,-0.852206,0.041547,2,-2.063564
82,-0.807574,0.044632,2,-2.002267
83,-0.760061,0.047513,2,-1.890445
84,-0.709920,0.050142,2,-1.726464
85,-0.657452,0.052467,2,-1.513056
86,-0.603008,0.054444,2,-1.257844
87,-0.546973,0.056034,2,-0.973104
88,-0.489764,0.057210,2,-0.674708
89,-0.431807,0.057956,2,-0.380350
90,-0.373531,0.058276,2,-0.107395
91,-0.315342,0.058189,2,0.129210
92,-0.257616,0.057726,2,0.318533
93,-0.200679,0.056937,2,0.454482
94,-0.144803,0.055876,2,0.535799
95,-0.090195,0.054608,2,0.565356
96,-0.036996,0.053199,2,0.549018
97,0.014719,0.051715,2,0.494357
98,0.064936,0.050217,2,0.409467
99,0.113700,0.048764,2,0.302020
100,0.161108,0.047408,2,0.178621
101,0.207303,0.046195,2,0.044449
102,0.252466,0.045163,2,-0.096865
103,0.296812,0.044346,0,-0.274666
104,0.338586,0.041774,0,-0.437151
105,0.378042,0.039456,0,-0.583463
106,0.415441,0.037399,0,-0.714150
107,0.451043,0.035602,0,-0.830643
108,0.485105,0.034062,0,-0.934865
