step,position,velocity,action,reward
0,-0.488604,0.000000,2,-0.997655
1,-0.487866,0.000738,2,-0.995183
2,-0.486396,0.001471,2,-0.992461
3,-0.484203,0.002192,2,-0.989376
4,-0.481306,0.002897,2,-0.985834
5,-0.477725,0.003581,2,-0.981758
6,-0.473487,0.004238,2,-0.977096
7,-0.468624,0.004864,2,-0.971823
8,-0.463170,0.005453,2,-0.965941
9,-0.457168,0.006002,2,-0.959485
10,-0.450661,0.006507,2,-0.952517
11,-0.443696,0.006965,2,-0.945127
12,-0.436325,0.007371,2,-0.937432
13,-0.428600,0.007724,2,-0.929572
14,-0.420579,0.008021,2,-0.921703
15,-0.412318,0.008261,2,-0.913996
16,-0.403877,0.008442,2,-0.906627
17,-0.395314,0.008563,2,-0.899775
18,-0.386689,0.008624,2,-0.893615
19,-0.378063,0.008626,2,-0.888312
20,-0.369494,0.008569,2,-0.884015
21,-0.361040,0.008454,2,-0.880856
22,-0.352758,0.008283,2,-0.878943
23,-0.344701,0.008057,2,-0.878360
24,-0.336923,0.007778,2,-0.879164
25,-0.329473,0.007450,2,-0.881383
26,-0.322397,0.007075,2,-0.885021
27,-0.315741,0.006656,0,-0.925846
28,-0.311545,0.004196,0,-0.969396
29,-0.309834,0.001711,0,-1.014057
30,-0.310618,-0.000784,0,-1.058209
31,-0.313893,-0.003275,0,-1.100235
32,-0.319640,-0.005746,0,-1.138521
33,-0.327822,-0.008182,0,-1.171468
34,-0.338390,-0.010568,0,-1.197520
35,-0.351277,-0.012886,0,-1.215200
36,-0.366399,-0.015122,0,-1.223172
37,-0.383656,-0.017258,0,-1.220322
38,-0.402933,-0.019277,0,-1.205841
39,-0.424096,-0.021162,0,-1.179322
40,-0.446993,-0.022897,0,-1.140838
41,-0.471460,-0.024467,0,-1.091013
42,-0.497316,-0.025856,0,-1.031041
43,-0.524370,-0.027053,0,-0.962677
44,-0.552417,-0.028048,0,-0.888162
45,-0.581249,-0.028832,0,-0.810111
46,-0.610650,-0.029401,0,-0.731352
47,-0.640406,-0.029756,0,-0.654746
48,-0.670304,-0.029898,0,-0.583000
49,-0.700137,-0.029833,0,-0.518497
50,-0.729706,-0.029570,0,-0.463162
51,-0.758827,-0.029120,0,-0.418377
52,-0.787326,-0.028499,0,-0.384941
53,-0.815047,-0.027721,0,-0.363094
54,-0.841850,-0.026803,0,-0.352571
55,-0.867613,-0.025763,0,-0.352692
56,-0.892230,-0.024617,0,-0.362469
57,-0.915612,-0.023382,0,-0.380711
58,-0.937687,-0.022075,0,-0.406131
59,-0.958395,-0.020708,0,-0.437429
60,-0.977692,-0.019296,0,-0.473363
61,-0.995542,-0.017851,0,-0.512803
62,-1.011923,-0.016381,0,-0.554756
63,-1.026818,-0.014895,0,-0.598388
64,-1.040217,-0.013399,0,-0.643026
65,-1.052117,-0.011900,0,-0.688154
66,-1.062517,-0.010400,0,-0.733396
67,-1.071419,-0.008903,0,-0.778505
68,-1.078829,-0.007409,0,-0.823341
69,-1.084749,-0.005921,0,-0.867855
70,-1.089186,-0.004436,0,-0.912067
71,-1.092142,-0.002956,2,-1.015492
72,-1.091621,0.000521,2,-1.118997
73,-1.087622,0.003999,2,-1.223054
74,-1.080141,0.007481,2,-1.327920
75,-1.069173,0.010968,2,-1.433430
76,-1.054710,0.014463,2,-1.538798
77,-1.036748,0.017962,2,-1.642422
78,-1.015287,0.021461,2,-1.741690
79,-0.990337,0.024950,2,-1.832848
80,-0.961924,0.028413,2,-1.910948
81,-0.930092,0.031832,2,-1.969930
82,-0.894913,0.035179,2,-2.002909
83,-0.856490,0.038423,2,-2.002699
84,-0.814965,0.041525,2,-1.962593
85,-0.770523,0.044442,2,-1.877354
86,-0.723393,0.047129,2,-1.744308
87,-0.673854,0.049540,2,-1.564322
88,-0.622225,0.051629,2,-1.342462
89,-0.568867,0.053358,2,-1.088074
90,-0.514171,0.054696,2,-0.814166
91,-0.458545,0.055626,2,-0.536123
92,-0.402405,0.056141,2,-0.269943
93,-0.346153,0.056252,2,-0.030350
94,-0.290170,0.055983,2,0.170847
95,-0.234799,0.055372,2,0.325837
96,-0.180332,0.054467,2,0.431179
97,-0.127008,0.053324,2,0.487501
98,-0.075005,0.052003,2,0.498696
99,-0.024439,0.050566,2,0.470852
100,0.024633,0.049073,2,0.411153
101,0.072213,0.047580,2,0.326916
102,0.118351,0.046138,2,0.224870
103,0.163145,0.044794,2,0.110684
104,0.206732,0.043587,2,-0.011270
105,0.249285,0.042553,2,-0.137979
106,0.291005,0.041720,2,-0.267729
107,0.332119,0.041114,2,-0.399974
108,0.372875,0.040755,2,-0.535170
109,0.413538,0.040663,2,-0.674598
110,0.454390,0.040853,2,-0.820168
111,0.495728,0.041337,2,-0.974210
