step,position,velocity,action,reward
0,-0.505894,0.000000,0,-1.001746
1,-0.507027,-0.001133,0,-1.003136
2,-0.509284,-0.002257,0,-1.003824
3,-0.512648,-0.003364,0,-1.003492
4,-0.517094,-0.004446,0,-1.001858
5,-0.522590,-0.005495,0,-0.998688
6,-0.529092,-0.006503,0,-0.993806
7,-0.536554,-0.007462,0,-0.987105
8,-0.544918,-0.008364,0,-0.978548
9,-0.554123,-0.009205,0,-0.968177
10,-0.564099,-0.009976,0,-0.956111
11,-0.574772,-0.010673,0,-0.942545
12,-0.586063,-0.011291,0,-0.927744
13,-0.597888,-0.011825,0,-0.912033
14,-0.610160,-0.012272,0,-0.895790
15,-0.622791,-0.012630,0,-0.879425
16,-0.635688,-0.012897,0,-0.863370
17,-0.648761,-0.013073,0,-0.848057
18,-0.661916,-0.013156,0,-0.833908
19,-0.675064,-0.013148,0,-0.821313
20,-0.688115,-0.013051,0,-0.810624
21,-0.700981,-0.012866,0,-0.802135
22,-0.713579,-0.012598,0,-0.796085
23,-0.725828,-0.012249,0,-0.792642
24,-0.737651,-0.011823,0,-0.791913
25,-0.748977,-0.011326,0,-0.793937
26,-0.759739,-0.010762,0,-0.798694
27,-0.769874,-0.010135,0,-0.806109
28,-0.779325,-0.009452,0,-0.816059
29,-0.788041,-0.008716,0,-0.828383
30,-0.795976,-0.007935,0,-0.842885
31,-0.803088,-0.007112,0,-0.859348
32,-0.809340,-0.006253,0,-0.877534
33,-0.814702,-0.005362,0,-0.897195
34,-0.819149,-0.004446,0,-0.918074
35,-0.822658,-0.003509,0,-0.939911
36,-0.825213,-0.002555,0,-0.962442
37,-0.826802,-0.001589,0,-0.985404
38,-0.827418,-0.000616,0,-1.008533
39,-0.827058,0.000360,0,-1.031564
40,-0.825723,0.001334,0,-1.054234
41,-0.823421,0.002303,0,-1.076279
42,-0.820161,0.003260,1,-1.120472
43,-0.814959,0.005202,1,-1.162336
44,-0.807839,0.007120,1,-1.200957
45,-0.798837,0.009002,1,-1.235402
46,-0.787997,0.010840,1,-1.264725
47,-0.775376,0.012621,1,-1.287993
48,-0.761040,0.014335,1,-1.304317
49,-0.745071,0.015969,1,-1.312903
50,-0.727561,0.017511,1,-1.313101
51,-0.708614,0.018947,1,-1.304468
52,-0.688350,0.020264,1,-1.286830
53,-0.666900,0.021450,1,-1.260329
54,-0.644408,0.022492,1,-1.225469
55,-0.621029,0.023378,1,-1.183124
56,-0.596931,0.024099,1,-1.134534
57,-0.572286,0.024644,1,-1.081260
58,-0.547278,0.025008,1,-1.025119
59,-0.522092,0.025186,1,-0.968085
60,-0.496918,0.025174,1,-0.912185
61,-0.471944,0.024974,1,-0.859380
62,-0.447355,0.024589,1,-0.811460
63,-0.423333,0.024022,1,-0.769951
64,-0.400052,0.023281,1,-0.736051
65,-0.377677,0.022375,1,-0.710590
66,-0.356361,0.021316,1,-0.694027
67,-0.336248,0.020113,1,-0.686465
68,-0.317467,0.018781,1,-0.687693
69,-0.300135,0.017332,1,-0.697241
70,-0.284356,0.015779,1,-0.714439
71,-0.270222,0.014134,1,-0.738478
72,-0.257810,0.012412,1,-0.768463
73,-0.247187,0.010623,1,-0.803457
74,-0.238408,0.008779,1,-0.842515
75,-0.231516,0.006892,1,-0.884704
76,-0.226545,0.004971,1,-0.929116
77,-0.223518,0.003027,0,-0.998401
78,-0.223450,0.000068,0,-1.067727
79,-0.226341,-0.002891,0,-1.135286
80,-0.232177,-0.005836,0,-1.199216
81,-0.240931,-0.008754,0,-1.257561
82,-0.252560,-0.011629,0,-1.308251
83,-0.267006,-0.014445,0,-1.349112
84,-0.284191,-0.017185,0,-1.377925
85,-0.304021,-0.019830,0,-1.392523
86,-0.326381,-0.022360,0,-1.390939
87,-0.351136,-0.024755,0,-1.371592
88,-0.378127,-0.026991,0,-1.333496
89,-0.407175,-0.029048,0,-1.276460
90,-0.438079,-0.030904,0,-1.201260
91,-0.470617,-0.032538,0,-1.109729
92,-0.504551,-0.033934,0,-1.004764
93,-0.539627,-0.035076,0,-0.890197
94,-0.575583,-0.035956,0,-0.770562
95,-0.612151,-0.036568,0,-0.650766
96,-0.649063,-0.036912,0,-0.535706
97,-0.686056,-0.036993,0,-0.429880
98,-0.722878,-0.036822,0,-0.337061
99,-0.759292,-0.036415,0,-0.260048
100,-0.795083,-0.035791,0,-0.200548
101,-0.830056,-0.034972,0,-0.159169
102,-0.864040,-0.033984,0,-0.135523
103,-0.896892,-0.032852,0,-0.128402
104,-0.928494,-0.031602,0,-0.135995
105,-0.958753,-0.030259,0,-0.156117
106,-0.987600,-0.028847,0,-0.186415
107,-1.014986,-0.027386,0,-0.224550
108,-1.040884,-0.025898,0,-0.268322
109,-1.065283,-0.024399,0,-0.315765
110,-1.088185,-0.022902,0,-0.365191
111,-1.109606,-0.021421,0,-0.415214
112,-1.129571,-0.019965,0,-0.464738
113,-1.148112,-0.018541,0,-0.512936
114,-1.165266,-0.017154,0,-0.559222
115,-1.181076,-0.015810,0,-0.603209
116,-1.195584,-0.014509,0,-0.880818
117,-1.200000,0.000000,0,-1.033441
118,-1.198758,0.001242,0,-1.067176
119,-1.196270,0.002488,0,-1.101491
120,-1.192528,0.003742,1,-1.164060
121,-1.186520,0.006008,1,-1.228604
122,-1.178227,0.008293,1,-1.295697
123,-1.167625,0.010602,1,-1.365737
124,-1.154684,0.012941,1,-1.438875
125,-1.139372,0.015312,1,-1.514935
126,-1.121655,0.017717,1,-1.593316
127,-1.101500,0.020155,1,-1.672890
128,-1.078878,0.022622,1,-1.751900
129,-1.053767,0.025111,1,-1.827871
130,-1.026157,0.027610,1,-1.897559
131,-0.996052,0.030105,1,-1.956962
132,-0.963476,0.032576,1,-2.001424
133,-0.928479,0.034997,1,-2.025864
134,-0.891139,0.037340,1,-2.025149
135,-0.851567,0.039571,1,-1.994608
136,-0.809914,0.041653,1,-1.930658
137,-0.766368,0.043546,1,-1.831461
138,-0.721158,0.045210,1,-1.697523
139,-0.674552,0.046606,1,-1.532075
140,-0.626852,0.047700,1,-1.341142
141,-0.578389,0.048462,1,-1.133210
142,-0.529518,0.048871,1,-0.918500
143,-0.480602,0.048916,1,-0.707946
144,-0.432008,0.048594,1,-0.512044
145,-0.384092,0.047916,1,-0.339779
146,-0.337192,0.046900,1,-0.197817
147,-0.291619,0.045574,1,-0.090075
148,-0.247648,0.043971,1,-0.017689
149,-0.205518,0.042130,1,0.020657
150,-0.165428,0.040090,1,0.028186
151,-0.127537,0.037892,1,0.009366
152,-0.091964,0.035572,1,-0.030729
153,-0.058798,0.033167,1,-0.086967
154,-0.028092,0.030706,1,-0.154562
155,0.000123,0.028215,1,-0.229341
156,0.025837,0.025715,1,-0.307871
157,0.049059,0.023222,1,-0.387496
158,0.069808,0.020749,1,-0.466291
159,0.088112,0.018304,1,-0.542986
160,0.104002,0.015890,1,-0.616861
161,0.117514,0.013511,1,-0.687647
162,0.128678,0.011165,1,-0.755424
163,0.137527,0.008849,1,-0.820537
164,0.144086,0.006559,1,-0.883524
165,0.148375,0.004289,1,-0.945054
166,0.150407,0.002032,0,-1.032899
167,0.149189,-0.001218,0,-1.121312
168,0.144718,-0.004471,0,-1.211755
169,0.136979,-0.007739,0,-1.305517
170,0.125948,-0.011031,0,-1.403566
171,0.111593,-0.014355,0,-1.506379
172,0.093877,-0.017716,0,-1.613738
173,0.072759,-0.021118,0,-1.724490
174,0.048201,-0.024558,0,-1.836300
175,0.020169,-0.028032,0,-1.945393
176,-0.011359,-0.031528,0,-2.046364
177,-0.046385,-0.035026,0,-2.132110
178,-0.084887,-0.038502,0,-2.193978
179,-0.126808,-0.041921,0,-2.222227
180,-0.172051,-0.045243,0,-2.206873
181,-0.220468,-0.048417,0,-2.138933
182,-0.271858,-0.051390,0,-2.011979
183,-0.325961,-0.054103,0,-1.823758
184,-0.382462,-0.056500,0,-1.577547
185,-0.440989,-0.058528,0,-1.282818
186,-0.501130,-0.060141,0,-0.954901
187,-0.562439,-0.061309,0,-0.613529
188,-0.624458,-0.062019,0,-0.280445
189,-0.686731,-0.062274,0,0.023421
190,-0.748829,-0.062098,0,0.280614
191,-0.810364,-0.061535,0,0.479043
192,-0.871004,-0.060640,0,0.612806
193,-0.930485,-0.059481,0,0.681902
194,-0.988617,-0.058133,0,0.691099
195,-1.045288,-0.056671,0,0.648341
196,-1.100459,-0.055171,0,0.563089
197,-1.154162,-0.053703,0,0.271054
198,-1.200000,0.000000,0,-1.033441
199,-1.198758,0.001242,0,-1.067176
