step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999181,0.040460,0.999974,0.007241,0.042080,0.032202,1.000000,-0.981695
1,0.999534,0.030535,0.998701,0.050961,-0.137739,0.395620,1.000000,-0.929604
2,0.999936,-0.011337,0.987515,0.157525,-0.268830,0.650730,1.000000,-0.824884
3,0.997493,-0.070763,0.955746,0.294192,-0.309482,0.720064,1.000000,-0.741909
4,0.991782,-0.127939,0.907902,0.419183,-0.250189,0.589465,1.000000,-0.769074
5,0.986306,-0.164923,0.865776,0.500431,-0.114616,0.307835,1.000000,-0.915325
6,0.985275,-0.170980,0.852069,0.523430,0.054573,-0.044165,-1.000000,-1.270321
7,0.992845,-0.119407,0.903860,0.427828,0.455777,-1.024240,-1.000000,-1.460588
8,0.999997,0.002362,0.987757,0.156001,0.733556,-1.768030,-1.000000,-0.976595
9,0.987750,0.156047,0.973601,-0.228256,0.762084,-2.002336,-1.000000,-0.242043
10,0.958840,0.283947,0.822978,-0.568073,0.512631,-1.657108,-1.000000,0.018229
11,0.939001,0.343915,0.644929,-0.764243,0.106362,-0.966026,-1.000000,-0.324689
12,0.946216,0.323535,0.554171,-0.832403,-0.315447,-0.165443,-1.000000,-0.935055
13,0.973505,0.228668,0.591115,-0.806587,-0.651351,0.600155,1.000000,-1.692900
14,0.998408,0.056401,0.769483,-0.638667,-1.061196,1.819481,1.000000,-1.972613
15,0.984240,-0.176836,0.972338,-0.233579,-1.227283,2.650575,1.000000,-1.140649
16,0.918528,-0.395356,0.951902,0.306402,-0.987636,2.674014,1.000000,-0.124783
17,0.853929,-0.520390,0.709440,0.704766,-0.381605,1.949962,1.000000,0.072960
18,0.851655,-0.524102,0.478176,0.878264,0.336502,0.929675,1.000000,-0.380942
19,0.913319,-0.407245,0.407358,0.913268,0.955757,-0.132893,-1.000000,-1.224908
20,0.986384,-0.164460,0.565454,0.824780,1.537054,-1.649188,-1.000000,-1.784595
21,0.985046,0.172292,0.870895,0.491470,1.783168,-2.817617,-1.000000,-1.256798
22,0.869781,0.493437,0.995141,-0.098462,1.556022,-3.128639,-1.000000,-0.365870
23,0.724758,0.689003,0.785135,-0.619325,0.822208,-2.446132,-1.000000,-0.303586
24,0.674980,0.737836,0.497650,-0.867378,-0.138042,-1.340151,-1.000000,-0.925031
25,0.760489,0.649350,0.366488,-0.930423,-1.071155,-0.104030,-1.000000,-1.526571
26,0.914326,0.404980,0.462163,-0.886795,-1.772355,1.139024,1.000000,-1.721972
27,0.999994,0.003367,0.766070,-0.642757,-2.286748,2.706913,1.000000,-0.929069
28,0.895876,-0.444304,0.997905,-0.064696,-2.242214,3.421216,1.000000,0.349442
29,0.662068,-0.749444,0.837267,0.546794,-1.537576,2.846691,1.000000,0.310728
30,0.495209,-0.868774,0.507114,0.861879,-0.489497,1.726004,1.000000,-0.872931
31,0.507567,-0.861613,0.302741,0.953073,0.630487,0.500686,1.000000,-2.211432
32,0.692004,-0.721894,0.333954,0.942590,1.657729,-0.850535,-1.000000,-3.104087
33,0.930763,-0.365624,0.650568,0.759448,2.600098,-2.809690,-1.000000,-2.081752
34,0.980530,0.196370,0.989393,0.145262,2.991404,-4.126736,-1.000000,1.003743
35,0.727136,0.686493,0.794316,-0.607504,2.460592,-3.586852,-1.000000,2.146647
36,0.410953,0.911656,0.329367,-0.944202,1.405964,-2.217249,-1.000000,0.787253
37,0.256349,0.966584,0.022132,-0.999755,0.228130,-0.937195,-1.000000,-1.296675
38,0.326821,0.945086,-0.040111,-0.999195,-0.959222,0.332333,1.000000,-3.573411
39,0.608314,0.793697,0.217641,-0.976029,-2.223807,2.315097,1.000000,-4.736467
40,0.934619,0.355650,0.785841,-0.618429,-3.247102,4.499576,1.000000,-1.569138
41,0.946196,-0.323595,0.938622,0.344946,-3.479699,5.237479,1.000000,3.108905
42,0.581956,-0.813220,0.308514,0.951220,-2.621733,3.653631,1.000000,3.307279
43,0.207202,-0.978298,-0.246317,0.969189,-1.482566,2.033189,1.000000,1.213035
44,0.032769,-0.999463,-0.498237,0.867041,-0.271175,0.725289,1.000000,-1.179598
45,0.100510,-0.994936,-0.515886,0.856657,0.946886,-0.535378,-1.000000,-3.920615
46,0.409486,-0.912316,-0.245992,0.969272,2.246260,-2.464345,-1.000000,-6.148447
47,0.835350,-0.549718,0.460303,0.887762,3.393681,-4.880351,-1.000000,-3.730124
48,0.983846,0.179015,0.994685,-0.102964,4.023136,-6.616227,-1.000000,3.402352
