step,position,velocity,action,reward
0,-0.411158,0.000000,0,-1.018002
1,-0.412986,-0.001827,0,-1.035029
2,-0.416628,-0.003642,0,-1.050127
3,-0.422058,-0.005430,0,-1.062390
4,-0.429238,-0.007180,0,-1.070983
5,-0.438117,-0.008879,0,-1.075171
6,-0.448630,-0.010513,0,-1.074348
7,-0.460700,-0.012070,0,-1.068068
8,-0.474239,-0.013539,0,-1.056073
9,-0.489147,-0.014908,0,-1.038321
10,-0.505313,-0.016166,0,-1.014999
11,-0.522616,-0.017303,0,-0.986536
12,-0.540926,-0.018310,0,-0.953590
13,-0.560107,-0.019180,0,-0.917039
14,-0.580014,-0.019907,0,-0.877935
15,-0.600500,-0.020486,0,-0.837467
16,-0.621415,-0.020914,0,-0.796896
17,-0.642606,-0.021191,0,-0.757493
18,-0.663924,-0.021318,0,-0.720479
19,-0.685220,-0.021296,0,-0.686964
20,-0.706350,-0.021131,0,-0.657895
21,-0.727178,-0.020828,0,-0.634027
22,-0.747572,-0.020394,0,-0.615897
23,-0.767410,-0.019838,0,-0.603819
24,-0.786578,-0.019168,0,-0.597899
25,-0.804972,-0.018394,0,-0.598049
26,-0.822498,-0.017526,0,-0.604023
27,-0.839070,-0.016572,0,-0.615444
28,-0.854614,-0.015544,0,-0.631847
29,-0.869064,-0.014450,0,-0.652711
30,-0.882362,-0.013298,0,-0.677487
31,-0.894460,-0.012098,0,-0.705628
32,-0.905316,-0.010856,0,-0.736607
33,-0.914895,-0.009579,0,-0.769932
34,-0.923168,-0.008273,0,-0.805153
35,-0.930112,-0.006944,0,-0.841867
36,-0.935709,-0.005597,0,-0.879716
37,-0.939945,-0.004235,0,-0.918381
38,-0.942808,-0.002864,0,-0.957577
39,-0.944294,-0.001485,0,-0.997041
40,-0.944397,-0.000104,0,-1.036524
41,-0.943119,0.001279,0,-1.075776
42,-0.940461,0.002658,0,-1.114538
43,-0.936431,0.004031,0,-1.152528
44,-0.931037,0.005394,0,-1.189434
45,-0.924293,0.006744,0,-1.224904
