step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999727,0.023349,0.999606,0.028068,-0.036172,0.067339,1.000000,-0.987609
1,1.000000,0.000926,0.997236,0.074297,-0.181837,0.383675,1.000000,-0.935672
2,0.998970,-0.045376,0.984930,0.172951,-0.268593,0.586092,1.000000,-0.849561
3,0.994950,-0.100370,0.956183,0.292770,-0.267902,0.617356,1.000000,-0.793372
4,0.989264,-0.146139,0.917482,0.397777,-0.181207,0.477779,-1.000000,-0.983679
5,0.989690,-0.143226,0.915532,0.402245,0.209572,-0.428344,-1.000000,-1.286197
6,0.997788,-0.066472,0.970290,0.241946,0.543744,-1.231960,-1.000000,-1.160233
7,0.998056,0.062319,0.998416,-0.056254,0.708358,-1.700389,1.000000,-0.742109
8,0.984956,0.172806,0.944979,-0.327131,0.375047,-1.007957,-1.000000,-0.626344
9,0.973649,0.228052,0.873023,-0.487679,0.173666,-0.719202,1.000000,-0.877382
10,0.977073,0.212906,0.854573,-0.519331,-0.324763,0.353349,1.000000,-1.359048
11,0.994443,0.105281,0.930763,-0.365622,-0.742536,1.328538,1.000000,-1.333819
12,0.997650,-0.068519,0.999254,-0.038629,-0.952601,1.943442,1.000000,-0.703619
13,0.967992,-0.250981,0.935643,0.352949,-0.845425,1.945773,-1.000000,-0.348835
14,0.934753,-0.355297,0.803096,0.595850,-0.228547,0.788341,-1.000000,-0.919721
15,0.942011,-0.335582,0.784506,0.620122,0.433032,-0.481750,-1.000000,-1.591500
16,0.980763,-0.195202,0.899549,0.436820,0.995908,-1.647543,-1.000000,-1.480239
17,0.999258,0.038524,0.999263,0.038392,1.294164,-2.380660,1.000000,-0.623938
18,0.964882,0.262683,0.929731,-0.368238,0.919655,-1.665913,-1.000000,-0.259484
19,0.915521,0.402269,0.788056,-0.615604,0.528883,-1.137607,1.000000,-0.702840
20,0.902651,0.430374,0.728204,-0.685360,-0.222947,0.225086,1.000000,-1.613321
21,0.946734,0.322015,0.838988,-0.544150,-0.927168,1.548041,1.000000,-1.774806
22,0.996091,0.088338,0.987693,-0.156408,-1.410624,2.537837,1.000000,-0.698525
23,0.979026,-0.203738,0.928257,0.371939,-1.441457,2.682160,-1.000000,0.206880
24,0.907755,-0.419501,0.700274,0.713874,-0.793334,1.391340,-1.000000,-0.441286
25,0.871366,-0.490633,0.600674,0.799494,0.004358,-0.084971,-1.000000,-1.675563
26,0.908626,-0.417612,0.724104,0.689691,0.805218,-1.557790,-1.000000,-2.186865
27,0.979961,-0.199189,0.950412,0.310994,1.450582,-2.812199,-1.000000,-1.022628
28,0.992989,0.118206,0.953672,-0.300848,1.642610,-3.214791,1.000000,0.460665
29,0.923591,0.383379,0.674288,-0.738469,1.051710,-1.943713,1.000000,0.077215
30,0.864522,0.502595,0.482286,-0.876014,0.264434,-0.412630,1.000000,-1.359095
31,0.879200,0.476452,0.544683,-0.838642,-0.561869,1.138383,1.000000,-2.483243
