step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.996423,0.084505,0.998702,-0.050925,-0.064753,-0.012293,-1.000000,-1.013894
1,0.997246,0.074161,0.997190,-0.074916,-0.037785,-0.225304,-1.000000,-0.979697
2,0.997585,0.069459,0.990443,-0.137922,-0.010591,-0.397898,-1.000000,-0.896996
3,0.997615,0.069024,0.973980,-0.226633,0.003296,-0.488921,-1.000000,-0.796823
4,0.997587,0.069433,0.946990,-0.321262,-0.002246,-0.478927,-1.000000,-0.736307
5,0.997749,0.067065,0.915570,-0.402158,-0.023123,-0.376021,-1.000000,-0.758132
6,0.998204,0.059906,0.890137,-0.455692,-0.048193,-0.209422,-1.000000,-0.863133
7,0.998831,0.048344,0.879550,-0.475806,-0.065461,-0.016798,-1.000000,-1.013430
8,0.999393,0.034849,0.886734,-0.462280,-0.066501,0.165498,1.000000,-1.311335
9,0.999997,-0.002393,0.933694,-0.358072,-0.297560,0.958379,1.000000,-1.461931
10,0.996941,-0.078159,0.993808,-0.111110,-0.438861,1.537807,1.000000,-1.056927
11,0.986225,-0.165410,0.975658,0.219297,-0.408560,1.709975,1.000000,-0.406895
12,0.973896,-0.226996,0.856845,0.515574,-0.196192,1.433136,1.000000,-0.057004
13,0.971648,-0.236434,0.714226,0.699915,0.102895,0.874610,-1.000000,-0.461673
14,0.986046,-0.166475,0.678385,0.734707,0.592172,-0.365263,-1.000000,-1.331021
15,0.999929,-0.011881,0.803430,0.595399,0.931649,-1.473263,-1.000000,-1.722177
16,0.981889,0.189459,0.966699,0.255916,1.047753,-2.233137,-1.000000,-1.292680
17,0.926957,0.375169,0.977904,-0.209056,0.833478,-2.340477,-1.000000,-0.562898
18,0.876543,0.481324,0.806965,-0.590599,0.305613,-1.789438,-1.000000,-0.288034
19,0.878143,0.478397,0.618027,-0.786157,-0.339960,-0.909968,1.000000,-0.776370
20,0.939235,0.343274,0.595896,-0.803061,-1.109817,0.618972,1.000000,-1.508225
21,0.997350,0.072750,0.785085,-0.619388,-1.612809,1.972788,1.000000,-1.399262
22,0.964165,-0.265302,0.983879,-0.178837,-1.722587,2.773907,1.000000,-0.497211
23,0.836366,-0.548172,0.931094,0.364779,-1.312284,2.602388,1.000000,-0.035966
24,0.719747,-0.694237,0.686588,0.727047,-0.521062,1.738178,1.000000,-0.543624
25,0.710235,-0.703965,0.493549,0.869718,0.386544,0.649334,-1.000000,-1.692055
26,0.826873,-0.562389,0.530435,0.847726,1.418266,-1.080066,-1.000000,-2.537572
