step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999468,0.032614,0.999963,0.008652,-0.030076,-0.043153,-1.000000,-1.007173
1,0.999343,0.036254,0.999487,-0.032042,0.064306,-0.355906,-1.000000,-0.965206
2,0.998412,0.056330,0.991832,-0.127550,0.129307,-0.582437,-1.000000,-0.860427
3,0.996453,0.084157,0.967642,-0.252326,0.139792,-0.662919,-1.000000,-0.749800
4,0.994146,0.108042,0.927874,-0.372894,0.091727,-0.583086,-1.000000,-0.715109
5,0.993022,0.117926,0.887131,-0.461518,0.003751,-0.376852,-1.000000,-0.790329
6,0.994053,0.108902,0.863599,-0.504180,-0.093278,-0.105412,-1.000000,-0.941325
7,0.996612,0.082252,0.866874,-0.498527,-0.168636,0.165391,1.000000,-1.265525
8,0.999811,0.019437,0.920892,-0.389818,-0.446788,1.025401,1.000000,-1.447524
9,0.996126,-0.087933,0.991807,-0.127747,-0.599613,1.638479,1.000000,-1.058673
10,0.978884,-0.204415,0.975087,0.221824,-0.540227,1.794643,1.000000,-0.443364
11,0.958470,-0.285192,0.849313,0.527889,-0.265825,1.463204,1.000000,-0.158437
12,0.953782,-0.300499,0.704376,0.709827,0.110539,0.839752,1.000000,-0.330883
13,0.969651,-0.244494,0.632063,0.774917,0.457771,0.133827,-1.000000,-1.005093
14,0.994188,-0.107656,0.706197,0.708015,0.904936,-1.107926,-1.000000,-1.691107
15,0.994877,0.101090,0.896180,0.443691,1.145176,-2.097706,-1.000000,-1.554312
16,0.946325,0.323217,0.999904,-0.013880,1.072235,-2.516844,-1.000000,-0.787032
17,0.875802,0.482670,0.880765,-0.473554,0.619797,-2.166388,-1.000000,-0.299806
18,0.846303,0.532702,0.661764,-0.749712,-0.055242,-1.329237,-1.000000,-0.417941
19,0.886113,0.463470,0.527906,-0.849303,-0.726493,-0.333118,-1.000000,-0.775810
20,0.960095,0.279675,0.554365,-0.832273,-1.216316,0.625412,1.000000,-1.223065
21,0.999979,-0.006466,0.751711,-0.659492,-1.626131,1.947622,1.000000,-1.306201
22,0.942439,-0.334377,0.971185,-0.238328,-1.645397,2.719677,1.000000,-0.760790
23,0.807176,-0.590311,0.954085,0.299537,-1.183891,2.581519,1.000000,-0.488433
24,0.703933,-0.710266,0.734686,0.678407,-0.363775,1.763200,1.000000,-0.901937
25,0.717937,-0.696108,0.546102,0.837719,0.561740,0.687872,-1.000000,-1.777274
26,0.851886,-0.523727,0.576375,0.817185,1.586032,-1.052585,-1.000000,-2.286104
27,0.987622,-0.156854,0.836188,0.548443,2.279441,-2.638633,-1.000000,-1.099713
28,0.948700,0.316179,0.999175,-0.040607,2.393730,-3.354020,-1.000000,0.810187
29,0.732093,0.681205,0.787609,-0.616175,1.787922,-2.710535,-1.000000,1.016904
30,0.529888,0.848068,0.461056,-0.887371,0.809356,-1.544274,-1.000000,-0.333185
31,0.482879,0.875687,0.285882,-0.958265,-0.267968,-0.345511,-1.000000,-2.055328
32,0.615634,0.788032,0.338680,-0.940902,-1.306651,0.917936,1.000000,-3.451303
33,0.859784,0.510658,0.659629,-0.751592,-2.365079,2.831437,1.000000,-2.807199
34,0.999955,-0.009503,0.992685,-0.120729,-2.969120,4.249601,1.000000,0.651094
35,0.834260,-0.551372,0.758392,0.651798,-2.625075,3.759085,1.000000,2.471515
36,0.523609,-0.851959,0.249246,0.968440,-1.681959,2.301995,1.000000,1.366123
37,0.319233,-0.947676,-0.069125,0.997608,-0.564763,0.936954,1.000000,-0.767769
38,0.322002,-0.946739,-0.128865,0.991662,0.592750,-0.338721,-1.000000,-3.244673
39,0.544016,-0.839075,0.123422,0.992354,1.864249,-2.235564,-1.000000,-4.921694
40,0.874211,-0.485547,0.707839,0.706374,2.981012,-4.401462,-1.000000,-2.475294
41,0.987771,0.155914,0.969206,-0.246249,3.461304,-5.511179,-1.000000,2.739166
42,0.703461,0.710734,0.336811,-0.941572,2.754281,-4.046037,-1.000000,3.702725
43,0.327330,0.944910,-0.285714,-0.958315,1.686434,-2.340711,-1.000000,1.800611
44,0.112794,0.993618,-0.576970,-0.816765,0.507409,-0.948412,-1.000000,-0.638469
45,0.131653,0.991296,-0.625092,-0.780551,-0.695348,0.350368,1.000000,-3.467283
46,0.390626,0.920550,-0.410306,-0.911948,-1.979188,2.221957,1.000000,-6.050617
47,0.791427,0.611264,0.240214,-0.970720,-3.112316,4.516934,1.000000,-4.952209
48,0.998266,-0.058867,0.984041,-0.177941,-3.913897,6.693232,1.000000,2.130437
49,0.699442,-0.714689,0.464005,0.885832,-3.241162,5.496604,1.000000,5.227194
50,0.243171,-0.969984,-0.400816,0.916159,-2.035584,3.539398,1.000000,3.753080
51,-0.037261,-0.999306,-0.824412,0.565990,-0.791822,2.082646,1.000000,1.523390
52,-0.072465,-0.997371,-0.950367,0.311130,0.433978,0.771499,1.000000,-0.886770
53,0.134182,-0.990957,-0.956363,0.292180,1.630597,-0.585851,-1.000000,-3.693590
54,0.551146,-0.834409,-0.826833,0.562448,2.813288,-2.452656,-1.000000,-5.451970
