step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.996117,-0.088039,0.999758,-0.022018,-0.003912,-0.024018,-1.000000,-0.990852
1,0.997863,-0.065340,0.997770,-0.066748,0.225244,-0.411921,-1.000000,-0.945307
2,0.999996,-0.002814,0.984177,-0.177191,0.383969,-0.671710,-1.000000,-0.842402
3,0.996793,0.080020,0.948910,-0.315548,0.423999,-0.719914,-1.000000,-0.770024
4,0.987524,0.157468,0.899967,-0.435958,0.337362,-0.548961,-1.000000,-0.822103
5,0.978335,0.207029,0.862829,-0.505495,0.155412,-0.221771,-1.000000,-0.991524
6,0.976456,0.215717,0.859981,-0.510326,-0.068146,0.167214,1.000000,-1.321194
7,0.987657,0.156631,0.921142,-0.389227,-0.520419,1.166531,1.000000,-1.390844
8,0.999821,0.018917,0.996186,-0.087259,-0.826565,1.885586,1.000000,-0.776985
9,0.988186,-0.153257,0.950691,0.310138,-0.849156,2.036037,1.000000,-0.064163
10,0.955168,-0.296063,0.773431,0.633880,-0.580059,1.600740,1.000000,0.036034
11,0.930389,-0.366574,0.594083,0.804404,-0.154376,0.851181,1.000000,-0.474130
12,0.935584,-0.353104,0.522370,0.852719,0.293275,0.011209,1.000000,-1.186247
13,0.965594,-0.260055,0.588408,0.808564,0.665504,-0.789279,-1.000000,-1.927323
14,0.996664,-0.081616,0.793023,0.609192,1.117892,-2.038599,-1.000000,-1.980773
15,0.986142,0.165905,0.988006,0.154414,1.304980,-2.845073,-1.000000,-0.827732
16,0.917669,0.397345,0.913329,-0.407223,1.037583,-2.743566,-1.000000,0.242920
17,0.849181,0.528103,0.627708,-0.778449,0.403979,-1.911517,-1.000000,0.256284
18,0.844996,0.534773,0.391164,-0.920321,-0.321509,-0.840585,1.000000,-0.741804
19,0.914977,0.403505,0.387984,-0.921666,-1.132658,0.794970,1.000000,-1.948817
20,0.991812,0.127708,0.653643,-0.756803,-1.692349,2.306208,1.000000,-2.036176
21,0.971843,-0.235628,0.960859,-0.277037,-1.889173,3.333592,1.000000,-0.738884
22,0.832693,-0.553734,0.923177,0.384376,-1.500018,3.218471,1.000000,0.312478
23,0.692874,-0.721058,0.585015,0.811022,-0.639421,2.218445,1.000000,0.040717
24,0.671618,-0.740898,0.297872,0.954606,0.349125,0.990139,1.000000,-0.902598
25,0.782714,-0.622381,0.231204,0.972905,1.246257,-0.304295,-1.000000,-2.011183
26,0.944361,-0.328912,0.459359,0.888251,2.062122,-2.119619,-1.000000,-2.265732
